Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
3,900	0,267	0,141	1,100	0,0064	0,003	0,026	0,3	0,00
3,950	0,278	0,188	0,314	0,0066	0,005	0,008	0,3	0,00
4,000	0,286	0,173	-0,785	0,0068	0,004	-0,019	0,3	0,00
4,050	0,295	0,110	-1,257	0,0071	0,003	-0,030	0,3	0,00
4,100	0,297	0,047	-0,314	0,0071	0,001	-0,007	0,3	0,00
4,150	0,300	0,079	0,628	0,0072	0,002	0,015	0,3	0,00
4,200	0,305	0,110	0,471	0,0073	0,003	0,011	0,3	0,00
4,250	0,311	0,126	0,314	0,0074	0,003	0,007	0,3	0,00
4,300	0,317	0,141	0,628	0,0076	0,003	0,015	0,3	0,00
4,350	0,325	0,188	-0,157	0,0078	0,004	-0,004	0,3	0,00
4,400	0,336	0,126	-1,728	0,0080	0,003	-0,041	0,3	0,00
4,450	0,338	0,016	-0,942	0,0081	3,750E-4	-0,023	0,3	0,00
4,500	0,338	0,031	0,942	0,0081	7,500E-4	0,022	0,3	0,00
4,550	0,341	0,110	0,314	0,0081	0,003	0,007	0,3	0,00
4,600	0,349	0,063	-0,314	0,0083	0,002	-0,007	0,3	0,00
4,650	0,347	0,079	1,100	0,0083	0,002	0,026	0,3	0,00
4,700	0,357	0,173	0,785	0,0085	0,004	0,019	0,3	0,00
4,750	0,364	0,157	-1,527E-14	0,0087	0,004	-3,643E-16	0,3	0,00
4,800	0,372	0,173	-0,785	0,0089	0,004	-0,019	0,3	0,00
4,850	0,382	0,079	-1,414	0,0091	0,002	-0,034	0,3	0,00
4,900	0,380	0,031	0,471	0,0091	7,500E-4	0,011	0,3	0,00
4,950	0,385	0,126	0,942	0,0092	0,003	0,022	0,3	0,00
5,000	0,393	0,126	-0,314	0,0094	0,003	-0,008	0,3	0,00
5,050	0,397	0,094	-0,471	0,0095	0,002	-0,011	0,3	0,00
5,100	0,402	0,079	0,785	0,0096	0,002	0,019	0,3	0,00
5,150	0,405	0,173	0,942	0,0097	0,004	0,023	0,3	0,00
5,200	0,419	0,173	-1,414	0,0100	0,004	-0,034	0,3	0,00
5,250	0,423	0,031	-0,942	0,0101	7,500E-4	-0,023	0,3	0,00
5,300	0,423	0,079	0,785	0,0101	0,002	0,019	0,3	0,00
5,350	0,430	0,110	0,314	0,0103	0,003	0,008	0,3	0,00
5,400	0,434	0,110	0,314	0,0104	0,003	0,008	0,3	0,00
5,450	0,441	0,141	0,628	0,0105	0,003	0,015	0,3	0,00
5,500	0,448	0,173	-1,249E-14	0,0107	0,004	-2,992E-16	0,3	0,00
5,550	0,459	0,141	-1,257	0,0110	0,003	-0,030	0,3	0,00
5,600	0,462	0,047	-0,471	0,0110	0,001	-0,011	0,3	0,00
5,650	0,463	0,094	0,942	0,0111	0,002	0,023	0,3	0,00
5,700	0,471	0,141	0,471	0,0113	0,003	0,011	0,3	0,00
5,750	0,478	0,141	-1,249E-14	0,0114	0,003	-2,992E-16	0,3	0,00
5,800	0,485	0,141	0,314	0,0116	0,003	0,008	0,3	0,00
5,850	0,492	0,173	-0,157	0,0117	0,004	-0,004	0,3	0,00
5,900	0,503	0,126	-1,257	0,0120	0,003	-0,030	0,3	0,00
5,950	0,504	0,047	-0,157	0,0120	0,001	-0,004	0,3	0,00
6,000	0,507	0,110	0,785	0,0121	0,003	0,019	0,3	0,00
6,050	0,515	0,126	9,714E-15	0,0123	0,003	2,342E-16	0,3	0,00
6,100	0,520	0,110	1,110E-14	0,0124	0,003	4,424E-16	0,3	0,00
6,150	0,526	0,126	0,471	0,0126	0,003	0,011	0,3	0,00
6,200	0,533	0,157	-0,157	0,0127	0,004	-0,004	0,3	0,00
6,250	0,542	0,110	-1,100	0,0129	0,003	-0,026	0,2	0,00
6,300	0,543	0,047	-0,157	0,0130	0,001	-0,004	0,3	0,00
6,350	0,547	0,094	0,785	0,0131	0,002	0,019	0,3	0,00
6,400	0,553	0,126	0,471	0,0132	0,003	0,011	0,3	0,00
6,450	0,559	0,141	0,314	0,0134	0,003	0,007	0,3	0,00
6,500	0,567	0,157	-1,249E-14	0,0135	0,004	-2,992E-16	0,3	0,00
6,550	0,575	0,141	-0,628	0,0137	0,003	-0,015	0,3	0,00
6,600	0,581	0,094	-0,471	0,0139	0,002	-0,011	0,3	0,00
6,650	0,584	0,094	0,157	0,0140	0,002	0,004	0,3	0,00
6,700	0,591	0,110	0,471	0,0141	0,003	0,011	0,2	0,00
6,750	0,595	0,141	0,314	0,0142	0,003	0,007	0,3	0,00
6,800	0,605	0,141	-0,157	0,0144	0,003	-0,004	0,2	0,00
6,850	0,609	0,126	0,157	0,0146	0,003	0,004	0,2	0,00
6,900	0,617	0,157	-0,157	0,0147	0,004	-0,004	0,3	0,00
6,950	0,625	0,110	-0,628	0,0149	0,003	-0,015	0,3	0,00
7,000	0,628	0,094	-0,157	0,0150	0,002	-0,004	0,3	0,00
7,050	0,635	0,094	0,471	0,0152	0,002	0,011	0,3	0,00
7,100	0,638	0,141	0,785	0,0152	0,003	0,019	0,3	0,00
7,150	0,649	0,173	0,000	0,0155	0,004	-1,735E-16	0,3	0,00
7,200	0,655	0,141	-0,628	0,0156	0,003	-0,015	0,2	0,00
7,250	0,663	0,110	-0,785	0,0158	0,003	-0,019	0,3	0,00
7,300	0,666	0,063	-0,314	0,0159	0,001	-0,007	0,2	0,00
7,350	0,669	0,079	0,314	0,0160	0,002	0,008	0,3	0,00
7,400	0,674	0,094	0,314	0,0161	0,002	0,008	0,3	0,00
7,450	0,679	0,110	0,314	0,0162	0,003	0,007	0,3	0,00
7,500	0,685	0,126	-9,714E-15	0,0164	0,003	-2,342E-16	0,3	0,00
7,550	0,691	0,110	0,314	0,0165	0,003	0,007	0,2	0,00
7,600	0,696	0,157	0,157	0,0166	0,004	0,004	0,2	0,00
7,650	0,707	0,126	-1,100	0,0169	0,003	-0,026	0,2	0,00
7,700	0,708	0,047	-0,314	0,0169	0,001	-0,008	0,2	0,00
7,750	0,712	0,094	0,628	0,0170	0,002	0,015	0,2	0,00
7,800	0,718	0,110	0,157	0,0171	0,003	0,004	0,2	0,00
7,850	0,723	0,110	0,157	0,0173	0,003	0,004	0,2	0,00
7,900	0,729	0,126	0,157	0,0174	0,003	0,004	0,2	0,00
7,950	0,735	0,126	-0,157	0,0176	0,003	-0,004	0,2	0,00
8,000	0,741	0,110	-0,314	0,0177	0,003	-0,008	0,2	0,00
8,050	0,746	0,094	-0,314	0,0178	0,002	-0,007	0,3	0,00
8,100	0,751	0,079	1,679E-14	0,0179	0,002	5,204E-17	0,3	0,00
8,150	0,754	0,094	0,314	0,0180	0,002	0,007	0,3	0,00
8,200	0,760	0,110	0,314	0,0182	0,003	0,008	0,3	0,00
8,250	0,765	0,126	0,942	0,0183	0,003	0,023	0,2	0,00
8,300	0,773	0,204	0,157	0,0185	0,005	0,004	0,3	0,00
8,350	0,785	0,141	-1,571	0,0188	0,003	-0,037	0,2	0,00
8,400	0,787	0,047	-0,785	0,0188	0,001	-0,019	0,2	0,00
8,450	0,790	0,063	0,157	0,0189	0,001	0,004	0,3	0,00
8,500	0,793	0,063	0,314	0,0189	0,001	0,008	0,3	0,00
8,550	0,796	0,094	0,785	0,0190	0,002	0,019	0,3	0,00
8,600	0,803	0,141	0,471	0,0192	0,003	0,011	0,3	0,00
8,650	0,811	0,141	0,000	0,0194	0,003	0,000	0,3	0,00
8,700	0,817	0,141	-0,314	0,0195	0,003	-0,007	0,2	0,00
8,750	0,825	0,110	-0,628	0,0197	0,003	-0,015	0,2	0,00
8,800	0,828	0,079	-0,314	0,0198	0,002	-0,007	0,2	0,00
8,850	0,833	0,079	0,314	0,0199	0,002	0,008	0,2	0,00
8,900	0,836	0,110	0,157	0,0200	0,003	0,004	0,3	0,00
8,950	0,844	0,094	-0,314	0,0201	0,002	-0,008	0,3	0,00
9,000	0,845	0,079	0,314	0,0202	0,002	0,008	0,2	0,00
9,050	0,851	0,126	0,314	0,0203	0,003	0,008	0,2	0,00
9,100	0,858	0,110	-2,220E-14	0,0205	0,003	-5,334E-16	0,2	0,00
9,150	0,862	0,126	0,000	0,0206	0,003	-3,469E-16	0,2	0,00
9,200	0,870	0,110	-0,471	0,0208	0,003	-0,011	0,2	0,00
9,250	0,873	0,079	0,157	0,0209	0,002	0,004	0,3	0,00
9,300	0,878	0,126	0,314	0,0210	0,003	0,007	0,3	0,00
9,350	0,886	0,110	-0,471	0,0212	0,003	-0,011	0,3	0,00
9,400	0,889	0,079	-0,157	0,0212	0,002	-0,004	0,3	0,00
9,450	0,894	0,094	0,314	0,0213	0,002	0,008	0,3	0,00
9,500	0,898	0,110	0,314	0,0215	0,003	0,007	0,2	0,00
9,550	0,905	0,126	0,000	0,0216	0,003	0,000	0,2	0,00
9,600	0,911	0,110	-0,471	0,0218	0,003	-0,011	0,3	0,00
9,650	0,916	0,079	0,000	0,0219	0,002	-3,469E-16	0,3	0,00
9,700	0,919	0,110	0,314	0,0219	0,003	0,008	0,3	0,00
9,750	0,927	0,110	-0,471	0,0221	0,003	-0,011	0,3	0,00
9,800	0,930	0,063	-0,157	0,0222	0,001	-0,004	0,3	0,00
9,850	0,933	0,094	0,314	0,0223	0,002	0,008	0,3	0,00
9,900	0,939	0,094	-0,157	0,0224	0,002	-0,004	0,3	0,00
9,950	0,942	0,079	0,157	0,0225	0,002	0,004	0,2	0,00
10,000	0,947	0,110	0,157	0,0226	0,003	0,004	0,2	0,00
10,050	0,953	0,094	-0,628	0,0228	0,002	-0,015	0,2	0,00
10,100	0,957	0,047	-0,471	0,0228	0,001	-0,011	0,2	0,00
10,150	0,958	0,047	0,157	0,0229	0,001	0,004	0,2	0,00
10,200	0,961	0,063	0,000	0,0230	0,001	0,000	0,2	0,00
10,250	0,964	0,047	-0,157	0,0230	0,001	-0,004	0,2	0,00
10,300	0,966	0,047	0,157	0,0231	0,001	0,004	0,2	0,00
10,350	0,969	0,063	0,157	0,0231	0,001	0,004	0,2	0,00
10,400	0,972	0,063	-1,110E-14	0,0232	0,001	-2,667E-16	0,2	0,00
10,450	0,975	0,063	0,000	0,0233	0,001	0,000	0,3	0,00
10,500	0,979	0,063	1,110E-14	0,0234	0,001	2,667E-16	0,2	0,00
10,550	0,982	0,063	0,000	0,0234	0,001	0,000	0,2	0,00
10,600	0,985	0,063	-0,157	0,0235	0,001	-0,004	0,2	0,00
10,650	0,988	0,047	-0,314	0,0236	0,001	-0,008	0,2	0,00
10,700	0,990	0,031	-0,157	0,0236	7,500E-4	-0,004	0,2	0,00
10,750	0,991	0,031	-5,551E-15	0,0237	7,500E-4	-1,334E-16	0,2	0,00
10,800	0,993	0,031	-0,157	0,0237	7,500E-4	-0,004	0,2	0,00
10,850	0,994	0,016	-0,157	0,0237	3,750E-4	-0,004	0,2	0,00
10,900	0,994	0,016	0,157	0,0237	3,750E-4	0,004	0,2	0,00
10,950	0,996	0,031	0,157	0,0238	7,500E-4	0,004	0,2	0,00
11,000	0,997	0,031	1,665E-14	0,0238	7,500E-4	1,334E-16	0,2	0,00
11,050	0,999	0,031	2,220E-14	0,0239	7,500E-4	0,000	0,2	0,00
11,100	1,001	0,031	0,157	0,0239	7,500E-4	0,004	0,3	0,00
11,150	1,002	0,047	0,157	0,0239	0,001	0,004	0,3	0,00
11,200	1,005	0,047	-0,157	0,0240	0,001	-0,004	0,3	0,00
11,250	1,007	0,031	-0,157	0,0240	7,500E-4	-0,004	0,3	0,00
11,300	1,008	0,031	0,000	0,0241	7,500E-4	0,000	0,3	0,00
11,350	1,010	0,031	0,000	0,0241	7,500E-4	0,000	0,3	0,00
11,400	1,012	0,031	0,157	0,0242	7,500E-4	0,004	0,3	0,00
11,450	1,013	0,047	0,157	0,0242	0,001	0,004	0,3	0,00
11,500	1,016	0,047	-0,157	0,0243	0,001	-0,004	0,3	0,00
11,550	1,018	0,031	-0,157	0,0243	7,500E-4	-0,004	0,3	0,00
11,600	1,019	0,031	0,000	0,0243	7,500E-4	0,000	0,3	0,00
11,650	1,021	0,031	-5,551E-15	0,0244	7,500E-4	-1,334E-16	0,3	0,00
11,700	1,023	0,031	0,157	0,0244	7,500E-4	0,004	0,3	0,00
11,750	1,024	0,047	0,157	0,0244	0,001	0,004	0,3	0,00
11,800	1,027	0,047	0,000	0,0245	0,001	0,000	0,3	0,00
11,850	1,029	0,047	0,000	0,0246	0,001	0,000	0,3	0,00
11,900	1,032	0,047	-0,157	0,0246	0,001	-0,004	0,3	0,00
11,950	1,034	0,031	-0,314	0,0247	7,500E-4	-0,008	0,3	0,00
12,000	1,035	0,016	-0,157	0,0247	3,750E-4	-0,004	0,3	0,00
12,050	1,035	0,016	0,314	0,0247	3,750E-4	0,007	0,3	0,00
12,100	1,037	0,047	0,314	0,0247	0,001	0,007	0,3	0,00
12,150	1,040	0,047	-0,157	0,0248	0,001	-0,004	0,3	0,00
12,200	1,041	0,031	-0,157	0,0249	7,500E-4	-0,004	0,3	0,00
12,250	1,043	0,031	-5,551E-15	0,0249	7,500E-4	-1,334E-16	0,3	0,00
12,300	1,045	0,031	0,157	0,0249	7,500E-4	0,004	0,3	0,00
12,350	1,046	0,047	0,157	0,0250	0,001	0,004	0,3	0,00
12,400	1,049	0,047	-0,157	0,0250	0,001	-0,004	0,3	0,00
12,450	1,051	0,031	0,000	0,0251	7,500E-4	0,000	0,3	0,00
12,500	1,052	0,047	0,157	0,0251	0,001	0,004	0,3	0,00
12,550	1,056	0,047	-0,157	0,0252	0,001	-0,004	0,3	0,00
12,600	1,057	0,031	-0,314	0,0252	7,500E-4	-0,007	0,3	0,00
12,650	1,059	0,016	-1,103E-14	0,0253	3,750E-4	2,656E-16	0,3	0,00
12,700	1,059	0,031	0,314	0,0253	7,500E-4	0,008	0,3	0,00
12,750	1,062	0,047	1,103E-14	0,0253	0,001	-2,656E-16	0,3	0,00
12,800	1,063	0,031	0,000	0,0254	7,500E-4	0,000	0,3	0,00
12,850	1,065	0,047	0,157	0,0254	0,001	0,004	0,3	0,00
12,900	1,068	0,047	-0,157	0,0255	0,001	-0,004	0,3	0,00
12,950	1,070	0,031	-0,157	0,0255	7,500E-4	-0,004	0,3	0,00
13,000	1,071	0,031	0,157	0,0256	7,500E-4	0,004	0,3	0,00
13,050	1,073	0,047	0,157	0,0256	0,001	0,004	0,3	0,00
13,100	1,076	0,047	8,396E-15	0,0257	0,001	1,995E-16	0,3	0,00
13,150	1,078	0,047	0,000	0,0257	0,001	0,000	0,3	0,00
13,200	1,081	0,047	-0,157	0,0258	0,001	-0,004	0,3	0,00
13,250	1,082	0,031	-0,157	0,0258	7,500E-4	-0,004	0,3	0,00
13,300	1,084	0,031	0,157	0,0259	7,500E-4	0,004	0,3	0,00
13,350	1,085	0,047	-1,665E-14	0,0259	0,001	1,334E-16	0,3	0,00
13,400	1,089	0,031	-0,314	0,0260	7,500E-4	-0,008	0,3	0,00
13,450	1,089	0,016	0,157	0,0260	3,750E-4	0,004	0,3	0,00
13,500	1,090	0,047	0,314	0,0260	0,001	0,007	0,3	0,00
13,550	1,093	0,047	-0,157	0,0261	0,001	-0,004	0,3	0,00
13,600	1,095	0,031	-0,157	0,0261	7,500E-4	-0,004	0,3	0,00
13,650	1,096	0,031	5,551E-15	0,0262	7,500E-4	1,334E-16	0,3	0,00
13,700	1,098	0,031	0,000	0,0262	7,500E-4	0,000	0,3	0,00
13,750	1,100	0,031	0,000	0,0262	7,500E-4	0,000	0,3	0,00
13,800	1,101	0,031	-5,551E-15	0,0263	7,500E-4	-1,334E-16	0,3	0,00
13,850	1,103	0,031	0,000	0,0263	7,500E-4	0,000	0,3	0,00
13,900	1,104	0,031	1,117E-14	0,0264	7,500E-4	2,656E-16	0,3	0,00
13,950	1,106	0,031	0,000	0,0264	7,500E-4	0,000	0,2	0,00
14,000	1,107	0,031	-1,117E-14	0,0264	7,500E-4	-2,656E-16	0,2	0,00
14,050	1,109	0,031	0,157	0,0265	7,500E-4	0,004	0,3	0,00
14,100	1,111	0,047	0,157	0,0265	0,001	0,004	0,2	0,00
14,150	1,114	0,047	0,000	0,0266	0,001	0,000	0,2	0,00
14,200	1,115	0,047	-0,157	0,0266	0,001	-0,004	0,2	0,00
14,250	1,118	0,031	-0,314	0,0267	7,500E-4	-0,007	0,2	0,00
14,300	1,118	0,016	1,665E-14	0,0267	3,750E-4	-1,334E-16	0,2	0,00
14,350	1,120	0,031	0,314	0,0267	7,500E-4	0,007	0,3	0,00
14,400	1,122	0,047	-1,103E-14	0,0268	0,001	2,656E-16	0,3	0,00
14,450	1,125	0,031	-0,314	0,0268	7,500E-4	-0,008	0,3	0,00
14,500	1,125	0,016	1,103E-14	0,0268	3,750E-4	-2,656E-16	0,3	0,00
14,550	1,126	0,031	0,314	0,0269	7,500E-4	0,007	0,3	0,00
14,600	1,128	0,047	0,157	0,0269	0,001	0,004	0,3	0,00
14,650	1,131	0,047	-0,157	0,0270	0,001	-0,004	0,3	0,00
14,700	1,133	0,031	-0,157	0,0270	7,500E-4	-0,004	0,3	0,00
14,750	1,134	0,031	-5,551E-15	0,0271	7,500E-4	-1,334E-16	0,3	0,00
14,800	1,136	0,031	0,000	0,0271	7,500E-4	0,000	0,3	0,00
14,850	1,137	0,031	5,551E-15	0,0271	7,500E-4	1,334E-16	0,3	0,00
14,900	1,139	0,031	-0,157	0,0272	7,500E-4	-0,004	0,3	0,00
14,950	1,140	0,016	-2,220E-14	0,0272	3,750E-4	0,000	0,3	0,00
15,000	1,140	0,031	0,314	0,0272	7,500E-4	0,007	0,3	0,00
15,050	1,144	0,047	2,220E-14	0,0273	0,001	0,000	0,3	0,00
15,100	1,145	0,031	-0,157	0,0273	7,500E-4	-0,004	0,3	0,00
15,150	1,147	0,031	0,000	0,0274	7,500E-4	0,000	0,3	0,00
15,200	1,148	0,031	0,000	0,0274	7,500E-4	0,000	0,3	0,00
15,250	1,150	0,031	0,157	0,0274	7,500E-4	0,004	0,3	0,00
15,300	1,151	0,047	0,157	0,0275	0,001	0,004	0,3	0,00
15,350	1,155	0,047	8,396E-15	0,0276	0,001	1,995E-16	0,3	0,00
15,400	1,156	0,047	0,000	0,0276	0,001	0,000	0,3	0,00
15,450	1,159	0,047	-0,157	0,0277	0,001	-0,004	0,3	0,00
15,500	1,161	0,031	-8,396E-15	0,0277	7,500E-4	-1,995E-16	0,3	0,00
15,550	1,162	0,047	0,157	0,0277	0,001	0,004	0,3	0,00
15,600	1,166	0,047	8,396E-15	0,0278	0,001	1,995E-16	0,3	0,00
15,650	1,167	0,047	-8,396E-15	0,0279	0,001	-1,995E-16	0,3	0,00
15,700	1,170	0,047	0,000	0,0279	0,001	0,000	0,3	0,00
15,750	1,172	0,047	8,396E-15	0,0280	0,001	1,995E-16	0,3	0,00
15,800	1,175	0,047	-0,157	0,0280	0,001	-0,004	0,3	0,00
15,850	1,177	0,031	-0,157	0,0281	7,500E-4	-0,004	0,3	0,00
15,900	1,178	0,031	0,000	0,0281	7,500E-4	0,000	0,3	0,00
15,950	1,180	0,031	0,157	0,0282	7,500E-4	0,004	0,3	0,00
16,000	1,181	0,047	0,157	0,0282	0,001	0,004	0,3	0,00
16,050	1,184	0,047	-8,396E-15	0,0283	0,001	-1,995E-16	0,3	0,00
16,100	1,186	0,047	0,157	0,0283	0,001	0,004	0,3	0,00
16,150	1,189	0,063	1,679E-14	0,0284	0,001	4,012E-16	0,3	0,00
16,200	1,192	0,047	-0,157	0,0285	0,001	-0,004	0,3	0,00
16,250	1,194	0,047	-1,679E-14	0,0285	0,001	-4,012E-16	0,3	0,00
16,300	1,197	0,047	-0,157	0,0286	0,001	-0,004	0,3	0,00
16,350	1,199	0,031	-0,157	0,0286	7,500E-4	-0,004	0,3	0,00
16,400	1,200	0,031	1,117E-14	0,0286	7,500E-4	2,656E-16	0,3	0,00
16,450	1,202	0,031	0,157	0,0287	7,500E-4	0,004	0,3	0,00
16,500	1,203	0,047	0,157	0,0287	0,001	0,004	0,3	0,00
16,550	1,206	0,047	-0,157	0,0288	0,001	-0,004	0,3	0,00
16,600	1,208	0,031	-0,314	0,0288	7,500E-4	-0,007	0,3	0,00
16,650	1,210	0,016	-0,157	0,0289	3,750E-4	-0,004	0,3	0,00
16,700	1,210	0,016	0,314	0,0289	3,750E-4	0,008	0,3	0,00
16,750	1,211	0,047	0,157	0,0289	0,001	0,004	0,3	0,00
16,800	1,214	0,031	-0,157	0,0290	7,500E-4	-0,004	0,3	0,00
