Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
90,300	-3,005	-0,031	0,314	-0,0717	-7,500E-4	0,007	0,7	0,01	90,300	-3,050	-0,031	-2,231E-14	-0,0728	-7,500E-4	-5,329E-16	0,5	0,01
90,350	-3,007	-0,016	-8,903E-14	-0,0718	-3,750E-4	-2,454E-15	0,7	0,01	90,350	-3,052	-0,016	0,157	-0,0729	-3,750E-4	0,004	0,5	0,00
90,400	-3,007	-0,031	-0,314	-0,0718	-7,500E-4	-0,008	0,7	0,01	90,400	-3,052	-0,016	0,000	-0,0729	-3,750E-4	0,000	0,5	0,00
90,450	-3,010	-0,047	8,903E-14	-0,0719	-0,001	2,454E-15	0,7	0,01	90,450	-3,054	-0,016	0,000	-0,0729	-3,750E-4	0,000	0,5	0,00
90,500	-3,011	-0,031	6,696E-14	-0,0719	-7,500E-4	1,598E-15	0,6	0,01	90,500	-3,054	-0,016	2,231E-14	-0,0729	-3,750E-4	5,329E-16	0,5	0,00
90,550	-3,013	-0,047	-0,157	-0,0719	-0,001	-0,004	0,6	0,01	90,550	-3,055	-0,016	0,157	-0,0729	-3,750E-4	0,004	0,5	0,00
90,600	-3,016	-0,047	0,157	-0,0720	-0,001	0,004	0,6	0,01	90,600	-3,055	0,000	-2,231E-14	-0,0729	0,000	-5,329E-16	0,5	0,00
90,650	-3,018	-0,031	0,000	-0,0720	-7,500E-4	0,000	0,6	0,01	90,650	-3,055	-0,016	-0,157	-0,0729	-3,750E-4	-0,004	0,4	0,00
90,700	-3,019	-0,047	-0,314	-0,0721	-0,001	-0,008	0,6	0,01	90,700	-3,057	-0,016	2,231E-14	-0,0730	-3,750E-4	5,329E-16	0,4	0,00
90,750	-3,022	-0,063	6,696E-14	-0,0722	-0,001	1,598E-15	0,6	0,01	90,750	-3,057	-0,016	-0,157	-0,0730	-3,750E-4	-0,004	0,4	0,00
90,800	-3,025	-0,047	0,314	-0,0722	-0,001	0,007	0,6	0,01	90,800	-3,058	-0,031	-2,231E-14	-0,0730	-7,500E-4	-5,329E-16	0,4	0,00
90,850	-3,027	-0,031	0,157	-0,0723	-7,500E-4	0,004	0,7	0,01	90,850	-3,060	-0,016	0,157	-0,0730	-3,750E-4	0,004	0,4	0,00
90,900	-3,028	-0,031	-0,157	-0,0723	-7,500E-4	-0,004	0,7	0,01	90,900	-3,060	-0,016	0,000	-0,0730	-3,750E-4	0,000	0,4	0,00
90,950	-3,030	-0,047	-0,314	-0,0723	-0,001	-0,008	0,8	0,01	90,950	-3,061	-0,016	0,157	-0,0731	-3,750E-4	0,004	0,4	0,00
91,000	-3,033	-0,063	6,696E-14	-0,0724	-0,002	1,598E-15	0,8	0,01	91,000	-3,061	0,000	2,231E-14	-0,0731	0,000	5,329E-16	0,4	0,00
91,050	-3,036	-0,047	0,157	-0,0725	-0,001	0,004	0,8	0,01	91,050	-3,061	-0,016	-0,157	-0,0731	-3,750E-4	-0,004	0,4	0,00
91,100	-3,038	-0,047	-6,696E-14	-0,0725	-0,001	-1,598E-15	0,8	0,01	91,100	-3,063	-0,016	-2,231E-14	-0,0731	-3,750E-4	-5,329E-16	0,4	0,00
91,150	-3,041	-0,047	0,157	-0,0726	-0,001	0,004	0,7	0,01	91,150	-3,063	-0,016	-2,231E-14	-0,0731	-3,750E-4	-5,329E-16	0,4	0,00
91,200	-3,043	-0,031	0,157	-0,0726	-7,500E-4	0,004	0,7	0,01	91,200	-3,065	-0,016	0,000	-0,0732	-3,750E-4	0,000	0,4	0,00
91,250	-3,044	-0,031	4,462E-14	-0,0727	-7,500E-4	1,066E-15	0,6	0,01	91,250	-3,065	-0,016	-0,157	-0,0732	-3,750E-4	-0,004	0,4	0,00
91,300	-3,046	-0,031	-4,462E-14	-0,0727	-7,500E-4	-1,066E-15	0,6	0,01	91,300	-3,066	-0,031	2,231E-14	-0,0732	-7,500E-4	5,329E-16	0,4	0,00
91,350	-3,047	-0,031	-4,462E-14	-0,0728	-7,500E-4	-1,066E-15	0,6	0,01	91,350	-3,068	-0,016	0,314	-0,0732	-3,750E-4	0,007	0,4	0,00
91,400	-3,049	-0,031	-0,157	-0,0728	-7,500E-4	-0,004	0,6	0,01	91,400	-3,068	0,000	0,157	-0,0732	0,000	0,004	0,4	0,00
91,450	-3,050	-0,047	-0,157	-0,0728	-0,001	-0,004	0,6	0,01	91,450	-3,068	0,000	-0,157	-0,0732	0,000	-0,004	0,4	0,00
91,500	-3,054	-0,047	6,696E-14	-0,0729	-0,001	1,598E-15	0,7	0,01	91,500	-3,068	-0,016	-0,157	-0,0732	-3,750E-4	-0,004	0,4	0,00
91,550	-3,055	-0,047	-6,696E-14	-0,0729	-0,001	-1,598E-15	0,8	0,01	91,550	-3,069	-0,016	-2,231E-14	-0,0733	-3,750E-4	-5,329E-16	0,4	0,00
91,600	-3,058	-0,047	-6,696E-14	-0,0730	-0,001	-1,598E-15	0,8	0,01	91,600	-3,069	-0,016	-2,231E-14	-0,0733	-3,750E-4	-5,329E-16	0,4	0,00
91,650	-3,060	-0,047	-0,157	-0,0730	-0,001	-0,004	0,8	0,01	91,650	-3,071	-0,016	0,000	-0,0733	-3,750E-4	0,000	0,4	0,00
91,700	-3,063	-0,063	0,000	-0,0731	-0,002	0,000	0,8	0,01	91,700	-3,071	-0,016	-0,157	-0,0733	-3,750E-4	-0,004	0,4	0,00
91,750	-3,066	-0,047	0,157	-0,0732	-0,001	0,004	0,8	0,01	91,750	-3,072	-0,031	-0,157	-0,0733	-7,500E-4	-0,004	0,4	0,00
91,800	-3,068	-0,047	6,696E-14	-0,0732	-0,001	1,598E-15	0,8	0,01	91,800	-3,074	-0,031	4,462E-14	-0,0734	-7,500E-4	1,066E-15	0,4	0,00
91,850	-3,071	-0,047	0,157	-0,0733	-0,001	0,004	0,7	0,01	91,850	-3,076	-0,031	-4,462E-14	-0,0734	-7,500E-4	-1,066E-15	0,4	0,00
91,900	-3,072	-0,031	0,157	-0,0734	-7,500E-4	0,004	0,7	0,01	91,900	-3,077	-0,031	0,157	-0,0735	-7,500E-4	0,004	0,4	0,00
91,950	-3,074	-0,031	-0,157	-0,0734	-7,500E-4	-0,004	0,7	0,01	91,950	-3,079	-0,016	0,157	-0,0735	-3,750E-4	0,004	0,4	0,00
92,000	-3,076	-0,047	-0,157	-0,0734	-0,001	-0,004	0,6	0,01	92,000	-3,079	-0,016	2,231E-14	-0,0735	-3,750E-4	5,329E-16	0,4	0,00
92,050	-3,079	-0,047	0,157	-0,0735	-0,001	0,004	0,6	0,01	92,050	-3,080	-0,016	2,231E-14	-0,0735	-3,750E-4	5,329E-16	0,4	0,00
92,100	-3,080	-0,031	-6,696E-14	-0,0735	-7,500E-4	-1,598E-15	0,6	0,01	92,100	-3,080	-0,016	-0,157	-0,0735	-3,750E-4	-0,004	0,4	0,00
92,150	-3,082	-0,047	-0,157	-0,0736	-0,001	-0,004	0,6	0,01	92,150	-3,082	-0,031	-2,231E-14	-0,0736	-7,500E-4	-5,329E-16	0,4	0,00
92,200	-3,085	-0,047	0,157	-0,0737	-0,001	0,004	0,7	0,01	92,200	-3,083	-0,016	0,157	-0,0736	-3,750E-4	0,004	0,4	0,00
92,250	-3,087	-0,031	0,157	-0,0737	-7,500E-4	0,004	0,7	0,01	92,250	-3,083	-0,016	2,231E-14	-0,0736	-3,750E-4	5,329E-16	0,4	0,00
92,300	-3,088	-0,031	-4,462E-14	-0,0737	-7,500E-4	-1,066E-15	0,7	0,01	92,300	-3,085	-0,016	-2,231E-14	-0,0736	-3,750E-4	-5,329E-16	0,4	0,00
92,350	-3,090	-0,031	-0,157	-0,0738	-7,500E-4	-0,004	0,7	0,01	92,350	-3,085	-0,016	-2,231E-14	-0,0736	-3,750E-4	-5,329E-16	0,4	0,00
92,400	-3,091	-0,047	-4,441E-14	-0,0738	-0,001	-1,388E-15	0,7	0,01	92,400	-3,087	-0,016	0,157	-0,0737	-3,750E-4	0,004	0,4	0,00
92,450	-3,094	-0,031	0,157	-0,0739	-7,500E-4	0,004	0,7	0,01	92,450	-3,087	0,000	2,231E-14	-0,0737	0,000	5,329E-16	0,4	0,00
92,500	-3,094	-0,031	-0,314	-0,0739	-7,500E-4	-0,007	0,6	0,01	92,500	-3,087	-0,016	-0,157	-0,0737	-3,750E-4	-0,004	0,4	0,00
92,550	-3,098	-0,063	-0,314	-0,0739	-0,001	-0,008	0,6	0,01	92,550	-3,088	-0,016	-2,231E-14	-0,0737	-3,750E-4	-5,329E-16	0,4	0,00
92,600	-3,101	-0,063	0,157	-0,0740	-0,002	0,004	0,5	0,01	92,600	-3,088	-0,016	-2,231E-14	-0,0737	-3,750E-4	-5,329E-16	0,4	0,00
92,650	-3,104	-0,047	0,314	-0,0741	-0,001	0,008	0,5	0,01	92,650	-3,090	-0,016	0,157	-0,0738	-3,750E-4	0,004	0,4	0,00
92,700	-3,105	-0,031	0,157	-0,0741	-7,500E-4	0,004	0,5	0,01	92,700	-3,090	0,000	0,157	-0,0738	0,000	0,004	0,4	0,00
92,750	-3,107	-0,031	-0,157	-0,0742	-7,500E-4	-0,004	0,5	0,01	92,750	-3,090	0,000	-0,157	-0,0738	0,000	-0,004	0,4	0,00
92,800	-3,109	-0,047	-0,157	-0,0742	-0,001	-0,004	0,5	0,01	92,800	-3,090	-0,016	-0,157	-0,0738	-3,750E-4	-0,004	0,4	0,00
92,850	-3,112	-0,047	-0,157	-0,0743	-0,001	-0,004	0,5	0,01	92,850	-3,091	-0,016	0,157	-0,0738	-3,750E-4	0,004	0,4	0,00
92,900	-3,113	-0,063	-0,157	-0,0743	-0,002	-0,004	0,5	0,01	92,900	-3,091	0,000	0,000	-0,0738	0,000	0,000	0,4	0,00
92,950	-3,118	-0,063	0,157	-0,0744	-0,002	0,004	0,5	0,01	92,950	-3,091	-0,016	-0,157	-0,0738	-3,750E-4	-0,004	0,4	0,00
93,000	-3,120	-0,047	4,483E-14	-0,0745	-0,001	7,438E-16	0,5	0,00	93,000	-3,093	-0,016	2,231E-14	-0,0738	-3,750E-4	5,329E-16	0,4	0,00
93,050	-3,123	-0,063	-0,157	-0,0745	-0,001	-0,004	0,5	0,00	93,050	-3,093	-0,016	-0,157	-0,0738	-3,750E-4	-0,004	0,4	0,00
93,100	-3,126	-0,063	0,157	-0,0746	-0,002	0,004	0,4	0,00	93,100	-3,094	-0,031	-2,231E-14	-0,0739	-7,500E-4	-5,329E-16	0,4	0,00
93,150	-3,129	-0,047	0,314	-0,0747	-0,001	0,008	0,4	0,00	93,150	-3,096	-0,016	0,157	-0,0739	-3,750E-4	0,004	0,4	0,00
93,200	-3,131	-0,031	0,157	-0,0747	-7,500E-4	0,004	0,4	0,00	93,200	-3,096	-0,016	-0,157	-0,0739	-3,750E-4	-0,004	0,4	0,00
93,250	-3,132	-0,031	-0,157	-0,0748	-7,500E-4	-0,004	0,4	0,00	93,250	-3,098	-0,031	-0,157	-0,0739	-7,500E-4	-0,004	0,5	0,00
93,300	-3,134	-0,047	-0,157	-0,0748	-0,001	-0,004	0,4	0,00	93,300	-3,099	-0,031	-4,462E-14	-0,0740	-7,500E-4	-1,066E-15	0,5	0,00
93,350	-3,137	-0,047	-6,696E-14	-0,0749	-0,001	-1,598E-15	0,5	0,00	93,350	-3,101	-0,031	-4,462E-14	-0,0740	-7,500E-4	-1,066E-15	0,5	0,00
93,400	-3,138	-0,047	-0,157	-0,0749	-0,001	-0,004	0,5	0,00	93,400	-3,102	-0,031	0,000	-0,0741	-7,500E-4	0,000	0,5	0,01
93,450	-3,142	-0,063	-0,314	-0,0750	-0,002	-0,007	0,5	0,00	93,450	-3,104	-0,031	0,157	-0,0741	-7,500E-4	0,004	0,6	0,01
93,500	-3,145	-0,079	1,336E-13	-0,0751	-0,002	3,519E-15	0,5	0,00	93,500	-3,105	-0,016	0,157	-0,0741	-3,750E-4	0,004	0,6	0,01
93,550	-3,149	-0,063	0,157	-0,0752	-0,001	0,004	0,5	0,00	93,550	-3,105	-0,016	-2,231E-14	-0,0741	-3,750E-4	-5,329E-16	0,6	0,01
93,600	-3,151	-0,063	-0,157	-0,0752	-0,002	-0,004	0,4	0,00	93,600	-3,107	-0,016	-2,231E-14	-0,0742	-3,750E-4	-5,329E-16	0,6	0,01
93,650	-3,156	-0,079	-0,157	-0,0753	-0,002	-0,004	0,4	0,00	93,650	-3,107	-0,016	-0,157	-0,0742	-3,750E-4	-0,004	0,6	0,01
93,700	-3,159	-0,079	1,117E-13	-0,0754	-0,002	2,665E-15	0,4	0,00	93,700	-3,109	-0,031	2,231E-14	-0,0742	-7,500E-4	5,329E-16	0,6	0,01
93,750	-3,164	-0,079	0,157	-0,0755	-0,002	0,004	0,5	0,01	93,750	-3,110	-0,016	0,157	-0,0742	-3,750E-4	0,004	0,6	0,01
93,800	-3,167	-0,063	0,471	-0,0756	-0,001	0,011	0,5	0,01	93,800	-3,110	-0,016	-0,157	-0,0742	-3,750E-4	-0,004	0,6	0,01
93,850	-3,170	-0,031	0,314	-0,0757	-7,500E-4	0,007	0,6	0,01	93,850	-3,112	-0,031	-0,157	-0,0743	-7,500E-4	-0,004	0,6	0,01
93,900	-3,170	-0,031	-0,471	-0,0757	-7,500E-4	-0,011	0,6	0,01	93,900	-3,113	-0,031	-0,157	-0,0743	-7,500E-4	-0,004	0,6	0,01
93,950	-3,173	-0,079	-0,471	-0,0758	-0,002	-0,011	0,6	0,01	93,950	-3,115	-0,047	-0,157	-0,0744	-0,001	-0,004	0,6	0,01
94,000	-3,178	-0,079	0,157	-0,0759	-0,002	0,004	0,5	0,01	94,000	-3,118	-0,047	0,157	-0,0744	-0,001	0,004	0,6	0,01
94,050	-3,181	-0,063	-1,117E-13	-0,0759	-0,001	-2,665E-15	0,5	0,00	94,050	-3,120	-0,031	0,157	-0,0745	-7,500E-4	0,004	0,6	0,01
94,100	-3,184	-0,079	-0,314	-0,0760	-0,002	-0,008	0,5	0,00	94,100	-3,121	-0,031	0,157	-0,0745	-7,500E-4	0,004	0,5	0,01
94,150	-3,189	-0,094	0,000	-0,0761	-0,002	0,000	0,5	0,00	94,150	-3,123	-0,016	0,157	-0,0745	-3,750E-4	0,004	0,5	0,01
94,200	-3,193	-0,079	0,157	-0,0762	-0,002	0,004	0,5	0,01	94,200	-3,123	-0,016	-0,314	-0,0745	-3,750E-4	-0,007	0,5	0,00
94,250	-3,197	-0,079	-0,157	-0,0763	-0,002	-0,004	0,6	0,01	94,250	-3,124	-0,047	-0,314	-0,0746	-0,001	-0,007	0,4	0,00
94,300	-3,201	-0,094	-0,157	-0,0764	-0,002	-0,004	0,5	0,01	94,300	-3,127	-0,047	0,157	-0,0747	-0,001	0,004	0,4	0,00
94,350	-3,206	-0,094	0,157	-0,0765	-0,002	0,004	0,5	0,00	94,350	-3,129	-0,031	0,314	-0,0747	-7,500E-4	0,007	0,4	0,00
94,400	-3,211	-0,079	0,314	-0,0767	-0,002	0,008	0,4	0,00	94,400	-3,131	-0,016	0,157	-0,0747	-3,750E-4	0,004	0,4	0,00
94,450	-3,214	-0,063	0,157	-0,0767	-0,002	0,004	0,4	0,00	94,450	-3,131	-0,016	2,231E-14	-0,0747	-3,750E-4	5,329E-16	0,4	0,00
94,500	-3,217	-0,063	-0,157	-0,0768	-0,001	-0,004	0,4	0,00	94,500	-3,132	-0,016	0,157	-0,0748	-3,750E-4	0,004	0,4	0,00
94,550	-3,220	-0,079	-0,157	-0,0769	-0,002	-0,004	0,4	0,00	94,550	-3,132	0,000	-2,231E-14	-0,0748	0,000	-5,329E-16	0,4	0,00
94,600	-3,225	-0,079	-1,117E-13	-0,0770	-0,002	-2,665E-15	0,4	0,00	94,600	-3,132	-0,016	-0,314	-0,0748	-3,750E-4	-0,008	0,4	0,00
94,650	-3,228	-0,079	0,314	-0,0771	-0,002	0,008	0,4	0,00	94,650	-3,134	-0,031	-0,157	-0,0748	-7,500E-4	-0,004	0,3	0,00
94,700	-3,233	-0,047	0,628	-0,0772	-0,001	0,015	0,4	0,00	94,700	-3,135	-0,031	-0,157	-0,0748	-7,500E-4	-0,004	0,3	0,00
94,750	-3,233	-0,016	-0,157	-0,0772	-3,750E-4	-0,004	0,4	0,00	94,750	-3,137	-0,047	-0,314	-0,0749	-0,001	-0,007	0,3	0,00
94,800	-3,234	-0,063	-0,314	-0,0772	-0,001	-0,008	0,4	0,00	94,800	-3,140	-0,063	6,696E-14	-0,0750	-0,001	1,598E-15	0,3	0,00
94,850	-3,239	-0,047	0,628	-0,0773	-0,001	0,015	0,4	0,00	94,850	-3,143	-0,047	0,314	-0,0750	-0,001	0,008	0,3	0,00
94,900	-3,239	0,000	0,157	-0,0773	0,000	0,004	0,4	0,00	94,900	-3,145	-0,031	0,157	-0,0751	-7,500E-4	0,004	0,3	0,00
94,950	-3,239	-0,031	-0,471	-0,0773	-7,500E-4	-0,011	0,4	0,00	94,950	-3,146	-0,031	0,000	-0,0751	-7,500E-4	0,000	0,3	0,00
95,000	-3,242	-0,047	-0,314	-0,0774	-0,001	-0,007	0,4	0,00	95,000	-3,148	-0,031	-0,157	-0,0751	-7,500E-4	-0,004	0,3	0,00
95,050	-3,244	-0,063	-0,314	-0,0774	-0,001	-0,007	0,4	0,00	95,050	-3,149	-0,047	-0,314	-0,0752	-0,001	-0,008	0,3	0,00
95,100	-3,248	-0,079	-1,336E-13	-0,0776	-0,002	-3,519E-15	0,4	0,00	95,100	-3,153	-0,063	-0,157	-0,0753	-0,001	-0,004	0,3	0,00
95,150	-3,252	-0,063	0,157	-0,0776	-0,002	0,004	0,4	0,00	95,150	-3,156	-0,063	-8,923E-14	-0,0753	-0,002	-2,132E-15	0,3	0,00
95,200	-3,255	-0,063	8,923E-14	-0,0777	-0,002	2,132E-15	0,4	0,00	95,200	-3,159	-0,063	-0,157	-0,0754	-0,002	-0,004	0,4	0,00
95,250	-3,258	-0,063	8,923E-14	-0,0778	-0,001	2,132E-15	0,3	0,00	95,250	-3,162	-0,079	-0,314	-0,0755	-0,002	-0,007	0,4	0,00
95,300	-3,261	-0,063	-8,923E-14	-0,0779	-0,001	-2,132E-15	0,3	0,00	95,300	-3,167	-0,094	-1,117E-13	-0,0756	-0,002	-2,665E-15	0,4	0,00
95,350	-3,264	-0,063	-0,157	-0,0779	-0,002	-0,004	0,3	0,00	95,350	-3,171	-0,079	0,314	-0,0757	-0,002	0,007	0,4	0,00
95,400	-3,267	-0,079	-0,314	-0,0780	-0,002	-0,008	0,4	0,00	95,400	-3,175	-0,063	-0,157	-0,0758	-0,002	-0,004	0,4	0,00
95,450	-3,272	-0,094	-0,314	-0,0781	-0,002	-0,007	0,4	0,00	95,450	-3,178	-0,094	-0,471	-0,0759	-0,002	-0,011	0,5	0,00
95,500	-3,277	-0,110	-0,157	-0,0782	-0,003	-0,004	0,4	0,00	95,500	-3,184	-0,110	0,157	-0,0760	-0,003	0,004	0,7	0,01
95,550	-3,283	-0,110	0,471	-0,0784	-0,003	0,011	0,4	0,00	95,550	-3,189	-0,079	0,157	-0,0761	-0,002	0,004	0,7	0,01
95,600	-3,288	-0,063	0,314	-0,0785	-0,002	0,007	0,4	0,00	95,600	-3,192	-0,094	-0,785	-0,0762	-0,002	-0,019	0,8	0,01
95,650	-3,289	-0,079	-0,471	-0,0785	-0,002	-0,011	0,4	0,00	95,650	-3,198	-0,157	-0,471	-0,0763	-0,004	-0,011	0,6	0,01
95,700	-3,296	-0,110	6,731E-14	-0,0787	-0,003	1,277E-15	0,4	0,00	95,700	-3,208	-0,141	0,785	-0,0766	-0,003	0,019	0,5	0,01
95,750	-3,300	-0,079	0,314	-0,0788	-0,002	0,008	0,4	0,00	95,750	-3,212	-0,079	0,785	-0,0767	-0,002	0,019	0,5	0,00
95,800	-3,303	-0,079	-0,314	-0,0789	-0,002	-0,008	0,5	0,00	95,800	-3,215	-0,063	0,157	-0,0768	-0,001	0,004	0,4	0,00
95,850	-3,308	-0,110	-0,471	-0,0790	-0,003	-0,011	0,5	0,00	95,850	-3,219	-0,063	-0,157	-0,0768	-0,001	-0,004	0,4	0,00
95,900	-3,314	-0,126	0,000	-0,0791	-0,003	0,000	0,4	0,00	95,900	-3,222	-0,079	-0,471	-0,0769	-0,002	-0,011	0,3	0,00
95,950	-3,321	-0,110	0,157	-0,0793	-0,003	0,004	0,4	0,00	95,950	-3,226	-0,110	-0,314	-0,0770	-0,003	-0,008	0,3	0,00
96,000	-3,325	-0,110	-0,157	-0,0794	-0,003	-0,004	0,4	0,00	96,000	-3,233	-0,110	-0,314	-0,0772	-0,003	-0,007	0,3	0,00
96,050	-3,332	-0,126	-1,563E-13	-0,0795	-0,003	-3,730E-15	0,4	0,00	96,050	-3,237	-0,141	-0,157	-0,0773	-0,003	-0,004	0,3	0,00
96,100	-3,338	-0,110	0,157	-0,0797	-0,003	0,004	0,4	0,00	96,100	-3,247	-0,126	0,314	-0,0775	-0,003	0,007	0,3	0,00
96,150	-3,343	-0,110	-0,314	-0,0798	-0,003	-0,008	0,4	0,00	96,150	-3,250	-0,110	0,314	-0,0776	-0,003	0,007	0,3	0,00
96,200	-3,349	-0,141	-0,314	-0,0800	-0,003	-0,007	0,3	0,00	96,200	-3,258	-0,094	0,785	-0,0778	-0,002	0,019	0,3	0,00
96,250	-3,357	-0,141	0,314	-0,0801	-0,003	0,008	0,3	0,00	96,250	-3,259	-0,031	0,471	-0,0778	-7,500E-4	0,011	0,3	0,00
96,300	-3,363	-0,110	0,628	-0,0803	-0,003	0,015	0,3	0,00	96,300	-3,261	-0,047	-0,785	-0,0778	-0,001	-0,019	0,3	0,00
96,350	-3,368	-0,079	0,157	-0,0804	-0,002	0,004	0,3	0,00	96,350	-3,264	-0,110	-1,100	-0,0779	-0,003	-0,026	0,3	0,00
96,400	-3,371	-0,094	-0,314	-0,0805	-0,002	-0,008	0,3	0,00	96,400	-3,272	-0,157	-0,628	-0,0781	-0,004	-0,015	0,3	0,00
96,450	-3,377	-0,110	-0,157	-0,0806	-0,003	-0,004	0,3	0,00	96,450	-3,280	-0,173	1,790E-13	-0,0783	-0,004	3,942E-15	0,3	0,00
96,500	-3,382	-0,110	-0,314	-0,0807	-0,003	-0,007	0,3	0,00	96,500	-3,289	-0,157	0,785	-0,0785	-0,004	0,019	0,3	0,00
96,550	-3,388	-0,141	-0,157	-0,0809	-0,003	-0,004	0,3	0,00	96,550	-3,296	-0,094	0,942	-0,0787	-0,002	0,022	0,3	0,00
96,600	-3,396	-0,126	0,157	-0,0811	-0,003	0,004	0,3	0,00	96,600	-3,299	-0,063	0,314	-0,0787	-0,002	0,007	0,2	0,00
96,650	-3,401	-0,126	-0,157	-0,0812	-0,003	-0,004	0,3	0,00	96,650	-3,302	-0,063	-0,314	-0,0788	-0,002	-0,008	0,2	0,00
96,700	-3,409	-0,141	0,157	-0,0814	-0,003	0,004	0,4	0,00	96,700	-3,305	-0,094	-0,942	-0,0789	-0,002	-0,022	0,2	0,00
96,750	-3,415	-0,110	0,471	-0,0815	-0,003	0,011	0,4	0,00	96,750	-3,311	-0,157	-0,314	-0,0790	-0,004	-0,007	0,2	0,00
96,800	-3,420	-0,094	0,157	-0,0816	-0,002	0,004	0,4	0,00	96,800	-3,321	-0,126	0,471	-0,0793	-0,003	0,011	0,3	0,00
96,850	-3,424	-0,094	-0,314	-0,0818	-0,002	-0,008	0,4	0,00	96,850	-3,324	-0,110	-0,314	-0,0793	-0,003	-0,008	0,3	0,00
96,900	-3,429	-0,126	-0,471	-0,0819	-0,003	-0,011	0,3	0,00	96,900	-3,332	-0,157	-0,942	-0,0795	-0,004	-0,023	0,3	0,00
96,950	-3,437	-0,141	-0,157	-0,0821	-0,003	-0,004	0,4	0,00	96,950	-3,340	-0,204	-1,257	-0,0797	-0,005	-0,030	0,3	0,00
97,000	-3,443	-0,141	2,010E-13	-0,0822	-0,003	4,797E-15	0,4	0,00	97,000	-3,352	-0,283	2,456E-13	-0,0800	-0,007	5,534E-15	0,4	0,00
97,050	-3,451	-0,141	0,314	-0,0824	-0,003	0,007	0,4	0,00	97,050	-3,368	-0,204	2,199	-0,0804	-0,005	0,052	0,4	0,00
97,100	-3,457	-0,110	0,471	-0,0825	-0,003	0,011	0,3	0,00	97,100	-3,373	-0,063	1,885	-0,0805	-0,002	0,045	0,4	0,00
97,150	-3,462	-0,094	-0,157	-0,0827	-0,002	-0,004	0,3	0,00	97,150	-3,374	-0,016	0,628	-0,0805	-3,750E-4	0,015	0,4	0,00
97,200	-3,467	-0,126	-0,628	-0,0828	-0,003	-0,015	0,3	0,00	97,200	-3,374	0,000	-0,471	-0,0805	0,000	-0,011	0,4	0,00
97,250	-3,475	-0,157	-0,157	-0,0830	-0,004	-0,004	0,3	0,00	97,250	-3,374	-0,063	-2,042	-0,0805	-0,001	-0,049	0,3	0,00
97,300	-3,482	-0,141	0,157	-0,0831	-0,003	0,004	0,3	0,00	97,300	-3,380	-0,204	-2,042	-0,0807	-0,005	-0,049	0,3	0,00
97,350	-3,489	-0,141	-2,010E-13	-0,0833	-0,003	-4,797E-15	0,3	0,00	97,350	-3,394	-0,267	0,314	-0,0810	-0,006	0,007	0,2	0,00
97,400	-3,497	-0,141	0,314	-0,0835	-0,003	0,008	0,3	0,00	97,400	-3,407	-0,173	1,885	-0,0813	-0,004	0,045	0,2	0,00
97,450	-3,503	-0,110	0,628	-0,0836	-0,003	0,015	0,3	0,00	97,450	-3,412	-0,079	1,414	-0,0814	-0,002	0,034	0,2	0,00
97,500	-3,508	-0,079	-0,157	-0,0837	-0,002	-0,004	0,3	0,00	97,500	-3,415	-0,031	0,785	-0,0815	-7,500E-4	0,019	0,2	0,00
97,550	-3,511	-0,126	-0,628	-0,0838	-0,003	-0,015	0,3	0,00	97,550	-3,415	0,000	-0,157	-0,0815	0,000	-0,004	0,2	0,00
97,600	-3,520	-0,141	-1,341E-13	-0,0840	-0,003	-2,875E-15	0,3	0,00	97,600	-3,415	-0,047	-1,571	-0,0815	-0,001	-0,038	0,3	0,00
97,650	-3,525	-0,126	-0,157	-0,0842	-0,003	-0,004	0,3	0,00	97,650	-3,420	-0,157	-3,142	-0,0816	-0,004	-0,075	0,3	0,00
97,700	-3,533	-0,157	1,785E-13	-0,0843	-0,004	4,263E-15	0,3	0,00	97,700	-3,431	-0,361	-1,414	-0,0819	-0,009	-0,034	0,3	0,00
97,750	-3,541	-0,126	0,628	-0,0845	-0,003	0,015	0,3	0,00	97,750	-3,456	-0,298	3,142	-0,0825	-0,007	0,075	0,3	0,00
97,800	-3,545	-0,094	0,157	-0,0846	-0,002	0,004	0,3	0,00	97,800	-3,460	-0,047	3,142	-0,0826	-0,001	0,075	0,3	0,00
97,850	-3,550	-0,110	-0,471	-0,0848	-0,003	-0,011	0,3	0,00	97,850	-3,460	0,016	0,471	-0,0826	3,750E-4	0,011	0,3	0,00
97,900	-3,556	-0,141	-0,471	-0,0849	-0,003	-0,011	0,3	0,00	97,900	-3,459	0,000	-0,942	-0,0826	0,000	-0,023	0,3	0,00
