Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
3,950	-0,358	-0,141	-0,314	-0,0086	-0,003	-0,008	0,1	9,31E-4
4,000	-0,366	-0,157	1,249E-14	-0,0087	-0,004	2,992E-16	0,1	9,31E-4
4,050	-0,374	-0,141	0,471	-0,0089	-0,003	0,011	0,1	9,46E-4
4,100	-0,380	-0,110	0,157	-0,0091	-0,003	0,004	0,1	9,31E-4
4,150	-0,385	-0,126	0,157	-0,0092	-0,003	0,004	0,1	9,46E-4
4,200	-0,393	-0,094	0,000	-0,0094	-0,002	0,000	0,1	9,46E-4
4,250	-0,394	-0,126	-0,942	-0,0094	-0,003	-0,022	0,1	9,31E-4
4,300	-0,405	-0,188	-0,314	-0,0097	-0,004	-0,007	0,1	9,61E-4
4,350	-0,413	-0,157	0,471	-0,0099	-0,004	0,011	0,1	9,77E-4
4,400	-0,421	-0,141	-1,388E-14	-0,0101	-0,003	-3,339E-16	0,1	9,77E-4
4,450	-0,427	-0,157	0,157	-0,0102	-0,004	0,004	0,1	9,61E-4
4,500	-0,437	-0,126	0,628	-0,0104	-0,003	0,015	0,1	9,77E-4
4,550	-0,440	-0,094	-0,157	-0,0105	-0,002	-0,004	0,1	9,77E-4
4,600	-0,446	-0,141	-0,471	-0,0107	-0,003	-0,011	0,1	9,61E-4
4,650	-0,454	-0,141	-0,157	-0,0108	-0,003	-0,004	0,1	9,61E-4
4,700	-0,460	-0,157	-0,628	-0,0110	-0,004	-0,015	0,1	0,00
4,750	-0,470	-0,204	1,388E-14	-0,0112	-0,005	3,339E-16	0,1	0,00
4,800	-0,481	-0,157	1,414	-0,0115	-0,004	0,034	0,1	0,00
4,850	-0,485	-0,063	0,785	-0,0116	-0,001	0,019	0,1	0,00
4,900	-0,487	-0,079	-0,785	-0,0116	-0,002	-0,019	0,1	9,61E-4
4,950	-0,493	-0,141	-0,785	-0,0118	-0,003	-0,019	0,1	9,31E-4
5,000	-0,501	-0,157	-0,157	-0,0120	-0,004	-0,004	0,1	9,16E-4
5,050	-0,509	-0,157	0,628	-0,0122	-0,004	0,015	0,1	9,16E-4
5,100	-0,517	-0,094	0,471	-0,0123	-0,002	0,011	0,1	9,00E-4
5,150	-0,518	-0,110	-1,100	-0,0124	-0,003	-0,026	0,1	9,00E-4
5,200	-0,528	-0,204	-0,628	-0,0126	-0,005	-0,015	0,1	9,16E-4
5,250	-0,539	-0,173	0,785	-0,0129	-0,004	0,019	0,1	9,16E-4
5,300	-0,545	-0,126	0,628	-0,0130	-0,003	0,015	0,1	9,31E-4
5,350	-0,551	-0,110	0,157	-0,0132	-0,003	0,004	0,1	9,46E-4
5,400	-0,556	-0,110	-0,157	-0,0133	-0,003	-0,004	0,1	9,61E-4
5,450	-0,562	-0,126	-0,157	-0,0134	-0,003	-0,004	0,1	9,46E-4
5,500	-0,569	-0,126	0,157	-0,0136	-0,003	0,004	0,1	9,61E-4
5,550	-0,575	-0,110	-0,314	-0,0137	-0,003	-0,008	0,1	9,77E-4
5,600	-0,580	-0,157	-0,942	-0,0138	-0,004	-0,023	0,1	9,92E-4
5,650	-0,591	-0,204	0,471	-0,0141	-0,005	0,011	0,1	9,92E-4
5,700	-0,600	-0,110	1,100	-0,0143	-0,003	0,026	0,1	9,77E-4
5,750	-0,602	-0,094	-0,314	-0,0144	-0,002	-0,007	0,1	9,92E-4
5,800	-0,609	-0,141	-0,314	-0,0146	-0,003	-0,008	0,1	9,92E-4
5,850	-0,616	-0,126	-0,157	-0,0147	-0,003	-0,004	0,1	9,92E-4
5,900	-0,622	-0,157	-0,471	-0,0149	-0,004	-0,011	0,1	9,92E-4
5,950	-0,631	-0,173	0,471	-0,0151	-0,004	0,011	0,1	9,77E-4
6,000	-0,639	-0,110	1,257	-0,0153	-0,003	0,030	0,1	9,92E-4
6,050	-0,642	-0,047	0,157	-0,0153	-0,001	0,004	0,1	9,92E-4
6,100	-0,644	-0,094	-1,257	-0,0154	-0,002	-0,030	0,1	0,00
6,150	-0,652	-0,173	-0,942	-0,0156	-0,004	-0,023	0,1	9,77E-4
6,200	-0,661	-0,188	-0,157	-0,0158	-0,005	-0,004	0,1	9,77E-4
6,250	-0,671	-0,188	0,314	-0,0160	-0,004	0,008	0,1	9,77E-4
6,300	-0,680	-0,157	0,942	-0,0162	-0,004	0,022	0,1	9,77E-4
6,350	-0,686	-0,094	0,785	-0,0164	-0,002	0,019	0,1	9,77E-4
6,400	-0,690	-0,079	-0,314	-0,0165	-0,002	-0,008	0,1	9,77E-4
6,450	-0,694	-0,126	-0,628	-0,0166	-0,003	-0,015	0,1	0,00
6,500	-0,702	-0,141	-0,314	-0,0168	-0,003	-0,007	0,1	9,77E-4
6,550	-0,708	-0,157	-0,314	-0,0169	-0,004	-0,008	0,1	9,77E-4
6,600	-0,718	-0,173	0,157	-0,0171	-0,004	0,004	0,1	9,92E-4
6,650	-0,726	-0,141	0,942	-0,0173	-0,003	0,023	0,1	9,92E-4
6,700	-0,732	-0,079	0,785	-0,0175	-0,002	0,019	0,1	9,61E-4
6,750	-0,734	-0,063	-0,471	-0,0175	-0,002	-0,011	0,1	9,61E-4
6,800	-0,738	-0,126	-1,100	-0,0176	-0,003	-0,026	0,1	9,61E-4
6,850	-0,746	-0,173	-0,471	-0,0178	-0,004	-0,011	0,1	9,61E-4
6,900	-0,756	-0,173	0,157	-0,0180	-0,004	0,004	0,1	9,77E-4
6,950	-0,763	-0,157	0,628	-0,0182	-0,004	0,015	0,1	9,46E-4
7,000	-0,771	-0,110	0,942	-0,0184	-0,003	0,023	0,1	9,46E-4
7,050	-0,774	-0,063	0,314	-0,0185	-0,001	0,007	0,1	9,61E-4
7,100	-0,778	-0,079	-0,785	-0,0186	-0,002	-0,019	0,1	9,46E-4
7,150	-0,782	-0,141	-1,414	-0,0187	-0,003	-0,034	0,1	9,77E-4
7,200	-0,792	-0,220	-0,942	-0,0189	-0,005	-0,022	0,1	9,61E-4
7,250	-0,804	-0,236	1,257	-0,0192	-0,006	0,030	0,1	9,92E-4
7,300	-0,815	-0,094	1,885	-0,0195	-0,002	0,045	0,1	9,92E-4
7,350	-0,814	-0,047	-0,628	-0,0194	-0,001	-0,015	0,1	9,92E-4
7,400	-0,820	-0,157	-1,257	-0,0196	-0,004	-0,030	0,1	0,00
7,450	-0,829	-0,173	-0,471	-0,0198	-0,004	-0,011	0,1	0,00
7,500	-0,837	-0,204	-0,157	-0,0200	-0,005	-0,004	0,1	0,00
7,550	-0,850	-0,188	1,257	-0,0203	-0,005	0,030	0,1	0,00
7,600	-0,856	-0,079	1,100	-0,0204	-0,002	0,026	0,1	0,00
7,650	-0,858	-0,079	-0,628	-0,0205	-0,002	-0,015	0,1	0,00
7,700	-0,864	-0,141	-0,785	-0,0206	-0,003	-0,019	0,1	0,00
7,750	-0,872	-0,157	-0,157	-0,0208	-0,004	-0,004	0,1	0,00
7,800	-0,880	-0,157	-0,157	-0,0210	-0,004	-0,004	0,1	0,00
7,850	-0,888	-0,173	-0,314	-0,0212	-0,004	-0,008	0,1	0,00
7,900	-0,897	-0,188	0,314	-0,0214	-0,005	0,007	0,1	0,00
7,950	-0,906	-0,141	0,785	-0,0216	-0,003	0,019	0,1	0,00
8,000	-0,911	-0,110	-0,157	-0,0218	-0,003	-0,004	0,1	0,00
8,050	-0,917	-0,157	-0,157	-0,0219	-0,004	-0,004	0,1	0,00
8,100	-0,927	-0,126	0,628	-0,0221	-0,003	0,015	0,1	0,00
8,150	-0,930	-0,094	-0,157	-0,0222	-0,002	-0,004	0,1	0,00
8,200	-0,936	-0,141	-0,628	-0,0224	-0,003	-0,015	0,1	0,00
8,250	-0,944	-0,157	-0,157	-0,0225	-0,004	-0,004	0,1	0,00
8,300	-0,952	-0,157	0,471	-0,0227	-0,004	0,011	0,1	0,00
8,350	-0,960	-0,110	0,942	-0,0229	-0,003	0,023	0,1	0,00
