Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
8,150	-0,930	-0,094	-0,157	-0,0222	-0,002	-0,004	0,1	0,00	8,150	0,957	-0,094	-1,257	0,0228	-0,002	-0,030	0,3	0,00
8,200	-0,936	-0,141	-0,628	-0,0224	-0,003	-0,015	0,1	0,00	8,200	0,953	-0,016	2,513	0,0228	-3,750E-4	0,060	0,3	0,00
8,250	-0,944	-0,157	-0,157	-0,0225	-0,004	-0,004	0,1	0,00	8,250	0,955	0,157	2,513	0,0228	0,004	0,060	0,3	0,00
8,300	-0,952	-0,157	0,471	-0,0227	-0,004	0,011	0,1	0,00	8,300	0,969	0,236	0,628	0,0231	0,006	0,015	0,3	0,00
8,350	-0,960	-0,110	0,942	-0,0229	-0,003	0,023	0,1	0,00	8,350	0,979	0,220	-1,257	0,0234	0,005	-0,030	0,3	0,00
8,400	-0,963	-0,063	0,471	-0,0230	-0,001	0,011	0,1	0,00	8,400	0,991	0,110	-2,042	0,0237	0,003	-0,049	0,3	0,00
8,450	-0,966	-0,063	0,628	-0,0231	-0,001	0,015	0,1	0,00	8,450	0,990	0,016	-0,157	0,0236	3,750E-4	-0,004	0,3	0,00
8,500	-0,969	0,000	1,100	-0,0231	0,000	0,026	0,1	0,00	8,500	0,993	0,094	1,414	0,0237	0,002	0,034	0,3	0,00
8,550	-0,966	0,047	0,000	-0,0231	0,001	0,000	0,1	0,00	8,550	0,999	0,157	0,785	0,0239	0,004	0,019	0,3	0,00
8,600	-0,964	0,000	-0,942	-0,0230	0,000	-0,022	0,1	0,00	8,600	1,008	0,173	-0,628	0,0241	0,004	-0,015	0,3	0,00
8,650	-0,966	-0,047	-0,314	-0,0231	-0,001	-0,008	0,1	0,00	8,650	1,016	0,094	-1,885	0,0243	0,002	-0,045	0,3	0,00
8,700	-0,969	-0,031	-0,628	-0,0231	-7,500E-4	-0,015	0,1	0,00	8,700	1,018	-0,016	-1,414	0,0243	-3,750E-4	-0,034	0,3	0,00
8,750	-0,969	-0,110	-1,257	-0,0231	-0,003	-0,030	0,1	0,00	8,750	1,015	-0,047	0,471	0,0242	-0,001	0,011	0,3	0,00
8,800	-0,980	-0,157	-0,314	-0,0234	-0,004	-0,008	0,1	0,00	8,800	1,013	0,031	2,356	0,0242	7,500E-4	0,056	0,3	0,00
8,850	-0,985	-0,141	0,157	-0,0235	-0,003	0,004	0,1	0,00	8,850	1,018	0,188	3,456	0,0243	0,005	0,082	0,3	0,00
8,900	-0,994	-0,141	0,157	-0,0237	-0,003	0,004	0,1	0,00	8,900	1,032	0,377	0,942	0,0246	0,009	0,023	0,3	0,00
8,950	-0,999	-0,126	-3,608E-14	-0,0239	-0,003	-6,028E-16	0,1	0,00	8,950	1,056	0,283	-3,613	0,0252	0,007	-0,086	0,3	0,00
9,000	-1,007	-0,141	1,110E-14	-0,0240	-0,003	0,000	0,1	0,00	9,000	1,060	0,016	-3,770	0,0253	3,750E-4	-0,090	0,3	0,00
9,050	-1,013	-0,126	0,314	-0,0242	-0,003	0,007	0,1	0,00	9,050	1,057	-0,094	-1,885	0,0252	-0,002	-0,045	0,3	0,00
9,100	-1,019	-0,110	0,314	-0,0243	-0,003	0,008	0,1	0,00	9,100	1,051	-0,173	1,679E-14	0,0251	-0,004	3,990E-16	0,3	0,00
9,150	-1,024	-0,094	-0,314	-0,0245	-0,002	-0,008	0,1	0,00	9,150	1,040	-0,094	2,356	0,0248	-0,002	0,056	0,3	0,00
9,200	-1,029	-0,141	-0,628	-0,0246	-0,003	-0,015	0,1	0,00	9,200	1,041	0,063	2,042	0,0249	0,002	0,049	0,3	0,00
9,250	-1,038	-0,157	0,157	-0,0248	-0,004	0,004	0,1	0,00	9,250	1,046	0,110	0,628	0,0250	0,003	0,015	0,3	0,00
9,300	-1,045	-0,126	-0,157	-0,0249	-0,003	-0,004	0,1	0,00	9,300	1,052	0,126	0,628	0,0251	0,003	0,015	0,3	0,00
9,350	-1,051	-0,173	0,000	-0,0251	-0,004	8,804E-16	0,1	0,00	9,350	1,059	0,173	0,471	0,0253	0,004	0,011	0,3	0,00
9,400	-1,062	-0,126	1,100	-0,0254	-0,003	0,026	0,1	0,00	9,400	1,070	0,173	-1,100	0,0255	0,004	-0,026	0,3	0,00
9,450	-1,063	-0,063	0,157	-0,0254	-0,001	0,004	0,1	0,00	9,450	1,076	0,063	-1,571	0,0257	0,002	-0,038	0,3	0,00
9,500	-1,068	-0,110	-0,785	-0,0255	-0,003	-0,019	0,1	0,00	9,500	1,076	0,016	-0,314	0,0257	3,750E-4	-0,008	0,3	0,00
9,550	-1,074	-0,141	-0,471	-0,0257	-0,003	-0,011	0,1	0,00	9,550	1,078	0,031	-0,157	0,0257	7,500E-4	-0,004	0,3	0,00
9,600	-1,082	-0,157	0,157	-0,0258	-0,004	0,004	0,1	0,00	9,600	1,079	0,000	-1,665E-14	0,0258	0,000	4,803E-16	0,3	0,00
9,650	-1,090	-0,126	0,471	-0,0260	-0,003	0,011	0,1	0,00	9,650	1,078	0,031	0,942	0,0257	7,500E-4	0,023	0,3	0,00
9,700	-1,095	-0,110	2,220E-14	-0,0261	-0,003	0,000	0,1	0,00	9,700	1,082	0,094	0,471	0,0258	0,002	0,011	0,3	0,00
9,750	-1,101	-0,126	-0,157	-0,0263	-0,003	-0,004	0,1	0,00	9,750	1,087	0,079	-0,157	0,0260	0,002	-0,004	0,3	0,00
9,800	-1,107	-0,126	0,000	-0,0264	-0,003	0,000	0,1	0,00	9,800	1,090	0,079	0,157	0,0260	0,002	0,004	0,3	0,00
9,850	-1,114	-0,126	-0,157	-0,0266	-0,003	-0,004	0,1	0,00	9,850	1,095	0,094	0,314	0,0261	0,002	0,008	0,3	0,00
9,900	-1,120	-0,141	-0,314	-0,0267	-0,003	-0,008	0,1	0,00	9,900	1,100	0,110	0,471	0,0263	0,003	0,011	0,3	0,00
9,950	-1,128	-0,157	0,000	-0,0269	-0,004	0,000	0,1	0,00	9,950	1,106	0,141	-0,157	0,0264	0,003	-0,004	0,3	0,00
10,000	-1,136	-0,141	0,314	-0,0271	-0,003	0,008	0,1	0,00	10,000	1,114	0,094	-1,257	0,0266	0,002	-0,030	0,3	0,00
10,050	-1,142	-0,126	0,471	-0,0273	-0,003	0,011	0,1	0,00	10,050	1,115	0,016	-0,628	0,0266	3,750E-4	-0,015	0,3	0,00
10,100	-1,148	-0,094	0,471	-0,0274	-0,002	0,011	0,1	0,00	10,100	1,115	0,031	0,314	0,0266	7,500E-4	0,007	0,3	0,00
10,150	-1,151	-0,079	-0,471	-0,0275	-0,002	-0,011	0,1	0,00	10,150	1,118	0,047	1,665E-14	0,0267	0,001	-1,334E-16	0,3	0,00
10,200	-1,156	-0,141	-0,942	-0,0276	-0,003	-0,023	0,1	0,00	10,200	1,120	0,031	-0,314	0,0267	7,500E-4	-0,008	0,3	0,00
10,250	-1,166	-0,173	0,157	-0,0278	-0,004	0,004	0,1	0,00	10,250	1,122	0,016	-1,665E-14	0,0268	3,750E-4	1,334E-16	0,3	0,00
10,300	-1,173	-0,126	0,628	-0,0280	-0,003	0,015	0,1	0,00	10,300	1,122	0,031	0,628	0,0268	7,500E-4	0,015	0,3	0,00
10,350	-1,178	-0,110	-0,157	-0,0281	-0,003	-0,004	0,1	0,00	10,350	1,125	0,079	0,471	0,0269	0,002	0,011	0,3	0,00
10,400	-1,184	-0,141	-0,157	-0,0283	-0,003	-0,004	0,1	0,00	10,400	1,129	0,079	-0,157	0,0270	0,002	-0,004	0,3	0,00
10,450	-1,192	-0,126	0,157	-0,0285	-0,003	0,004	0,1	0,00	10,450	1,133	0,063	-0,157	0,0270	0,001	-0,004	0,3	0,00
10,500	-1,197	-0,126	-0,314	-0,0286	-0,003	-0,007	0,1	0,00	10,500	1,136	0,063	-1,110E-14	0,0271	0,001	-2,667E-16	0,3	0,00
10,550	-1,205	-0,157	-0,157	-0,0288	-0,004	-0,004	0,1	0,00	10,550	1,139	0,063	0,157	0,0272	0,001	0,004	0,3	0,00
10,600	-1,213	-0,141	-5,551E-15	-0,0290	-0,003	-6,679E-16	0,1	0,00	10,600	1,142	0,079	0,471	0,0273	0,002	0,011	0,3	0,00
10,650	-1,219	-0,157	-0,157	-0,0291	-0,004	-0,004	0,1	0,00	10,650	1,147	0,110	-1,388E-14	0,0274	0,003	-3,339E-16	0,3	0,00
10,700	-1,228	-0,157	0,471	-0,0293	-0,004	0,011	0,1	0,00	10,700	1,153	0,079	-0,785	0,0275	0,002	-0,019	0,3	0,00
10,750	-1,235	-0,110	0,314	-0,0295	-0,003	0,008	0,1	0,00	10,750	1,155	0,031	-0,314	0,0276	7,500E-4	-0,007	0,3	0,00
10,800	-1,239	-0,126	-0,942	-0,0296	-0,003	-0,022	0,1	0,00	10,800	1,156	0,047	0,314	0,0276	0,001	0,007	0,3	0,00
10,850	-1,247	-0,204	-0,471	-0,0298	-0,005	-0,011	0,1	0,00	10,850	1,159	0,063	0,000	0,0277	0,001	0,000	0,3	0,00
10,900	-1,260	-0,173	0,785	-0,0301	-0,004	0,019	0,1	0,00	10,900	1,162	0,047	-0,314	0,0278	0,001	-0,008	0,3	0,00
10,950	-1,264	-0,126	0,471	-0,0302	-0,003	0,011	0,1	0,00	10,950	1,164	0,031	0,157	0,0278	7,500E-4	0,004	0,3	0,00
11,000	-1,272	-0,126	0,000	-0,0304	-0,003	0,000	0,1	0,00	11,000	1,166	0,063	0,471	0,0278	0,002	0,011	0,3	0,00
11,050	-1,277	-0,126	-0,157	-0,0305	-0,003	-0,004	0,1	0,00	11,050	1,170	0,079	-2,220E-14	0,0279	0,002	-3,469E-16	0,3	0,00
11,100	-1,285	-0,141	-0,314	-0,0307	-0,003	-0,007	0,1	0,00	11,100	1,173	0,063	-0,157	0,0280	0,001	-0,004	0,3	0,00
11,150	-1,291	-0,157	-0,157	-0,0308	-0,004	-0,004	0,1	0,00	11,150	1,177	0,063	0,157	0,0281	0,001	0,004	0,3	0,00
11,200	-1,301	-0,157	0,157	-0,0311	-0,004	0,004	0,1	0,00	11,200	1,180	0,079	0,471	0,0282	0,002	0,011	0,3	0,00
11,250	-1,307	-0,141	0,314	-0,0312	-0,003	0,007	0,1	0,00	11,250	1,184	0,110	0,314	0,0283	0,003	0,008	0,3	0,00
11,300	-1,315	-0,126	0,314	-0,0314	-0,003	0,007	0,1	0,00	11,300	1,191	0,110	-0,628	0,0284	0,003	-0,015	0,3	0,00
11,350	-1,319	-0,110	2,220E-14	-0,0315	-0,003	3,469E-16	0,1	0,00	11,350	1,195	0,047	-0,942	0,0285	0,001	-0,023	0,3	0,00
11,400	-1,326	-0,126	-0,471	-0,0317	-0,003	-0,011	0,1	0,00	11,400	1,195	0,016	-8,396E-15	0,0285	3,750E-4	-5,464E-16	0,3	0,00
11,450	-1,332	-0,157	-0,628	-0,0318	-0,004	-0,015	0,1	0,00	11,450	1,197	0,047	0,471	0,0286	0,001	0,011	0,3	0,00
11,500	-1,341	-0,188	-0,157	-0,0320	-0,005	-0,004	0,1	0,00	11,500	1,200	0,063	8,396E-15	0,0287	0,001	1,995E-16	0,3	0,00
11,550	-1,351	-0,173	0,628	-0,0323	-0,004	0,015	0,1	0,00	11,550	1,203	0,047	-0,314	0,0287	0,001	-0,007	0,3	0,00
11,600	-1,359	-0,126	0,628	-0,0324	-0,003	0,015	0,1	0,00	11,600	1,205	0,031	0,000	0,0288	7,500E-4	0,000	0,3	0,00
11,650	-1,363	-0,110	2,220E-14	-0,0326	-0,003	6,939E-16	0,1	0,00	11,650	1,206	0,047	0,471	0,0288	0,001	0,011	0,3	0,00
11,700	-1,370	-0,126	-0,157	-0,0327	-0,003	-0,004	0,1	0,00	11,700	1,210	0,079	0,157	0,0289	0,002	0,004	0,3	0,00
11,750	-1,376	-0,126	-0,314	-0,0329	-0,003	-0,007	0,1	0,00	11,750	1,214	0,063	-0,157	0,0290	0,002	-0,004	0,3	0,00
11,800	-1,382	-0,157	-0,628	-0,0330	-0,004	-0,015	0,1	0,00	11,800	1,216	0,063	0,157	0,0290	0,001	0,004	0,3	0,00
11,850	-1,392	-0,188	0,157	-0,0332	-0,004	0,004	0,1	0,00	11,850	1,221	0,079	-1,110E-14	0,0291	0,002	-8,023E-17	0,3	0,00
11,900	-1,401	-0,141	0,785	-0,0335	-0,003	0,019	0,1	0,00	11,900	1,224	0,063	-0,157	0,0292	0,001	-0,004	0,3	0,00
11,950	-1,406	-0,110	0,000	-0,0336	-0,003	6,939E-16	0,1	0,00	11,950	1,227	0,063	0,000	0,0293	0,001	0,000	0,3	0,00
12,000	-1,412	-0,141	-0,314	-0,0337	-0,003	-0,007	0,2	0,00	12,000	1,230	0,063	-1,110E-14	0,0294	0,001	-2,667E-16	0,3	0,00
12,050	-1,420	-0,141	2,498E-14	-0,0339	-0,003	6,028E-16	0,2	0,00	12,050	1,233	0,063	-0,157	0,0294	0,001	-0,004	0,3	0,00
12,100	-1,426	-0,141	0,471	-0,0341	-0,003	0,011	0,2	0,00	12,100	1,236	0,047	-0,314	0,0295	0,001	-0,007	0,3	0,00
12,150	-1,434	-0,094	-0,157	-0,0342	-0,002	-0,004	0,2	0,00	12,150	1,238	0,031	-0,157	0,0296	7,500E-4	-0,004	0,3	0,00
12,200	-1,436	-0,157	-0,942	-0,0343	-0,004	-0,023	0,2	0,00	12,200	1,239	0,031	0,157	0,0296	7,500E-4	0,004	0,3	0,00
12,250	-1,450	-0,188	1,100	-0,0346	-0,005	0,026	0,2	0,00	12,250	1,241	0,047	0,157	0,0296	0,001	0,004	0,3	0,00
12,300	-1,455	-0,047	1,571	-0,0347	-0,001	0,037	0,2	0,00	12,300	1,244	0,047	-0,157	0,0297	0,001	-0,004	0,3	0,00
12,350	-1,455	-0,031	0,157	-0,0347	-7,500E-4	0,004	0,2	0,00	12,350	1,246	0,031	8,396E-15	0,0297	7,500E-4	1,995E-16	0,3	0,00
12,400	-1,458	-0,031	0,314	-0,0348	-7,500E-4	0,007	0,2	0,00	12,400	1,247	0,047	0,314	0,0298	0,001	0,008	0,3	0,00
12,450	-1,458	0,000	-0,471	-0,0348	0,000	-0,011	0,2	0,00	12,450	1,250	0,063	0,314	0,0299	0,002	0,008	0,3	0,00
12,500	-1,458	-0,079	-1,257	-0,0348	-0,002	-0,030	0,2	0,00	12,500	1,253	0,079	0,157	0,0299	0,002	0,004	0,3	0,00
12,550	-1,466	-0,126	-0,157	-0,0350	-0,003	-0,004	0,2	0,00	12,550	1,258	0,079	-0,157	0,0300	0,002	-0,004	0,3	0,00
12,600	-1,470	-0,094	0,314	-0,0351	-0,002	0,007	0,2	0,00	12,600	1,261	0,063	1,388E-14	0,0301	0,001	3,339E-16	0,3	0,00
12,650	-1,475	-0,094	-0,471	-0,0352	-0,002	-0,011	0,2	0,00	12,650	1,264	0,079	0,628	0,0302	0,002	0,015	0,3	0,00
12,700	-1,480	-0,141	-0,628	-0,0353	-0,003	-0,015	0,2	0,00	12,700	1,269	0,126	0,314	0,0303	0,003	0,008	0,3	0,00
12,750	-1,489	-0,157	0,314	-0,0356	-0,004	0,008	0,2	0,00	12,750	1,277	0,110	-0,942	0,0305	0,003	-0,023	0,3	0,00
12,800	-1,495	-0,110	0,314	-0,0357	-0,003	0,007	0,2	0,00	12,800	1,280	0,031	-0,785	0,0306	7,500E-4	-0,019	0,3	0,00
12,850	-1,500	-0,126	-0,314	-0,0358	-0,003	-0,008	0,2	0,00	12,850	1,280	0,031	0,314	0,0306	7,500E-4	0,007	0,3	0,00
12,900	-1,508	-0,141	-0,157	-0,0360	-0,003	-0,004	0,2	0,00	12,900	1,283	0,063	0,157	0,0306	0,001	0,004	0,3	0,00
12,950	-1,514	-0,141	0,157	-0,0362	-0,003	0,004	0,2	0,00	12,950	1,286	0,047	-0,314	0,0307	0,001	-0,008	0,3	0,00
13,000	-1,522	-0,126	0,314	-0,0363	-0,003	0,008	0,2	0,00	13,000	1,288	0,031	-1,679E-14	0,0307	7,500E-4	-4,012E-16	0,3	0,00
13,050	-1,527	-0,110	-0,157	-0,0365	-0,003	-0,004	0,2	0,00	13,050	1,290	0,047	0,314	0,0308	0,001	0,007	0,3	0,00
13,100	-1,533	-0,141	-0,628	-0,0366	-0,003	-0,015	0,2	0,00	13,100	1,293	0,063	0,157	0,0309	0,001	0,004	0,3	0,00
13,150	-1,541	-0,173	-0,314	-0,0368	-0,004	-0,008	0,2	0,00	13,150	1,296	0,063	2,234E-14	0,0309	0,001	5,313E-16	0,3	0,00
13,200	-1,550	-0,173	0,314	-0,0370	-0,004	0,008	0,2	0,00	13,200	1,299	0,063	0,157	0,0310	0,002	0,004	0,3	0,00
13,250	-1,558	-0,141	0,785	-0,0372	-0,003	0,019	0,2	0,00	13,250	1,302	0,079	0,314	0,0311	0,002	0,007	0,3	0,00
13,300	-1,565	-0,094	0,471	-0,0374	-0,002	0,011	0,2	0,00	13,300	1,307	0,094	0,314	0,0312	0,002	0,007	0,3	0,00
13,350	-1,568	-0,094	-0,314	-0,0374	-0,002	-0,008	0,2	0,00	13,350	1,312	0,110	-5,412E-15	0,0313	0,003	-2,949E-16	0,3	0,00
13,400	-1,574	-0,126	-0,628	-0,0376	-0,003	-0,015	0,2	0,00	13,400	1,318	0,094	-0,785	0,0315	0,002	-0,019	0,3	0,00
13,450	-1,580	-0,157	-0,157	-0,0377	-0,004	-0,004	0,2	0,00	13,450	1,321	0,031	-0,785	0,0315	7,500E-4	-0,019	0,3	0,00
13,500	-1,590	-0,141	0,157	-0,0380	-0,003	0,004	0,2	0,00	13,500	1,321	0,016	0,157	0,0315	3,750E-4	0,004	0,3	0,00
13,550	-1,594	-0,141	0,000	-0,0381	-0,003	0,000	0,2	0,00	13,550	1,323	0,047	0,314	0,0316	0,001	0,007	0,3	0,00
13,600	-1,604	-0,141	0,314	-0,0383	-0,003	0,007	0,2	0,00	13,600	1,326	0,047	-0,157	0,0316	0,001	-0,004	0,3	0,00
13,650	-1,608	-0,110	0,000	-0,0384	-0,003	6,939E-16	0,2	0,00	13,650	1,327	0,031	0,000	0,0317	7,500E-4	0,000	0,3	0,00
13,700	-1,615	-0,141	-0,628	-0,0386	-0,003	-0,015	0,2	0,00	13,700	1,329	0,047	0,157	0,0317	0,001	0,004	0,3	0,00
13,750	-1,623	-0,173	2,498E-14	-0,0387	-0,004	-9,107E-17	0,2	0,00	13,750	1,332	0,047	-8,396E-15	0,0318	0,001	-1,995E-16	0,3	0,00
13,800	-1,632	-0,141	0,471	-0,0390	-0,003	0,011	0,2	0,00	13,800	1,334	0,047	0,000	0,0318	0,001	0,000	0,3	0,00
13,850	-1,637	-0,126	0,314	-0,0391	-0,003	0,007	0,2	0,00	13,850	1,337	0,047	8,396E-15	0,0319	0,001	1,995E-16	0,3	0,00
13,900	-1,645	-0,110	0,314	-0,0393	-0,003	0,008	0,2	0,00	13,900	1,338	0,047	0,157	0,0320	0,001	0,004	0,3	0,00
13,950	-1,648	-0,094	-0,314	-0,0393	-0,002	-0,008	0,2	0,00	13,950	1,341	0,063	0,157	0,0320	0,001	0,004	0,3	0,00
14,000	-1,654	-0,141	-0,471	-0,0395	-0,003	-0,011	0,2	0,00	14,000	1,345	0,063	0,314	0,0321	0,001	0,007	0,3	0,00
14,050	-1,662	-0,141	0,314	-0,0397	-0,003	0,007	0,2	0,00	14,050	1,348	0,094	0,471	0,0322	0,002	0,011	0,3	0,00
14,100	-1,668	-0,110	0,157	-0,0398	-0,003	0,004	0,2	0,00	14,100	1,354	0,110	3,900E-14	0,0323	0,003	1,093E-15	0,3	0,00
14,150	-1,673	-0,126	-0,471	-0,0399	-0,003	-0,011	0,2	0,00	14,150	1,359	0,094	-0,628	0,0324	0,002	-0,015	0,3	0,00
14,200	-1,681	-0,157	0,000	-0,0401	-0,004	0,000	0,2	0,00	14,200	1,363	0,047	-1,100	0,0325	0,001	-0,026	0,3	0,00
14,250	-1,689	-0,126	0,471	-0,0403	-0,003	0,011	0,2	0,00	14,250	1,363	-0,016	-0,314	0,0325	-3,750E-4	-0,008	0,3	0,00
14,300	-1,693	-0,110	2,220E-14	-0,0404	-0,003	6,939E-16	0,2	0,00	14,300	1,362	0,016	0,628	0,0325	3,750E-4	0,015	0,3	0,00
14,350	-1,700	-0,126	-0,314	-0,0406	-0,003	-0,008	0,2	0,00	14,350	1,365	0,047	2,220E-14	0,0326	0,001	6,939E-16	0,3	0,00
14,400	-1,706	-0,141	-0,314	-0,0407	-0,003	-0,008	0,2	0,00	14,400	1,367	0,016	-0,314	0,0326	3,750E-4	-0,007	0,3	0,00
14,450	-1,714	-0,157	-0,157	-0,0409	-0,004	-0,004	0,2	0,00	14,450	1,367	0,016	0,000	0,0326	3,750E-4	0,000	0,3	0,00
14,500	-1,722	-0,157	0,471	-0,0411	-0,004	0,011	0,2	0,00	14,500	1,368	0,016	0,157	0,0327	3,750E-4	0,004	0,3	0,00
14,550	-1,729	-0,110	0,785	-0,0413	-0,003	0,019	0,2	0,00	14,550	1,368	0,031	0,314	0,0327	7,500E-4	0,007	0,3	0,00
14,600	-1,733	-0,079	-1,957E-14	-0,0414	-0,002	-4,684E-16	0,2	0,00	14,600	1,371	0,047	0,157	0,0327	0,001	0,004	0,3	0,00
14,650	-1,737	-0,110	-0,785	-0,0415	-0,003	-0,019	0,2	0,00	14,650	1,373	0,047	0,000	0,0328	0,001	0,000	0,3	0,00
14,700	-1,744	-0,157	-0,314	-0,0416	-0,004	-0,008	0,2	0,00	14,700	1,376	0,047	-0,157	0,0329	0,001	-0,004	0,3	0,00
14,750	-1,753	-0,141	0,471	-0,0419	-0,003	0,011	0,2	0,00	14,750	1,378	0,031	0,157	0,0329	7,500E-4	0,004	0,3	0,00
14,800	-1,758	-0,110	0,000	-0,0420	-0,003	6,939E-16	0,2	0,00	14,800	1,379	0,063	0,471	0,0329	0,002	0,011	0,3	0,00
14,850	-1,764	-0,141	-0,157	-0,0421	-0,003	-0,004	0,2	0,00	14,850	1,384	0,079	-1,110E-14	0,0330	0,002	-4,272E-16	0,3	0,00
14,900	-1,772	-0,126	0,471	-0,0423	-0,003	0,011	0,2	0,00	14,900	1,387	0,063	0,000	0,0331	0,001	0,000	0,3	0,00
14,950	-1,777	-0,094	0,157	-0,0424	-0,002	0,004	0,2	0,00	14,950	1,390	0,079	0,314	0,0332	0,002	0,008	0,3	0,00
15,000	-1,781	-0,110	-0,314	-0,0425	-0,003	-0,007	0,2	0,00	15,000	1,395	0,094	-1,388E-14	0,0333	0,002	-3,339E-16	0,3	0,00
15,050	-1,788	-0,126	0,000	-0,0427	-0,003	0,000	0,2	0,00	15,050	1,400	0,079	-0,628	0,0334	0,002	-0,015	0,3	0,00
15,100	-1,794	-0,110	0,471	-0,0428	-0,003	0,011	0,3	0,00	15,100	1,403	0,031	-0,785	0,0335	7,500E-4	-0,019	0,3	0,00
15,150	-1,799	-0,079	0,471	-0,0429	-0,002	0,011	0,3	0,00	15,150	1,403	0,000	-0,314	0,0335	0,000	-0,007	0,3	0,00
15,200	-1,802	-0,063	0,314	-0,0430	-0,001	0,008	0,3	0,00	15,200	1,403	0,000	0,314	0,0335	0,000	0,008	0,3	0,00
15,250	-1,805	-0,047	0,157	-0,0431	-0,001	0,004	0,3	0,00	15,250	1,403	0,031	0,471	0,0335	7,500E-4	0,011	0,3	0,00
15,300	-1,806	-0,047	-0,157	-0,0431	-0,001	-0,004	0,3	0,00	15,300	1,406	0,047	-0,157	0,0336	0,001	-0,004	0,3	0,00
15,350	-1,810	-0,063	-0,157	-0,0432	-0,001	-0,004	0,3	0,00	15,350	1,407	0,016	-0,314	0,0336	3,750E-4	-0,007	0,3	0,00
15,400	-1,813	-0,063	0,157	-0,0433	-0,001	0,004	0,3	0,00	15,400	1,407	0,016	0,157	0,0336	3,750E-4	0,004	0,3	0,00
15,450	-1,816	-0,047	0,157	-0,0434	-0,001	0,004	0,3	0,00	15,450	1,409	0,031	0,157	0,0336	7,500E-4	0,004	0,3	0,00
15,500	-1,817	-0,047	-0,157	-0,0434	-0,001	-0,004	0,2	0,00	15,500	1,411	0,031	-5,551E-15	0,0337	7,500E-4	-1,334E-16	0,3	0,00
15,550	-1,821	-0,063	0,000	-0,0435	-0,001	0,000	0,2	0,00	15,550	1,412	0,031	0,000	0,0337	7,500E-4	0,000	0,3	0,00
15,600	-1,824	-0,047	0,157	-0,0435	-0,001	0,004	0,2	0,00	15,600	1,414	0,031	5,551E-15	0,0338	7,500E-4	1,334E-16	0,3	0,00
15,650	-1,825	-0,047	-0,314	-0,0436	-0,001	-0,008	0,2	0,00	15,650	1,415	0,031	-5,551E-15	0,0338	7,500E-4	-1,334E-16	0,3	0,00
15,700	-1,828	-0,079	-0,157	-0,0437	-0,002	-0,004	0,3	0,00	15,700	1,417	0,031	0,157	0,0338	7,500E-4	0,004	0,3	0,00
15,750	-1,833	-0,063	0,314	-0,0438	-0,002	0,007	0,3	0,00	15,750	1,418	0,047	0,157	0,0339	0,001	0,004	0,3	0,00
15,800	-1,835	-0,047	-0,157	-0,0438	-0,001	-0,004	0,3	0,00	15,800	1,422	0,047	0,000	0,0339	0,001	0,000	0,3	0,00
15,850	-1,838	-0,079	-0,157	-0,0439	-0,002	-0,004	0,3	0,00	15,850	1,423	0,047	0,157	0,0340	0,001	0,004	0,3	0,00
15,900	-1,843	-0,063	0,471	-0,0440	-0,002	0,011	0,2	0,00	15,900	1,426	0,063	0,000	0,0341	0,001	0,000	0,3	0,00
15,950	-1,844	-0,031	0,157	-0,0440	-7,500E-4	0,004	0,2	0,00	15,950	1,429	0,047	-0,157	0,0341	0,001	-0,004	0,3	0,00
16,000	-1,846	-0,047	-0,157	-0,0441	-0,001	-0,004	0,2	0,00	16,000	1,431	0,047	-8,396E-15	0,0342	0,001	-1,995E-16	0,3	0,00
16,050	-1,849	-0,047	8,396E-15	-0,0441	-0,001	1,995E-16	0,2	0,00	16,050	1,434	0,047	-8,396E-15	0,0342	0,001	-1,995E-16	0,3	0,00
16,100	-1,850	-0,047	0,000	-0,0442	-0,001	0,000	0,2	0,00	16,100	1,436	0,047	0,157	0,0343	0,001	0,004	0,3	0,00
16,150	-1,854	-0,047	-1,679E-14	-0,0443	-0,001	-4,012E-16	0,2	0,00	16,150	1,439	0,063	-0,157	0,0344	0,002	-0,004	0,3	0,00
16,200	-1,855	-0,047	-1,679E-14	-0,0443	-0,001	-4,012E-16	0,2	0,00	16,200	1,442	0,031	-0,471	0,0344	7,500E-4	-0,011	0,3	0,00
16,250	-1,858	-0,047	1,679E-14	-0,0444	-0,001	4,012E-16	0,2	0,00	16,250	1,442	0,016	0,157	0,0344	3,750E-4	0,004	0,3	0,00
16,300	-1,860	-0,047	-0,157	-0,0444	-0,001	-0,004	0,2	0,00	16,300	1,444	0,047	0,314	0,0345	0,001	0,007	0,3	0,00
16,350	-1,863	-0,063	-1,679E-14	-0,0445	-0,001	-4,012E-16	0,2	0,00	16,350	1,447	0,047	-0,157	0,0345	0,001	-0,004	0,3	0,00
