4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl
Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
27,760	44,06	-0,08	0,10	27,760	50,47	-0,02	-0,65	27,760	48,87	-0,15	-0,33
27,780	43,90	-0,07	0,22	27,780	50,40	-0,04	-0,68	27,780	48,56	-0,15	-0,21
27,800	43,77	-0,07	0,21	27,800	50,30	-0,05	-0,21	27,800	48,25	-0,16	-0,32
27,820	43,63	-0,07	0,33	27,820	50,20	-0,05	-0,30	27,820	47,93	-0,17	-0,34
27,840	43,51	-0,06	0,22	27,840	50,10	-0,06	-0,67	27,840	47,58	-0,17	-0,11
27,860	43,40	-0,06	0,09	27,860	49,94	-0,08	-0,33	27,860	47,24	-0,17	-0,10
27,880	43,28	-0,05	0,33	27,880	49,79	-0,08	-0,20	27,880	46,89	-0,18	-0,22
27,900	43,19	-0,04	0,22	27,900	49,64	-0,09	-0,43	27,900	46,53	-0,18	-0,22
27,920	43,11	-0,04	0,09	27,920	49,45	-0,09	-0,44	27,920	46,17	-0,18	-0,11
27,940	43,02	-0,04	0,32	27,940	49,26	-0,10	-0,33	27,940	45,79	-0,19	-4,80E-13
27,960	42,95	-0,03	0,34	27,960	49,03	-0,11	-0,21	27,960	45,43	-0,18	-0,01
27,980	42,90	-0,03	0,10	27,980	48,83	-0,11	-0,33	27,980	45,05	-0,19	0,10
28,000	42,85	-0,03	0,20	28,000	48,59	-0,12	-0,22	28,000	44,69	-0,18	0,22
28,020	42,79	-0,02	0,44	28,020	48,35	-0,12	-0,10	28,020	44,33	-0,18	0,11
28,040	42,78	-0,01	0,33	28,040	48,11	-0,12	-0,22	28,040	43,99	-0,18	-0,01
28,060	42,76	0,00	0,22	28,060	47,85	-0,13	-0,12	28,060	43,62	-0,18	0,21
28,080	42,76	0,00	0,10	28,080	47,59	-0,13	0,01	28,080	43,28	-0,17	0,33
28,100	42,76	-5,34E-4	0,20	28,100	47,33	-0,13	-0,10	28,100	42,95	-0,16	0,21
28,120	42,76	0,01	0,44	28,120	47,08	-0,13	-0,23	28,120	42,62	-0,16	0,32
28,140	42,79	0,02	0,34	28,140	46,80	-0,14	-0,01	28,140	42,31	-0,15	0,32
28,160	42,82	0,02	0,12	28,160	46,53	-0,13	0,22	28,160	42,02	-0,15	0,32
28,180	42,88	0,02	-0,13	28,180	46,27	-0,13	0,11	28,180	41,73	-0,14	0,42
28,200	42,91	0,02	0,29	28,200	46,01	-0,13	-0,01	28,200	41,47	-0,13	0,53
28,220	42,94	0,03	0,89	28,220	45,75	-0,13	0,10	28,220	41,21	-0,12	0,66
28,240	43,05	0,05	0,35	28,240	45,49	-0,13	0,22	28,240	41,00	-0,10	0,44
28,260	43,15	0,05	-0,13	28,260	45,25	-0,12	0,22	28,260	40,79	-0,10	0,31
28,280	43,23	0,05	0,21	28,280	45,01	-0,12	0,11	28,280	40,60	-0,09	0,53
28,300	43,34	0,06	0,22	28,300	44,79	-0,12	0,09	28,300	40,43	-0,08	0,65
28,320	43,46	0,06	0,09	28,320	44,54	-0,11	0,43	28,320	40,29	-0,07	0,65
28,340	43,56	0,06	0,32	28,340	44,34	-0,10	0,44	28,340	40,17	-0,05	0,65
28,360	43,70	0,07	0,34	28,360	44,15	-0,09	0,21	28,360	40,08	-0,04	0,65
28,380	43,83	0,07	0,11	28,380	43,96	-0,09	0,32	28,380	40,01	-0,03	0,65
28,400	43,99	0,07	-0,01	28,400	43,78	-0,08	0,43	28,400	39,97	-0,01	0,65
28,420	44,13	0,07	0,21	28,420	43,63	-0,07	0,43	28,420	39,95	-7,49E-4	0,64
28,440	44,28	0,08	0,34	28,440	43,49	-0,07	0,43	28,440	39,97	0,01	0,64
28,460	44,45	0,09	0,11	28,460	43,37	-0,06	0,43	28,460	40,00	0,03	0,64
28,480	44,62	0,09	-0,01	28,480	43,26	-0,05	0,43	28,480	40,07	0,04	0,64
28,500	44,79	0,09	0,10	28,500	43,18	-0,04	0,43	28,500	40,15	0,05	0,64
28,520	44,97	0,09	0,21	28,520	43,11	-0,03	0,43	28,520	40,27	0,06	0,64
28,540	45,15	0,09	0,22	28,540	43,05	-0,02	0,43	28,540	40,41	0,08	0,64
28,560	45,34	0,10	0,11	28,560	43,02	-0,01	0,43	28,560	40,58	0,09	0,64
28,580	45,55	0,10	2,54E-13	28,580	43,00	0,00	0,42	28,580	40,77	0,10	0,65
28,600	45,74	0,10	3,47E-14	28,600	43,00	0,00	0,54	28,600	40,99	0,12	0,54
28,620	45,95	0,10	-0,01	28,620	43,01	0,02	0,55	28,620	41,23	0,12	0,53
28,640	46,13	0,10	0,11	28,640	43,07	0,03	0,32	28,640	41,49	0,14	0,65
28,660	46,34	0,10	0,12	28,660	43,12	0,03	0,42	28,660	41,78	0,15	0,54
28,680	46,55	0,10	-0,11	28,680	43,18	0,04	0,66	28,680	42,09	0,16	0,43
28,700	46,75	0,10	-0,12	28,700	43,28	0,06	0,44	28,700	42,41	0,17	0,43
28,720	46,94	0,10	0,11	28,720	43,41	0,06	0,32	28,720	42,75	0,18	0,43
28,740	47,15	0,10	0,11	28,740	43,52	0,07	0,44	28,740	43,11	0,18	0,43
28,760	47,35	0,10	0,01	28,760	43,68	0,08	0,32	28,760	43,49	0,19	0,44
28,780	47,56	0,10	-0,11	28,780	43,83	0,08	0,32	28,780	43,89	0,20	0,33
28,800	47,77	0,10	-0,11	28,800	44,00	0,09	0,44	28,800	44,30	0,21	0,21
28,820	47,96	0,10	-0,10	28,820	44,19	0,10	0,33	28,820	44,71	0,21	0,22
28,840	48,17	0,09	-0,23	28,840	44,40	0,10	0,21	28,840	45,14	0,21	0,11
28,860	48,34	0,09	1,19E-4	28,860	44,60	0,11	0,21	28,860	45,57	0,21	0,10
28,880	48,53	0,09	0,02	28,880	44,83	0,11	0,21	28,880	46,00	0,22	0,22
28,900	48,72	0,09	-0,34	28,900	45,05	0,12	0,33	28,900	46,44	0,22	0,11
28,920	48,89	0,08	-0,11	28,920	45,29	0,12	0,23	28,920	46,89	0,22	-4,61E-13
28,940	49,04	0,09	0,02	28,940	45,55	0,12	-0,01	28,940	47,34	0,22	0,01
28,960	49,23	0,08	-0,34	28,960	45,79	0,12	0,11	28,960	47,78	0,22	-0,10
28,980	49,37	0,07	-0,12	28,980	46,04	0,13	0,11	28,980	48,23	0,22	-0,22
29,000	49,52	0,08	0,02	29,000	46,30	0,13	-0,01	29,000	48,66	0,21	-0,11
29,020	49,68	0,07	-0,32	29,020	46,56	0,13	0,11	29,020	49,09	0,22	-0,10
29,040	49,82	0,06	-0,33	29,040	46,82	0,13	0,13	29,040	49,52	0,21	-0,21
29,060	49,94	0,06	-0,21	29,060	47,09	0,13	-0,21	29,060	49,94	0,21	-0,20
29,080	50,06	0,06	-0,22	29,080	47,35	0,12	-0,23	29,080	50,35	0,20	-0,42
29,100	50,16	0,05	-0,11	29,100	47,59	0,12	0,01	29,100	50,75	0,19	-0,63
29,120	50,27	0,05	-0,09	29,120	47,85	0,12	-0,10	29,120	51,11	0,18	0,64
29,140	50,37	0,05	-0,31	29,140	48,09	0,12	-0,21	29,140	51,46	0,22	2,43
29,160	50,46	0,04	-0,44	29,160	48,33	0,12	-0,21	29,160	51,97	0,27	0,13
29,180	50,53	0,03	-0,34	29,180	48,56	0,11	-0,21	29,180	52,56	0,22	-3,29
29,200	50,58	0,03	-0,11	29,200	48,78	0,11	-0,21	29,200	52,85	0,14	-2,36
29,220	50,63	0,03	-0,09	29,220	48,99	0,10	-0,31	29,220	53,13	0,13	-0,73
29,240	50,69	0,02	-0,32	29,240	49,20	0,10	-0,44	29,240	53,36	0,11	-2,60
29,260	50,72	0,01	-0,33	29,260	49,37	0,09	-0,32	29,260	53,59	0,02	-2,80
29,280	50,74	0,01	-0,21	29,280	49,54	0,08	-0,32	29,280	53,44	0,00	3,23
29,300	50,76	0,00	-0,21	29,300	49,70	0,07	-0,32	29,300	53,60	0,15	3,68
29,320	50,76	6,34E-4	-0,32	29,320	49,84	0,07	-0,31	29,320	54,05	0,15	-4,21
29,340	50,76	-0,01	-0,33	29,340	49,98	0,06	-0,54	29,340	54,19	-0,02	-2,88
29,360	50,72	-0,01	-0,21	29,360	50,08	0,05	-0,55	29,360	53,98	0,03	2,95
29,380	50,71	-0,02	-0,33	29,380	50,17	0,04	-0,44	29,380	54,33	0,10	-0,50
29,400	50,66	-0,03	-0,22	29,400	50,24	0,03	-0,32	29,400	54,39	0,01	-2,61
29,420	50,61	-0,03	-0,21	29,420	50,29	0,03	-0,31	29,420	54,39	0,00	-0,63
29,440	50,56	-0,03	-0,34	29,440	50,34	0,02	-0,54	29,440	54,37	-0,01	-2,39
29,460	50,47	-0,04	-0,10	29,460	50,36	0,00	-0,55	29,460	54,34	-0,10	-0,79
29,480	50,40	-0,04	-0,20	29,480	50,36	0,00	-0,43	29,480	53,98	-0,04	2,96
29,500	50,32	-0,05	-0,44	29,500	50,35	-0,01	-0,43	29,500	54,17	0,02	-0,63
29,520	50,22	-0,06	-0,34	29,520	50,31	-0,02	-0,43	29,520	54,05	-0,07	-2,41
29,540	50,10	-0,06	-0,11	29,540	50,26	-0,03	-0,43	29,540	53,90	-0,08	-0,31
29,560	49,97	-0,06	-0,10	29,560	50,20	-0,04	-0,42	29,560	53,75	-0,08	-0,53
29,580	49,86	-0,06	-0,22	29,580	50,11	-0,05	-0,55	29,580	53,58	-0,10	-0,66
29,600	49,72	-0,07	-0,22	29,600	50,01	-0,06	-0,45	29,600	53,35	-0,11	-0,28
29,620	49,58	-0,07	-0,22	29,620	49,87	-0,06	-0,20	29,620	53,15	-0,11	-2,36
29,640	49,43	-0,08	-0,22	29,640	49,75	-0,07	-0,43	29,640	52,92	-0,20	-2,66
29,660	49,27	-0,08	-0,11	29,660	49,60	-0,08	-0,45	29,660	52,35	-0,22	-0,12
29,680	49,10	-0,08	-0,10	29,680	49,43	-0,09	-0,21	29,680	52,05	-0,21	-0,06
29,700	48,95	-0,09	-0,22	29,700	49,26	-0,09	-0,32	29,700	51,52	-0,22	0,75
29,720	48,76	-0,09	-0,11	29,720	49,07	-0,10	-0,33	29,720	51,18	-0,18	0,83
29,740	48,59	-0,09	-0,11	29,740	48,86	-0,10	-0,22	29,740	50,82	-0,18	-0,32
29,760	48,40	-0,09	-0,12	29,760	48,66	-0,11	-0,22	29,760	50,44	-0,19	-0,32
29,780	48,21	-0,09	0,01	29,780	48,43	-0,11	-0,22	29,780	50,06	-0,20	-0,35
29,800	48,02	-0,09	-0,11	29,800	48,21	-0,12	-0,22	29,800	49,65	-0,20	0,01
29,820	47,83	-0,10	-0,12	29,820	47,97	-0,12	-0,12	29,820	49,25	-0,20	-0,09
29,840	47,62	-0,10	0,01	29,840	47,73	-0,12	0,01	29,840	48,86	-0,21	-0,35
29,860	47,43	-0,10	-0,11	29,860	47,49	-0,12	-0,11	29,860	48,43	-0,21	-0,01
29,880	47,23	-0,10	-0,11	29,880	47,25	-0,12	-0,12	29,880	48,02	-0,21	0,12
29,900	47,02	-0,10	-2,99E-13	29,900	46,99	-0,12	0,00	29,900	47,60	-0,21	5,28E-13
29,920	46,82	-0,10	-1,95E-13	29,920	46,75	-0,12	-0,01	29,920	47,19	-0,21	-4,59E-13
29,940	46,61	-0,10	-0,01	29,940	46,49	-0,13	0,11	29,940	46,78	-0,21	-0,01
29,960	46,40	-0,10	0,11	29,960	46,25	-0,12	0,11	29,960	46,36	-0,21	0,09
29,980	46,19	-0,10	0,12	29,980	46,01	-0,12	0,10	29,980	45,95	-0,20	0,32
30,000	46,01	-0,10	-0,11	30,000	45,77	-0,12	0,22	30,000	45,55	-0,19	0,34
30,020	45,80	-0,10	-0,01	30,020	45,54	-0,11	0,11	30,020	45,17	-0,19	0,11
30,040	45,59	-0,10	0,22	30,040	45,32	-0,11	0,09	30,040	44,80	-0,19	0,09
30,060	45,40	-0,09	0,12	30,060	45,09	-0,11	0,32	30,060	44,42	-0,19	0,43
30,080	45,21	-0,09	-0,13	30,080	44,89	-0,10	0,33	30,080	44,05	-0,17	0,44
30,100	45,03	-0,10	0,19	30,100	44,70	-0,09	0,21	30,100	43,73	-0,17	0,31
30,120	44,81	-0,09	0,57	30,120	44,51	-0,09	0,32	30,120	43,38	-0,16	0,54
30,140	44,68	-0,08	0,01	30,140	44,33	-0,08	0,44	30,140	43,09	-0,15	0,44
30,160	44,51	-0,09	-0,13	30,160	44,18	-0,07	0,33	30,160	42,79	-0,14	0,32
30,180	44,33	-0,08	0,22	30,180	44,04	-0,07	0,21	30,180	42,52	-0,13	0,42
30,200	44,18	-0,08	0,22	30,200	43,90	-0,07	0,31	30,200	42,26	-0,13	0,53
30,220	44,02	-0,07	0,22	30,220	43,78	-0,06	0,54	30,220	42,02	-0,11	0,65
30,240	43,89	-0,07	0,11	30,240	43,68	-0,04	0,55	30,240	41,81	-0,10	0,65
30,260	43,75	-0,07	0,09	30,260	43,61	-0,03	0,32	30,260	41,62	-0,09	0,54
30,280	43,61	-0,07	0,32	30,280	43,54	-0,03	0,32	30,280	41,46	-0,08	0,42
30,300	43,49	-0,06	0,34	30,300	43,48	-0,02	0,43	30,300	41,30	-0,07	0,64
30,320	43,38	-0,05	0,11	30,320	43,45	-0,01	0,42	30,320	41,18	-0,05	0,77
30,340	43,28	-0,05	0,09	30,340	43,43	-0,01	0,54	30,340	41,09	-0,04	0,54
30,360	43,18	-0,05	0,32	30,360	43,43	0,01	0,55	30,360	41,03	-0,03	0,42
30,380	43,09	-0,04	0,44	30,380	43,46	0,02	0,32	30,380	40,97	-0,02	0,53
30,400	43,02	-0,03	0,22	30,400	43,50	0,02	0,32	30,400	40,94	-0,01	0,65
30,420	42,97	-0,03	0,09	30,420	43,55	0,03	0,43	30,420	40,93	0,00	0,65
30,440	42,90	-0,03	0,32	30,440	43,61	0,04	0,43	30,440	40,95	0,02	0,54
30,460	42,86	-0,02	0,33	30,460	43,70	0,05	0,43	30,460	41,00	0,03	0,42
30,480	42,83	-0,01	0,22	30,480	43,80	0,06	0,43	30,480	41,05	0,03	0,53
30,500	42,81	-0,01	0,22	30,500	43,92	0,06	0,44	30,500	41,14	0,05	0,65
30,520	42,79	0,00	0,21	30,520	44,06	0,07	0,33	30,520	41,24	0,06	0,54
30,540	42,79	-5,35E-4	0,32	30,540	44,21	0,08	0,21	30,540	41,37	0,07	0,43
30,560	42,79	0,01	0,33	30,560	44,36	0,08	0,32	30,560	41,51	0,08	0,43
30,580	42,83	0,01	0,21	30,580	44,54	0,09	0,33	30,580	41,68	0,09	0,43
30,600	42,84	0,02	0,21	30,600	44,72	0,09	0,21	30,600	41,85	0,09	0,44
30,620	42,89	0,02	0,21	30,620	44,91	0,10	0,21	30,620	42,06	0,10	0,32
30,640	42,93	0,03	0,32	30,640	45,12	0,10	0,21	30,640	42,26	0,11	0,32
30,660	43,00	0,03	0,33	30,660	45,32	0,11	0,22	30,660	42,49	0,12	0,33
30,680	43,06	0,04	0,21	30,680	45,55	0,11	0,11	30,680	42,73	0,12	0,21
30,700	43,15	0,04	0,24	30,700	45,77	0,11	0,11	30,700	42,97	0,12	0,32
30,720	43,23	0,05	-0,24	30,720	45,99	0,12	0,11	30,720	43,22	0,13	0,34
30,740	43,34	0,03	0,16	30,740	46,24	0,12	-0,01	30,740	43,50	0,14	0,11
30,760	43,37	0,05	1,13	30,760	46,46	0,12	0,11	30,760	43,77	0,14	0,10
30,780	43,56	0,08	0,24	30,780	46,70	0,12	0,12	30,780	44,05	0,14	0,22
30,800	43,68	0,06	-0,24	30,800	46,94	0,12	-0,10	30,800	44,34	0,15	0,11
30,820	43,82	0,07	0,21	30,820	47,18	0,12	-0,22	30,820	44,63	0,15	6,94E-14
30,840	43,95	0,07	0,21	30,840	47,40	0,11	-0,11	30,840	44,92	0,15	0,01
30,860	44,11	0,08	0,21	30,860	47,63	0,11	0,01	30,860	45,22	0,15	-0,11
30,880	44,26	0,08	0,22	30,880	47,85	0,11	-0,10	30,880	45,51	0,14	-0,11
30,900	44,43	0,09	0,11	30,900	48,08	0,11	-0,21	30,900	45,78	0,14	0,01
30,920	44,61	0,09	-0,01	30,920	48,28	0,10	-0,21	30,920	46,08	0,14	-0,11
30,940	44,78	0,09	0,10	30,940	48,49	0,10	-0,21	30,940	46,35	0,14	-0,11
30,960	44,95	0,09	0,22	30,960	48,68	0,09	-0,21	30,960	46,63	0,14	-0,10
30,980	45,14	0,09	0,11	30,980	48,87	0,09	-0,31	30,980	46,90	0,13	-0,21
31,000	45,33	0,09	-0,01	31,000	49,04	0,08	-0,44	31,000	47,16	0,13	-0,21
31,020	45,52	0,09	0,11	31,020	49,20	0,07	-0,33	31,020	47,42	0,13	-0,32
31,040	45,70	0,10	0,11	31,040	49,34	0,07	-0,21	31,040	47,66	0,12	-0,33
31,060	45,91	0,10	-0,01	31,060	49,48	0,07	-0,31	31,060	47,89	0,11	-0,21
31,080	46,10	0,10	0,11	31,080	49,60	0,06	-0,54	31,080	48,11	0,11	-0,32
31,100	46,31	0,10	0,11	31,100	49,70	0,04	-0,55	31,100	48,32	0,10	-0,33
31,120	46,51	0,10	0,00	31,120	49,77	0,03	-0,33	31,120	48,51	0,09	-0,21
31,140	46,72	0,10	3,47E-14	31,140	49,84	0,03	-0,21	31,140	48,70	0,09	-0,31
31,160	46,92	0,10	0,01	31,160	49,89	0,03	-0,31	31,160	48,87	0,08	-0,43
31,180	47,13	0,10	-0,11	31,180	49,95	0,02	-0,54	31,180	49,03	0,07	-0,43
31,200	47,34	0,10	-0,11	31,200	49,97	0,00	-0,55	31,200	49,17	0,07	-0,44
31,220	47,53	0,10	3,47E-14	31,220	49,97	0,00	-0,43	31,220	49,29	0,06	-0,33
31,240	47,73	0,10	0,01	31,240	49,95	-0,01	-0,43	31,240	49,39	0,05	-0,21
31,260	47,92	0,10	-0,10	31,260	49,92	-0,02	-0,43	31,260	49,50	0,05	-0,31
31,280	48,13	0,09	-0,23	31,280	49,87	-0,03	-0,44	31,280	49,58	0,04	-0,54
31,300	48,30	0,09	-0,01	31,300	49,80	-0,04	-0,32	31,300	49,65	0,03	-0,55
31,320	48,49	0,09	0,13	31,320	49,71	-0,04	-0,31	31,320	49,69	0,02	-0,33
31,340	48,68	0,10	-0,21	31,340	49,63	-0,05	-0,55	31,340	49,72	0,01	-0,21
31,360	48,87	0,09	-0,34	31,360	49,51	-0,06	-0,45	31,360	49,74	0,01	-0,31
31,380	49,02	0,08	-0,11	31,380	49,37	-0,07	-0,22	31,380	49,76	6,22E-4	-0,44
31,400	49,20	0,08	-0,10	31,400	49,24	-0,07	-0,21	31,400	49,74	-0,01	-0,33
31,420	49,35	0,08	-0,21	31,420	49,08	-0,08	-0,32	31,420	49,73	-0,01	-0,22
31,440	49,51	0,07	-0,22	31,440	48,93	-0,09	-0,44	31,440	49,69	-0,02	-0,20
31,460	49,65	0,07	-0,10	31,460	48,74	-0,09	-0,34	31,460	49,66	-0,02	-0,43
31,480	49,78	0,07	-0,20	31,480	48,55	-0,10	-0,11	31,480	49,61	-0,03	-0,45
31,500	49,92	0,06	-0,45	31,500	48,35	-0,10	-0,09	31,500	49,52	-0,04	-0,11
31,520	50,03	0,05	-0,23	31,520	48,16	-0,10	-0,33	31,520	49,46	-0,04	-0,10
31,540	50,13	0,05	0,01	31,540	47,93	-0,11	-0,23	31,540	49,37	-0,04	-0,21
31,560	50,23	0,05	-0,09	31,560	47,71	-0,11	0,01	31,560	49,29	-0,05	-0,33
31,580	50,34	0,05	-0,31	31,580	47,49	-0,11	-0,11	31,580	49,18	-0,06	-0,23
31,600	50,43	0,04	-0,44	31,600	47,26	-0,12	-0,11	31,600	49,06	-0,06	0,01
31,620	50,50	0,03	-0,33	31,620	47,02	-0,12	-6,94E-14	31,620	48,96	-0,06	-0,11
31,640	50,55	0,03	-0,21	31,640	46,80	-0,12	-6,94E-14	31,640	48,84	-0,06	-0,12
31,660	50,60	0,02	-0,22	31,660	46,56	-0,12	0,00	31,660	48,72	-0,06	0,01
31,680	50,63	0,02	-0,10	31,680	46,34	-0,12	-0,01	31,680	48,60	-0,06	-0,11
31,700	50,67	0,02	-0,20	31,700	46,09	-0,12	0,10	31,700	48,48	-0,06	-0,12
31,720	50,71	0,01	-0,44	31,720	45,87	-0,11	0,22	31,720	48,34	-0,06	0,12
31,740	50,71	3,17E-4	-0,33	31,740	45,65	-0,11	0,22	31,740	48,22	-0,06	8,10E-5
31,760	50,71	0,00	-0,22	31,760	45,44	-0,10	0,11	31,760	48,10	-0,06	-0,02
31,780	50,69	-0,01	-0,22	31,780	45,23	-0,10	0,10	31,780	47,96	-0,06	0,23
31,800	50,67	-0,01	-0,22	31,800	45,02	-0,10	0,21	31,800	47,86	-0,06	7,57E-5
31,820	50,64	-0,02	-0,21	31,820	44,84	-0,10	0,32	31,820	47,74	-0,06	-0,01
31,840	50,61	-0,02	-0,32	31,840	44,64	-0,09	0,33	31,840	47,62	-0,06	0,22
31,860	50,56	-0,03	-0,33	31,860	44,49	-0,08	0,21	31,860	47,51	-0,05	0,22
31,880	50,49	-0,03	-0,22	31,880	44,32	-0,08	0,32	31,880	47,41	-0,05	0,11
31,900	50,42	-0,04	-0,22	31,900	44,18	-0,07	0,32	31,900	47,32	-0,05	0,10
31,920	50,33	-0,04	-0,21	31,920	44,04	-0,07	0,32	31,920	47,22	-0,04	0,22
31,940	50,25	-0,05	-0,33	31,940	43,92	-0,06	0,43	31,940	47,15	-0,04	0,22
31,960	50,15	-0,06	-0,22	31,960	43,81	-0,05	0,43	31,960	47,06	-0,03	0,22
31,980	50,03	-0,06	-0,09	31,980	43,73	-0,04	0,43	31,980	47,01	-0,03	0,11
32,000	49,92	-0,06	-0,33	32,000	43,66	-0,03	0,44	32,000	46,94	-0,03	0,10
32,020	49,79	-0,07	-0,22	32,020	43,60	-0,02	0,32	32,020	46,89	-0,03	0,21
32,040	49,65	-0,07	-0,10	32,040	43,57	-0,02	0,31	32,040	46,84	-0,02	0,32
32,060	49,51	-0,07	-0,22	32,060	43,53	-0,01	0,54	32,060	46,80	-0,01	0,33
32,080	49,36	-0,08	-0,11	32,080	43,53	0,00	0,55	32,080	46,79	-0,01	0,22
32,100	49,20	-0,08	-0,10	32,100	43,55	0,01	0,32	32,100	46,77	0,00	0,22
32,120	49,05	-0,08	-0,22	32,120	43,58	0,02	0,31	32,120	46,77	0,00	0,11
32,140	48,88	-0,09	-0,11	32,140	43,61	0,02	0,54	32,140	46,77	-2,92E-4	0,09
32,160	48,71	-0,09	-0,10	32,160	43,68	0,04	0,44	32,160	46,77	0,00	0,33
32,180	48,53	-0,09	-0,22	32,180	43,77	0,04	0,32	32,180	46,78	0,01	0,23
32,200	48,35	-0,09	-0,23	32,200	43,85	0,05	0,44	32,200	46,82	0,01	-0,01
32,220	48,16	-0,10	-0,01	32,220	43,97	0,06	0,32	32,220	46,83	0,01	0,21
32,240	47,95	-0,09	0,12	32,240	44,09	0,06	0,43	32,240	46,87	0,02	0,34
32,260	47,78	-0,09	-0,11	32,260	44,23	0,08	0,44	32,260	46,92	0,03	0,11
32,280	47,57	-0,10	-0,11	32,280	44,40	0,08	0,21	32,280	46,97	0,03	2,29E-13
32,300	47,38	-0,10	-0,11	32,300	44,55	0,09	0,21	32,300	47,02	0,03	2,29E-13
32,320	47,18	-0,10	-0,01	32,320	44,74	0,09	0,21	32,320	47,07	0,03	-0,01
32,340	46,97	-0,10	0,12	32,340	44,91	0,09	0,32	32,340	47,12	0,03	0,10
32,360	46,78	-0,10	-0,11	32,360	45,12	0,10	0,33	32,360	47,17	0,03	0,22
32,380	46,57	-0,10	-0,01	32,380	45,32	0,11	0,22	32,380	47,24	0,03	0,11
32,400	46,37	-0,10	0,23	32,400	45,55	0,11	0,11	32,400	47,31	0,03	0,01
32,420	46,18	-0,09	0,01	32,420	45,77	0,11	0,11	32,420	47,38	0,03	-0,11
32,440	45,99	-0,10	-0,12	32,440	45,99	0,12	0,11	32,440	47,45	0,03	-0,11
32,460	45,78	-0,10	0,10	32,460	46,24	0,12	-0,01	32,460	47,50	0,03	0,01
32,480	45,59	-0,09	0,22	32,480	46,46	0,12	0,11	32,480	47,57	0,03	-0,11
32,500	45,40	-0,09	0,11	32,500	46,70	0,12	0,11	32,500	47,62	0,03	-0,11
32,520	45,23	-0,09	-0,01	32,520	46,94	0,12	0,01	32,520	47,67	0,03	0,01
32,540	45,04	-0,09	0,10	32,540	47,18	0,12	-0,11	32,540	47,73	0,03	-0,10
32,560	44,87	-0,09	0,22	32,560	47,42	0,12	-0,11	32,560	47,78	0,02	-0,21
32,580	44,70	-0,08	0,11	32,580	47,64	0,12	0,02	32,580	47,81	0,02	-0,21
32,600	44,54	-0,08	-0,01	32,600	47,89	0,12	-0,21	32,600	47,85	0,01	-0,21
32,620	44,37	-0,08	0,21	32,620	48,11	0,11	-0,23	32,620	47,87	0,01	-0,21
32,640	44,21	-0,07	0,33	32,640	48,32	0,11	0,02	32,640	47,88	0,00	-0,22
32,660	44,08	-0,07	0,22	32,660	48,54	0,11	-0,20	32,660	47,88	0,00	-0,11
32,680	43,94	-0,06	0,11	32,680	48,75	0,10	-0,44	32,680	47,88	2,99E-4	-0,09
32,700	43,82	-0,06	0,09	32,700	48,94	0,09	-0,21	32,700	47,89	0,00	-0,32
32,720	43,68	-0,06	0,33	32,720	49,11	0,09	-0,20	32,720	47,87	-0,01	-0,33
32,740	43,57	-0,05	0,22	32,740	49,30	0,08	-0,44	32,740	47,84	-0,02	-0,22
32,760	43,47	-0,05	0,10	32,760	49,44	0,07	-0,32	32,760	47,80	-0,02	-0,21
32,780	43,37	-0,05	0,21	32,780	49,60	0,07	-0,32	32,780	47,75	-0,03	-0,32
32,800	43,28	-0,04	0,32	32,800	49,72	0,06	-0,32	32,800	47,70	-0,03	-0,34
32,820	43,19	-0,03	0,33	32,820	49,84	0,06	-0,31	32,820	47,61	-0,04	-0,10
32,840	43,14	-0,03	0,22	32,840	49,94	0,05	-0,54	32,840	47,55	-0,04	-0,20
32,860	43,07	-0,03	0,22	32,860	50,03	0,04	-0,55	32,860	47,46	-0,05	-0,44
32,880	43,04	-0,02	0,22	32,880	50,08	0,03	-0,32	32,880	47,36	-0,06	-0,33
32,900	42,98	-0,02	0,22	32,900	50,14	0,02	-0,31	32,900	47,24	-0,06	-0,22
32,920	42,97	-0,01	0,21	32,920	50,17	0,01	-0,54	32,920	47,12	-0,06	-0,22
32,940	42,93	-0,01	0,32	32,940	50,19	6,27E-4	-0,55	32,940	46,98	-0,07	-0,11
32,960	42,93	-2,68E-4	0,33	32,960	50,17	-0,01	-0,32	32,960	46,84	-0,07	-0,09
32,980	42,93	0,00	0,21	32,980	50,16	-0,01	-0,31	32,980	46,71	-0,07	-0,32
33,000	42,95	0,01	0,21	33,000	50,12	-0,02	-0,42	33,000	46,55	-0,08	-0,34
33,020	42,96	0,01	0,21	33,020	50,07	-0,03	-0,54	33,020	46,38	-0,09	-0,11
33,040	43,00	0,02	0,21	33,040	50,01	-0,04	-0,55	33,040	46,21	-0,09	0,01
