3-ohneKopplungeinzeln	3-ohneKopplungeinzeln	3-ohneKopplungeinzeln	3-ohneKopplungeinzeln
Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
48,530	29,70	0,27	0,35
48,540	29,94	0,27	1,52
48,550	30,25	0,30	-1,25
48,560	30,53	0,25	-2,18
48,570	30,74	0,25	3,47
48,580	31,03	0,32	3,43
48,590	31,38	0,32	-1,60
48,600	31,67	0,29	-3,32
48,610	31,95	0,25	0,19
48,620	32,18	0,29	3,29
48,630	32,53	0,32	0,12
48,640	32,82	0,29	-1,41
48,650	33,12	0,29	0,04
48,660	33,41	0,29	-0,51
48,670	33,70	0,28	0,35
48,680	33,97	0,30	1,46
48,690	34,30	0,31	-0,39
48,700	34,59	0,29	-0,94
48,710	34,89	0,29	-2,78E-13
48,720	35,18	0,29	-2,78E-13
48,730	35,47	0,29	-1,02E-11
48,740	35,76	0,29	-1,01E-11
48,750	36,05	0,29	1,05E-11
48,760	36,35	0,29	0,05
48,770	36,64	0,29	-0,43
48,780	36,93	0,28	-0,48
48,790	37,21	0,28	0,05
48,800	37,50	0,28	-0,43
48,810	37,78	0,27	-0,52
48,820	38,05	0,27	0,48
48,830	38,32	0,28	0,10
48,840	38,62	0,28	-0,91
48,850	38,88	0,27	-0,48
48,860	39,15	0,27	4,59E-12
48,870	39,41	0,27	0,05
48,880	39,69	0,27	-0,38
48,890	39,94	0,26	-0,91
48,900	40,20	0,25	-0,48
48,910	40,44	0,25	0,10
48,920	40,70	0,25	-0,86
48,930	40,94	0,23	-0,96
48,940	41,17	0,23	0,05
48,950	41,41	0,23	-0,43
48,960	41,63	0,22	-0,43
48,970	41,85	0,22	-0,43
48,980	42,08	0,21	-0,48
48,990	42,28	0,21	0,37
49,000	42,51	0,22	-2,37
49,010	42,73	0,17	-8,59
49,020	42,85	0,05	-6,98
49,030	42,83	0,03	14,19
49,040	42,90	0,33	9,29
49,050	43,50	0,21	-19,16
49,060	43,33	-0,05	5,55
49,070	43,40	0,32	12,10
49,080	43,98	0,19	-9,28
49,090	43,79	0,14	6,85
49,100	44,26	0,33	-15,86
49,110	44,45	-0,18	-16,78
49,120	43,90	-0,01	24,42
49,130	44,44	0,31	-3,77
49,140	44,52	-0,08	-18,84
49,150	44,28	-0,07	7,04
49,160	44,39	0,06	5,65
49,170	44,40	0,05	5,44
49,180	44,48	0,17	4,23
49,190	44,73	0,13	-5,72
49,200	44,75	0,05	-12,65
49,210	44,84	-0,12	-9,77
49,220	44,50	-0,14	11,78
49,230	44,56	0,11	11,49
49,240	44,73	0,09	1,18
49,250	44,74	0,14	3,83
49,260	45,01	0,17	-10,64
49,270	45,07	-0,08	-13,58
49,280	44,86	-0,11	3,16
49,290	44,86	-0,01	6,27
49,300	44,83	0,02	0,77
49,310	44,90	0,00	-3,16
49,320	44,84	-0,04	6,38
49,330	44,81	0,13	1,31
49,340	45,10	-0,02	-16,91
49,350	44,78	-0,21	9,93
49,360	44,69	0,18	16,97
49,370	45,14	0,13	-15,75
49,380	44,95	-0,13	-7,31
49,390	44,87	-0,01	4,60
49,400	44,92	-0,04	-2,73
49,410	44,79	-0,07	6,41
49,420	44,79	0,09	5,65
49,430	44,96	0,04	-19,21
49,440	44,88	-0,30	-4,08
49,450	44,36	-0,04	20,34
49,460	44,80	0,11	-16,55
49,470	44,58	-0,37	-2,01
49,480	44,07	0,07	24,38
49,490	44,72	0,12	-21,62
49,500	44,31	-0,36	-7,52
49,510	43,99	-0,03	13,27
49,520	44,24	-0,10	-23,66
49,530	43,80	-0,50	4,74
49,540	43,24	0,00	28,60
49,550	43,79	0,07	-16,79
49,560	43,37	-0,34	-7,60
49,570	43,11	-0,08	16,53
49,580	43,20	-0,01	-3,71
49,590	43,09	-0,16	-9,95
49,600	42,89	-0,21	-1,99
49,610	42,68	-0,20	0,59
49,620	42,49	-0,20	-0,81
49,630	42,29	-0,21	-1,40
49,640	42,06	-0,22	-0,48
49,650	41,84	-0,22	0,05
49,660	41,62	-0,22	-0,38
49,670	41,39	-0,23	-0,96
49,680	41,15	-0,24	0,00
49,690	40,91	-0,23	0,15
49,700	40,69	-0,24	-1,39
49,710	40,43	-0,26	-0,53
49,720	40,17	-0,25	0,58
49,730	39,93	-0,25	-0,86
49,740	39,68	-0,27	-0,96
49,750	39,40	-0,27	0,05
49,760	39,14	-0,27	-0,43
49,770	38,87	-0,28	-0,48
49,780	38,59	-0,28	0,00
49,790	38,32	-0,28	0,05
49,800	38,04	-0,27	-0,43
49,810	37,77	-0,28	-0,48
49,820	37,47	-0,28	-1,02E-11
49,830	37,20	-0,28	1,39E-13
49,840	36,91	-0,28	0,05
49,850	36,63	-0,28	-0,43
49,860	36,34	-0,29	-0,48
49,870	36,05	-0,29	-5,20E-12
49,880	35,75	-0,29	0,04
49,890	35,46	-0,29	-0,47
49,900	35,17	-0,30	-0,09
49,910	34,86	-0,29	0,95
49,920	34,58	-0,28	0,17
49,930	34,29	-0,29	-1,89
49,940	34,00	-0,32	-0,26
49,950	33,65	-0,30	2,83
49,960	33,41	-0,26	0,13
49,970	33,12	-0,29	-1,34
49,980	32,83	-0,29	-0,98
49,990	32,54	-0,31	0,27
50,000	32,20	-0,29	2,39
50,010	31,97	-0,26	-0,35
50,020	31,67	-0,29	-1,37
50,030	31,38	-0,29	-0,55
50,040	31,09	-0,30	0,74
50,050	30,78	-0,28	2,38
50,060	30,54	-0,26	-0,39
50,070	30,26	-0,28	-1,05
50,080	29,97	-0,28	1,40
50,090	29,71	-0,26	0,19
50,100	29,45	-0,27	-2,44
50,110	29,16	-0,31	1,11
50,120	28,84	-0,25	3,84
50,130	28,66	-0,23	-1,36
50,140	28,39	-0,28	-0,68
50,150	28,10	-0,24	2,79
50,160	27,90	-0,22	0,14
50,170	27,66	-0,24	-1,89
50,180	27,42	-0,26	0,29
50,190	27,14	-0,23	2,32
50,200	26,95	-0,21	0,10
50,210	26,71	-0,23	-1,46
50,220	26,49	-0,24	0,70
50,230	26,23	-0,22	3,18
50,240	26,06	-0,18	0,99
50,250	25,87	-0,20	-0,96
50,260	25,66	-0,20	0,49
50,270	25,47	-0,19	-0,46
50,280	25,28	-0,21	-0,16
50,290	25,05	-0,19	2,21
50,300	24,90	-0,16	1,39
50,310	24,73	-0,16	-0,03
50,320	24,57	-0,16	0,37
50,330	24,40	-0,16	1,38
50,340	24,26	-0,14	0,66
50,350	24,13	-0,14	-10,26
50,360	23,98	-0,34	0,92
50,370	23,44	-0,12	21,88
50,380	23,73	0,10	-10,30
50,390	23,64	-0,33	-19,79
50,400	23,07	-0,30	20,88
50,410	23,04	0,09	18,89
50,420	23,24	0,08	-7,16
50,430	23,19	-0,06	-16,80
50,440	23,13	-0,26	-10,82
50,450	22,68	-0,27	10,22
50,460	22,58	-0,05	19,73
50,470	22,57	0,12	7,90
50,480	22,83	0,10	-8,74
50,490	22,78	-0,05	-6,99
50,500	22,72	-0,04	1,81
50,510	22,71	-0,02	0,52
50,520	22,69	-0,03	-0,95
50,530	22,65	-0,04	0,32
50,540	22,62	-0,02	2,12
50,550	22,62	0,01	2,66
50,560	22,63	0,03	1,40
50,570	22,69	0,03	-0,46
50,580	22,70	0,03	0,03
50,590	22,74	0,04	-0,46
50,600	22,77	0,02	-0,20
50,610	22,77	0,03	3,07
50,620	22,84	0,08	2,35
50,630	22,92	0,08	-0,92
50,640	22,99	0,06	-0,11
50,650	23,04	0,08	1,89
50,660	23,15	0,10	-0,92
50,670	23,23	0,06	-0,26
50,680	23,26	0,09	4,51
50,690	23,42	0,15	-5,88
50,700	23,56	-0,03	-2,32
50,710	23,37	0,10	14,69
50,720	23,76	0,27	0,95
50,730	23,90	0,12	-14,91
50,740	24,00	-0,03	2,08
50,750	23,84	0,16	17,52
50,760	24,33	0,32	0,08
50,770	24,48	0,16	-15,24
50,780	24,65	0,02	0,00
50,790	24,51	0,16	13,78
50,800	24,98	0,29	0,70
50,810	25,09	0,18	-3,74
50,820	25,34	0,22	1,11
50,830	25,53	0,20	-2,80
50,840	25,74	0,16	0,24
50,850	25,85	0,21	3,23
50,860	26,15	0,22	-0,10
50,870	26,30	0,20	1,89
50,880	26,56	0,26	-6,88
50,890	26,82	0,07	-2,13
50,900	26,69	0,22	16,67
50,910	27,26	0,40	0,53
50,920	27,48	0,23	-7,48
50,930	27,72	0,25	1,07
50,940	27,98	0,25	-1,90
50,950	28,23	0,21	0,15
50,960	28,40	0,25	4,15
50,970	28,74	0,29	0,57
50,980	28,99	0,27	-1,40
50,990	29,27	0,27	-0,04
51,000	29,53	0,27	0,50
51,010	29,80	0,28	-0,47
51,020	30,08	0,26	-0,15
51,030	30,31	0,27	1,83
51,040	30,63	0,29	0,50
51,050	30,90	0,28	-0,39
51,060	31,19	0,29	-0,94
51,070	31,47	0,26	-0,16
51,080	31,72	0,28	1,96
51,090	32,03	0,30	-0,82
51,100	32,33	0,27	-1,65
51,110	32,56	0,27	2,66
51,120	32,87	0,32	2,00
51,130	33,20	0,31	-1,29
51,140	33,49	0,29	-1,33
51,150	33,79	0,28	-1,03
51,160	34,06	0,27	0,77
51,170	34,33	0,30	1,93
51,180	34,66	0,31	-0,39
51,190	34,96	0,29	-0,90
51,200	35,25	0,29	-0,43
51,210	35,54	0,28	-0,52
51,220	35,81	0,28	0,43
51,230	36,11	0,29	0,52
51,240	36,40	0,29	-0,43
51,250	36,69	0,28	-0,47
51,260	36,97	0,28	0,05
51,270	37,26	0,28	-0,43
51,280	37,53	0,27	-0,48
51,290	37,81	0,27	-1,39E-13
51,300	38,08	0,27	1,39E-13
51,310	38,36	0,27	-1,39E-13
51,320	38,63	0,27	0,05
51,330	38,91	0,28	-0,38
51,340	39,19	0,27	-0,91
51,350	39,44	0,26	-0,48
51,360	39,70	0,26	0,05
51,370	39,96	0,26	-0,43
51,380	40,22	0,25	-0,43
51,390	40,46	0,25	-0,33
51,400	40,72	0,24	-1,39
51,410	40,94	0,22	-0,53
51,420	41,17	0,23	0,53
51,430	41,41	0,23	-0,43
51,440	41,63	0,22	-0,43
51,450	41,85	0,22	-0,38
51,460	42,08	0,22	-0,91
51,470	42,29	0,21	-0,22
51,480	42,49	0,21	-2,36
51,490	42,71	0,16	-0,69
51,500	42,81	0,20	3,01
51,510	43,11	0,22	-7,68
51,520	43,25	0,04	-18,70
51,530	43,19	-0,15	5,43
51,540	42,94	0,15	15,57
51,550	43,50	0,16	7,98
51,560	43,25	0,31	1,05
51,570	44,12	0,18	-27,39
51,580	43,61	-0,24	2,98
51,590	43,65	0,24	30,12
51,600	44,08	0,37	-3,20
51,610	44,39	0,17	-14,16
51,620	44,43	0,08	-3,34
51,630	44,55	0,11	0,46
51,640	44,64	0,09	-7,31
51,650	44,74	-0,04	-9,21
51,660	44,56	-0,09	7,48
51,670	44,56	0,11	8,31
51,680	44,78	0,08	-12,28
51,690	44,71	-0,14	-7,51
51,700	44,51	-0,08	1,17
51,710	44,56	-0,11	4,80
51,720	44,29	0,02	16,47
51,730	44,60	0,22	9,24
51,740	44,72	0,21	-3,25
51,750	45,01	0,15	-9,10
51,760	45,03	0,02	-5,23
51,770	45,06	0,05	-0,69
51,780	45,12	0,01	-2,32
51,790	45,08	0,00	-0,63
51,800	45,12	0,00	-1,90
51,810	45,07	-0,04	-8,13
51,820	45,05	-0,17	-6,92
51,830	44,74	-0,18	13,00
51,840	44,70	0,09	7,19
51,850	44,93	-0,03	-15,71
51,860	44,63	-0,22	-4,92
51,870	44,49	-0,13	15,15
51,880	44,37	0,08	21,29
51,890	44,65	0,30	-5,54
51,900	44,97	-0,03	-19,94
51,910	44,60	-0,10	4,43
51,920	44,76	0,06	1,53
51,930	44,72	-0,07	-16,38
51,940	44,62	-0,27	-10,50
51,950	44,19	-0,28	6,02
51,960	44,05	-0,15	7,68
51,970	43,89	-0,13	-7,69
51,980	43,79	-0,30	-2,45
51,990	43,29	-0,18	17,27
52,000	43,44	0,05	1,95
52,010	43,39	-0,14	-5,17
52,020	43,16	-0,06	6,88
52,030	43,27	0,00	3,50
52,040	43,16	0,01	0,27
52,050	43,29	0,00	-10,11
52,060	43,17	-0,19	-9,36
52,070	42,91	-0,18	1,61
52,080	42,80	-0,16	-1,18
52,090	42,60	-0,21	-2,31
52,100	42,39	-0,20	-0,91
52,110	42,19	-0,22	-0,54
52,120	41,94	-0,22	0,59
52,130	41,76	-0,21	-0,91
52,140	41,51	-0,23	-0,48
52,150	41,29	-0,22	0,10
52,160	41,07	-0,23	-0,91
52,170	40,83	-0,24	-0,43
52,180	40,59	-0,24	-0,38
52,190	40,35	-0,25	-0,91
52,200	40,09	-0,26	-0,48
52,210	39,83	-0,26	-4,72E-12
52,220	39,57	-0,26	0,05
52,230	39,31	-0,26	-0,38
52,240	39,06	-0,27	-0,91
52,250	38,78	-0,28	-0,48
52,260	38,51	-0,28	0,00
52,270	38,23	-0,28	1,01E-11
52,280	37,96	-0,28	9,78E-12
52,290	37,68	-0,28	0,05
52,300	37,41	-0,27	-0,38
52,310	37,13	-0,28	-0,95
52,320	36,84	-0,29	-0,05
52,330	36,54	-0,28	0,52
52,340	36,27	-0,28	-0,43
52,350	35,98	-0,29	-0,52
52,360	35,69	-0,29	0,43
52,370	35,39	-0,28	0,52
52,380	35,12	-0,28	-0,43
52,390	34,83	-0,29	-0,47
52,400	34,53	-0,29	-5,20E-12
52,410	34,24	-0,29	0,08
52,420	33,95	-0,29	-0,94
52,430	33,66	-0,31	-0,17
52,440	33,32	-0,29	1,85
52,450	33,07	-0,27	0,51
52,460	32,78	-0,28	-0,35
52,470	32,50	-0,28	-1,41
52,480	32,21	-0,31	-0,20
52,490	31,88	-0,29	2,35
52,500	31,64	-0,27	0,16
52,510	31,35	-0,28	-1,92
52,520	31,08	-0,30	0,27
52,530	30,74	-0,28	2,34
52,540	30,52	-0,26	0,04
52,550	30,23	-0,28	-0,51
52,560	29,97	-0,27	0,54
52,570	29,69	-0,27	-0,82
52,580	29,44	-0,28	-1,58
52,590	29,13	-0,30	2,04
52,600	28,84	-0,24	3,81
52,610	28,64	-0,22	-0,79
52,620	28,40	-0,26	-1,97
52,630	28,12	-0,26	1,43
52,640	27,88	-0,23	-0,43
52,650	27,67	-0,27	-0,71
52,660	27,34	-0,24	3,18
52,670	27,18	-0,21	0,97
52,680	26,93	-0,22	-0,40
52,690	26,73	-0,21	-0,96
52,700	26,51	-0,24	0,23
52,710	26,24	-0,21	3,24
52,720	26,09	-0,18	0,07
52,730	25,88	-0,21	-0,99
52,740	25,68	-0,20	0,96
52,750	25,49	-0,19	-0,46
52,760	25,30	-0,21	-0,13
52,770	25,07	-0,19	1,72
52,780	24,92	-0,17	1,69
52,790	24,73	-0,16	2,27
52,800	24,61	-0,13	0,58
52,810	24,47	-0,15	-1,75
52,820	24,32	-0,16	-1,53
52,830	24,14	-0,18	2,12
52,840	23,96	-0,12	3,30
52,850	23,90	-0,11	-8,33
52,860	23,74	-0,29	-0,18
52,870	23,33	-0,11	17,03
52,880	23,52	0,05	-0,01
52,890	23,44	-0,11	-7,06
52,900	23,29	-0,09	2,76
52,910	23,26	-0,06	0,06
52,920	23,17	-0,09	-1,01
52,930	23,09	-0,08	1,89
52,940	23,02	-0,05	-7,82
52,950	22,99	-0,24	-8,11
52,960	22,55	-0,21	18,75
52,970	22,57	0,14	16,13
52,980	22,83	0,11	-8,31
52,990	22,79	-0,03	-6,44
53,000	22,77	-0,02	0,43
53,010	22,76	-0,02	0,37
53,020	22,74	-0,01	1,29
53,030	22,74	0,01	1,35
53,040	22,75	0,02	0,43
53,050	22,77	0,02	0,43
53,060	22,79	0,03	0,49
53,070	22,82	0,03	-0,09
53,080	22,84	0,02	-6,13
53,090	22,87	-0,10	1,81
53,100	22,65	0,06	15,09
53,110	22,99	0,21	0,83
53,120	23,06	0,08	-5,90
53,130	23,15	0,09	-0,92
53,140	23,23	0,06	-0,20
53,150	23,26	0,08	3,68
53,160	23,40	0,13	-6,91
53,170	23,53	-0,05	-8,00
53,180	23,29	-0,03	16,63
53,190	23,47	0,28	13,45
53,200	23,85	0,24	-8,92
53,210	23,95	0,10	-4,40
53,220	24,05	0,15	4,14
53,230	24,26	0,18	0,15
53,240	24,41	0,16	-2,33
53,250	24,57	0,14	0,40
53,260	24,68	0,16	0,86
53,270	24,90	0,15	0,67
53,280	24,99	0,18	3,66
53,290	25,25	0,23	0,59
53,300	25,44	0,19	-1,88
53,310	25,63	0,19	0,49
53,320	25,82	0,20	-0,50
53,330	26,03	0,18	0,27
53,340	26,18	0,20	2,71
53,350	26,44	0,23	0,92
53,360	26,64	0,22	0,04
53,370	26,88	0,23	-0,50
53,380	27,11	0,21	0,29
53,390	27,31	0,24	2,32
53,400	27,59	0,26	0,07
53,410	27,83	0,24	-0,96
53,420	28,07	0,24	0,47
53,430	28,31	0,25	-0,04
53,440	28,57	0,24	0,32
53,450	28,79	0,26	1,83
53,460	29,08	0,28	0,50
53,470	29,34	0,27	-0,47
53,480	29,61	0,27	-0,04
53,490	29,87	0,27	0,47
53,500	30,14	0,28	0,00
53,510	30,42	0,27	-0,11
53,520	30,68	0,27	1,37
53,530	30,97	0,29	0,55
53,540	31,26	0,28	-0,94
53,550	31,54	0,27	-0,08
53,560	31,81	0,28	0,94
53,570	32,10	0,29	0,16
53,580	32,40	0,29	-1,84
53,590	32,67	0,26	-0,76
53,600	32,91	0,27	3,13
53,610	33,22	0,32	2,01
53,620	33,55	0,31	-1,33
53,630	33,84	0,29	-0,94
53,640	34,13	0,29	-1,02E-11
53,650	34,42	0,29	0,04
53,660	34,71	0,29	-0,43
53,670	35,01	0,28	-0,52
53,680	35,28	0,28	0,43
53,690	35,57	0,29	0,47
53,700	35,87	0,29	0,05
53,710	36,16	0,29	-0,43
53,720	36,45	0,28	-0,47
53,730	36,73	0,28	0,05
53,740	37,02	0,28	-0,43
53,750	37,29	0,27	-0,48
53,760	37,57	0,27	1,39E-13
53,770	37,84	0,27	1,39E-13
53,780	38,12	0,27	-1,39E-13
53,790	38,39	0,27	0,05
53,800	38,67	0,28	-0,38
53,810	38,95	0,27	-0,91
53,820	39,20	0,26	-0,48
53,830	39,46	0,26	1,39E-13
53,840	39,72	0,26	0,05
53,850	39,98	0,26	-0,38
53,860	40,24	0,25	-0,91
53,870	40,48	0,24	-0,43
53,880	40,72	0,24	-0,43
53,890	40,96	0,23	-0,43
53,900	41,18	0,23	-0,38
53,910	41,43	0,22	-0,96
53,920	41,63	0,21	0,00
53,930	41,85	0,22	0,10
53,940	42,08	0,22	-0,86
53,950	42,29	0,21	-0,75
53,960	42,50	0,20	-1,72
53,970	42,69	0,17	-1,93
53,980	42,84	0,16	-0,16
53,990	43,01	0,17	2,59
54,000	43,18	0,21	-8,86
54,010	43,44	-0,01	-11,78
54,020	43,17	-0,02	1,18
54,030	43,40	0,02	2,37
54,040	43,20	0,03	0,05
54,050	43,45	0,02	3,33
54,060	43,23	0,09	4,56
54,070	43,63	0,11	1,60
54,080	43,45	0,12	9,46
54,090	43,88	0,30	-17,90
54,100	44,04	-0,23	-17,26
54,110	43,42	-0,05	36,27
54,120	43,95	0,49	8,09
54,130	44,40	0,11	-28,33
54,140	44,18	-0,07	-3,08
54,150	44,25	0,05	5,71
54,160	44,28	0,04	0,92
54,170	44,33	0,07	1,43
54,180	44,43	0,07	-7,53
54,190	44,47	-0,08	-6,92
54,200	44,27	-0,07	5,06
54,210	44,33	0,02	2,76
54,220	44,31	-0,01	-3,02
54,230	44,30	-0,04	0,25
54,240	44,23	-0,01	5,98
54,250	44,28	0,08	2,63
54,260	44,39	0,04	2,15
54,270	44,36	0,12	4,26
54,280	44,64	0,13	-14,64
54,290	44,62	-0,17	-13,20
54,300	44,30	-0,14	8,84
54,310	44,35	0,01	3,90
54,320	44,32	-0,06	-5,36
54,330	44,23	-0,10	6,47
54,340	44,12	0,07	20,85
54,350	44,37	0,32	-4,98
54,360	44,75	-0,03	-28,33
54,370	44,32	-0,25	-3,97
54,380	44,26	-0,11	9,34
54,390	44,10	-0,06	-0,58
54,400	44,13	-0,12	-4,71
54,410	43,86	-0,16	10,54
54,420	43,82	0,09	10,85
54,430	44,05	0,06	-9,25
54,440	43,94	-0,09	-8,90
54,450	43,86	-0,12	6,26
54,460	43,70	0,03	-1,64
54,470	43,92	-0,15	-20,86
54,480	43,40	-0,39	6,54
54,490	43,15	-0,02	20,09
54,500	43,37	0,02	-4,62
54,510	43,18	-0,11	-14,41
54,520	43,14	-0,27	-6,78
54,530	42,64	-0,25	11,56
54,540	42,65	-0,04	13,66
54,550	42,56	0,03	0,36
54,560	42,70	-0,03	-11,18
54,570	42,49	-0,20	-8,11
54,580	42,30	-0,20	-0,86
54,590	42,10	-0,22	-0,97
54,600	41,87	-0,22	0,10
54,610	41,67	-0,21	-0,86
54,620	41,45	-0,23	-1,02
54,630	41,20	-0,23	0,53
54,640	40,98	-0,22	-0,33
54,650	40,76	-0,24	-1,39
54,660	40,50	-0,25	-0,43
54,670	40,26	-0,25	-0,43
54,680	40,00	-0,26	-0,48
54,690	39,74	-0,26	2,78E-13
54,700	39,49	-0,26	0,05
54,710	39,23	-0,26	-0,43
54,720	38,97	-0,27	-0,48
54,730	38,69	-0,27	0,05
54,740	38,44	-0,27	-0,43
54,750	38,16	-0,28	-0,48
54,760	37,89	-0,28	0,05
54,770	37,61	-0,27	-0,43
54,780	37,34	-0,28	-0,48
54,790	37,04	-0,28	1,01E-11
54,800	36,77	-0,28	9,95E-12
54,810	36,48	-0,28	0,04
54,820	36,20	-0,28	-0,43
54,830	35,91	-0,29	-0,52
54,840	35,62	-0,29	0,43
54,850	35,32	-0,28	0,52
54,860	35,05	-0,28	-0,43
54,870	34,76	-0,29	-0,47
54,880	34,46	-0,29	-0,04
54,890	34,17	-0,29	0,47
54,900	33,88	-0,28	0,08
54,910	33,60	-0,29	-0,99
54,920	33,29	-0,30	0,39
54,930	33,00	-0,28	0,94
54,940	32,73	-0,28	0,08
54,950	32,43	-0,28	-0,82
54,960	32,16	-0,30	-1,61
54,970	31,83	-0,31	2,07
54,980	31,53	-0,26	3,41
54,990	31,31	-0,25	-1,25
55,000	31,04	-0,28	-1,96
55,010	30,74	-0,29	0,86
55,020	30,47	-0,27	0,98
55,030	30,21	-0,27	-0,47
55,040	29,93	-0,28	-0,07
55,050	29,66	-0,27	1,04
55,060	29,40	-0,26	-1,40
55,070	29,15	-0,30	-0,29
55,080	28,81	-0,26	3,70
55,090	28,63	-0,22	0,54
55,100	28,37	-0,25	-0,93
55,110	28,12	-0,24	0,04
55,120	27,88	-0,25	-0,53
55,130	27,63	-0,25	0,83
55,140	27,38	-0,23	1,43
55,150	27,16	-0,22	-0,50
55,160	26,94	-0,24	0,39
55,170	26,67	-0,21	0,90
55,180	26,51	-0,23	0,27
55,190	26,22	-0,21	2,78
55,200	26,09	-0,17	0,10
55,210	25,88	-0,21	-1,45
55,220	25,68	-0,20	0,92
55,230	25,49	-0,19	-0,03
55,240	25,30	-0,20	0,30
55,250	25,09	-0,18	2,21
55,260	24,93	-0,15	1,42
55,270	24,78	-0,15	-0,49
55,280	24,63	-0,16	0,37
55,290	24,45	-0,15	1,47
55,300	24,33	-0,14	-1,26
55,310	24,18	-0,17	-2,11
55,320	23,99	-0,18	3,81
55,330	23,82	-0,10	5,12
55,340	23,80	-0,08	-0,36
55,350	23,67	-0,10	-8,64
55,360	23,59	-0,25	-2,38
55,370	23,18	-0,15	15,29
55,380	23,29	0,06	5,52
55,390	23,29	-0,04	-7,26
55,400	23,21	-0,09	-1,38
55,410	23,12	-0,07	0,06
55,420	23,07	-0,09	-1,09
55,430	22,95	-0,09	2,49
55,440	22,89	-0,04	4,07
55,450	22,88	-0,01	0,97
55,460	22,88	-0,02	-0,92
55,470	22,84	-0,03	-0,03
55,480	22,83	-0,02	0,40
55,490	22,81	-0,02	0,83
55,500	22,79	-5,70E-4	1,35
55,510	22,81	0,01	0,40
55,520	22,81	0,01	0,92
55,530	22,82	0,03	0,43
55,540	22,86	0,02	-6,96
55,550	22,85	-0,11	0,52
55,560	22,64	0,03	13,58
55,570	22,91	0,16	2,98
55,580	22,95	0,09	-3,61
55,590	23,08	0,09	-0,80
55,600	23,13	0,07	-1,20
55,610	23,22	0,06	-9,86
55,620	23,25	-0,13	-5,12
55,630	22,96	-0,04	22,04
55,640	23,18	0,31	14,89
55,650	23,59	0,26	-10,09
55,660	23,69	0,11	-7,31
55,670	23,81	0,11	-0,58
55,680	23,92	0,10	1,66
55,690	24,02	0,15	2,79
55,700	24,21	0,16	-0,46
55,710	24,33	0,14	-0,09
55,720	24,48	0,15	1,32
55,730	24,64	0,16	0,89
55,740	24,81	0,17	0,49
55,750	24,98	0,17	-0,49
55,760	25,15	0,16	0,30
55,770	25,30	0,18	2,31
55,780	25,51	0,21	0,03
55,790	25,72	0,18	-0,52
55,800	25,87	0,20	0,86
55,810	26,12	0,20	0,76
55,820	26,26	0,21	2,41
55,830	26,54	0,24	-1,36
55,840	26,75	0,19	-0,73
55,850	26,91	0,23	3,74
55,860	27,21	0,26	-0,40
55,870	27,43	0,22	-0,89
55,880	27,65	0,24	-0,47
55,890	27,92	0,21	-0,28
55,900	28,08	0,24	3,65
55,910	28,39	0,29	1,14
55,920	28,65	0,26	-2,83
55,930	28,91	0,23	0,21
55,940	29,11	0,26	3,26
55,950	29,44	0,29	0,11
55,960	29,70	0,27	-1,40
55,970	29,97	0,27	0,08
55,980	30,23	0,27	-0,90
55,990	30,51	0,25	-0,74
56,000	30,73	0,25	3,08
56,010	31,02	0,31	2,50
56,020	31,35	0,30	-1,80
56,030	31,62	0,27	-1,02
56,040	31,90	0,28	0,94
56,050	32,19	0,29	0,04
56,060	32,48	0,28	-0,51
56,070	32,76	0,28	0,43
56,080	33,05	0,29	0,47
56,090	33,34	0,29	0,04
56,100	33,63	0,29	-0,43
56,110	33,93	0,28	-0,51
56,120	34,20	0,28	0,43
56,130	34,49	0,29	0,52
56,140	34,78	0,29	-0,43
56,150	35,08	0,28	-0,52
56,160	35,35	0,28	0,43
56,170	35,64	0,29	0,52
56,180	35,93	0,29	-0,43
56,190	36,23	0,28	-0,47
56,200	36,50	0,28	0,05
56,210	36,80	0,28	-0,43
56,220	37,07	0,27	-0,48
56,230	37,35	0,27	-9,63E-12
56,240	37,62	0,27	9,63E-12
56,250	37,90	0,27	0,05
56,260	38,17	0,28	-0,43
56,270	38,45	0,27	-0,53
56,280	38,70	0,27	0,53
56,290	38,98	0,28	-0,33
56,300	39,26	0,26	-1,44
56,310	39,50	0,25	-0,05
56,320	39,75	0,26	0,58
56,330	40,01	0,26	-0,86
56,340	40,27	0,24	-0,96
56,350	40,49	0,24	0,10
56,360	40,75	0,24	-0,91
56,370	40,98	0,22	-0,53
56,380	41,20	0,23	0,58
56,390	41,44	0,23	-0,86
56,400	41,67	0,21	-0,91
56,410	41,87	0,22	-0,27
56,420	42,10	0,21	-1,93
56,430	42,29	0,18	0,06
56,440	42,45	0,21	0,69
56,450	42,71	0,19	-8,92
56,460	42,84	0,03	-16,47
56,470	42,78	-0,14	6,62
56,480	42,56	0,16	23,35
56,490	43,11	0,33	-1,57
56,500	43,22	0,13	1,22
56,510	43,37	0,35	1,05
56,520	43,92	0,15	-28,12
56,530	43,68	-0,21	10,60
56,540	43,50	0,37	26,82
56,550	44,41	0,33	-38,23
56,560	44,16	-0,40	-21,67
56,570	43,61	-0,11	31,65
56,580	43,95	0,23	12,19
56,590	44,08	0,14	-4,73
56,600	44,22	0,14	0,25
56,610	44,36	0,14	-10,34
56,620	44,51	-0,07	-3,63
56,630	44,23	0,07	6,58
56,640	44,65	0,06	-2,26
56,650	44,36	0,02	-0,90
56,660	44,70	0,05	-5,03
