5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A
4,600	0,533	2,765	-10,053	0,0127	0,066	-0,240	4,600	-0,033	1,681	-19,321	-7,8750E-4	0,040	-0,461	4,600	-0,374	-0,801	24,033	-0,0089	-0,019	0,574	4,600	1,772	-4,634	-16,022	0,0423	-0,111	-0,383	4,600	-3,116	-1,147	35,971	-0,0744	-0,027	0,859	4,600	-3,605	-2,450	47,595	-0,0861	-0,058	1,136	4,600	-3,701	-4,398	51,522	-0,0883	-0,105	1,230	4,600	0,102	7,273	71,314	0,0024	0,174	1,703	4,600	0,825	-14,153	-5,498	0,0197	-0,338	-0,131	4,600	-0,930	-16,650	35,500	-0,0222	-0,397	0,847	4,600	-1,067	8,969	-26,704	-0,0255	0,214	-0,637	4,600	0,917	2,246	-32,830	0,0219	0,054	-0,784	4,600	-2,529	1,100	15,394	-0,0604	0,026	0,368	4,600	0,069	-4,021	-2,356	0,0016	-0,096	-0,056	4,600	1,439	2,262	-5,969	0,0344	0,054	-0,142	4,600	1,442	-4,383	-59,062	0,0344	-0,105	-1,410	4,600	2,801	16,179	15,394	0,0669	0,386	0,368	4,600	1,915	14,828	-57,491	0,0457	0,354	-1,372	4,600	-0,204	-14,514	-45,710	-0,0049	-0,346	-1,091	4,600	-1,272	10,854	15,237	-0,0304	0,259	0,364
4,650	0,658	2,152	-14,294	0,0157	0,051	-0,341	4,650	0,027	0,644	-21,049	6,3750E-4	0,015	-0,502	4,650	-0,383	0,393	22,934	-0,0092	0,009	0,547	4,650	1,521	-5,294	-10,053	0,0363	-0,126	-0,240	4,650	-3,127	0,644	34,086	-0,0747	0,015	0,814	4,650	-3,666	-0,031	47,752	-0,0875	-7,500E-4	1,140	4,650	-3,855	-1,712	54,035	-0,0920	-0,041	1,290	4,650	0,556	10,681	63,774	0,0133	0,255	1,523	4,650	0,110	-14,121	6,597	0,0026	-0,337	0,157	4,650	-1,718	-14,514	49,323	-0,0410	-0,347	1,177	4,650	-0,652	7,461	-33,772	-0,0156	0,178	-0,806	4,650	0,988	0,565	-33,301	0,0236	0,014	-0,795	4,650	-2,457	1,838	14,765	-0,0586	0,044	0,353	4,650	-0,135	-4,068	0,157	-0,0032	-0,097	0,004	4,650	1,544	1,932	-7,383	0,0369	0,046	-0,176	4,650	1,148	-7,226	-53,250	0,0274	-0,173	-1,271	4,650	3,629	16,572	1,457E-12	0,0866	0,396	3,331E-14	4,650	2,584	11,577	-71,000	0,0617	0,276	-1,695	4,650	-0,988	-16,493	-32,358	-0,0236	-0,394	-0,773	4,650	-0,710	11,404	6,597	-0,0169	0,272	0,158
4,700	0,748	1,335	-17,593	0,0179	0,032	-0,420	4,700	0,031	-0,424	-20,420	7,5000E-4	-0,010	-0,488	4,700	-0,335	1,492	20,892	-0,0080	0,036	0,499	4,700	1,243	-5,639	-3,613	0,0297	-0,135	-0,086	4,700	-3,052	2,262	30,945	-0,0729	0,054	0,739	4,700	-3,608	2,325	45,867	-0,0861	0,056	1,095	4,700	-3,872	1,005	53,564	-0,0924	0,024	1,279	4,700	1,170	13,650	53,721	0,0279	0,326	1,282	4,700	-0,587	-13,493	18,064	-0,0140	-0,322	0,431	4,700	-2,381	-11,718	60,633	-0,0568	-0,280	1,448	4,700	-0,320	5,592	-39,898	-0,0076	0,134	-0,953	4,700	0,974	-1,084	-32,358	0,0233	-0,026	-0,772	4,700	-2,345	2,576	14,294	-0,0560	0,062	0,341	4,700	-0,338	-4,006	2,356	-0,0081	-0,096	0,056	4,700	1,632	1,524	-8,796	0,0390	0,036	-0,210	4,700	0,719	-9,708	-45,082	0,0172	-0,232	-1,076	4,700	4,458	16,179	-15,708	0,1064	0,386	-0,375	4,700	3,072	7,728	-80,739	0,0734	0,185	-1,928	4,700	-1,854	-17,750	-17,436	-0,0442	-0,424	-0,416	4,700	-0,132	11,514	-2,356	-0,0031	0,275	-0,056
4,750	0,792	0,393	-18,850	0,0189	0,009	-0,450	4,750	-0,016	-1,398	-18,378	-3,7500E-4	-0,033	-0,439	4,750	-0,234	2,482	18,535	-0,0056	0,059	0,442	4,750	0,957	-5,655	3,142	0,0228	-0,135	0,075	4,750	-2,901	3,738	27,960	-0,0693	0,089	0,667	4,750	-3,434	4,555	42,254	-0,0820	0,109	1,009	4,750	-3,754	3,644	51,051	-0,0896	0,087	1,219	4,750	1,921	16,054	40,684	0,0459	0,383	0,971	4,750	-1,239	-12,315	28,903	-0,0296	-0,294	0,690	4,750	-2,890	-8,451	68,958	-0,0690	-0,202	1,646	4,750	-0,093	3,471	-43,511	-0,0022	0,083	-1,039	4,750	0,880	-2,670	-30,788	0,0210	-0,064	-0,735	4,750	-2,199	3,267	13,195	-0,0525	0,078	0,315	4,750	-0,536	-3,833	5,184	-0,0128	-0,091	0,124	4,750	1,696	1,052	-9,739	0,0405	0,025	-0,233	4,750	0,178	-11,734	-34,715	0,0042	-0,280	-0,829	4,750	5,246	15,001	-30,631	0,1253	0,358	-0,731	4,750	3,357	3,503	-85,923	0,0801	0,084	-2,051	4,750	-2,763	-18,237	-1,728	-0,0660	-0,435	-0,041	4,750	0,441	11,168	-11,781	0,0105	0,267	-0,281
4,800	0,787	-0,550	-17,907	0,0188	-0,013	-0,427	4,800	-0,108	-2,262	-15,865	-0,0026	-0,054	-0,379	4,800	-0,086	3,346	15,080	-0,0021	0,080	0,360	4,800	0,677	-5,325	10,524	0,0162	-0,127	0,251	4,800	-2,678	5,058	23,876	-0,0639	0,121	0,570	4,800	-3,153	6,550	37,071	-0,0753	0,156	0,885	4,800	-3,508	6,110	46,496	-0,0837	0,146	1,110	4,800	2,776	17,719	25,447	0,0663	0,423	0,608	4,800	-1,819	-10,603	39,113	-0,0434	-0,253	0,934	4,800	-3,226	-4,822	74,299	-0,0770	-0,115	1,774	4,800	0,027	1,241	-45,082	6,3750E-4	0,030	-1,076	4,800	0,707	-4,163	-28,274	0,0169	-0,099	-0,675	4,800	-2,018	3,896	11,467	-0,0482	0,093	0,274	4,800	-0,721	-3,487	8,325	-0,0172	-0,083	0,199	4,800	1,737	0,550	-10,210	0,0415	0,013	-0,244	4,800	-0,454	-13,179	-22,305	-0,0108	-0,315	-0,532	4,800	5,958	13,116	-44,296	0,1422	0,313	-1,057	4,800	3,423	-0,864	-86,551	0,0817	-0,021	-2,066	4,800	-3,677	-17,923	13,980	-0,0878	-0,428	0,334	4,800	0,985	10,336	-20,892	0,0235	0,247	-0,499
4,850	0,737	-1,398	-16,022	0,0176	-0,033	-0,383	4,850	-0,242	-2,985	-12,566	-0,0058	-0,071	-0,300	4,850	0,101	3,990	10,367	0,0024	0,095	0,248	4,850	0,424	-4,602	17,750	0,0101	-0,110	0,424	4,850	-2,395	6,126	18,378	-0,0572	0,146	0,439	4,850	-2,779	8,262	30,316	-0,0663	0,197	0,724	4,850	-3,143	8,294	39,741	-0,0750	0,198	0,949	4,850	3,693	18,598	9,111	0,0882	0,444	0,218	4,850	-2,300	-8,404	47,752	-0,0549	-0,201	1,140	4,850	-3,373	-1,021	75,712	-0,0805	-0,024	1,808	4,850	0,031	-1,037	-44,768	7,5000E-4	-0,025	-1,069	4,850	0,463	-5,498	-24,976	0,0111	-0,131	-0,596	4,850	-1,810	4,414	9,111	-0,0432	0,105	0,218	4,850	-0,884	-3,000	11,153	-0,0211	-0,072	0,266	4,850	1,751	0,031	-10,053	0,0418	7,500E-4	-0,240	4,850	-1,140	-13,964	-9,111	-0,0272	-0,333	-0,218	4,850	6,558	10,571	-56,549	0,1566	0,252	-1,350	4,850	3,270	-5,152	-83,095	0,0781	-0,123	-1,984	4,850	-4,555	-16,839	28,589	-0,1087	-0,402	0,682	4,850	1,475	9,079	-28,903	0,0352	0,217	-0,690
4,900	0,647	-2,152	-13,666	0,0155	-0,051	-0,326	4,900	-0,407	-3,519	-8,168	-0,0097	-0,084	-0,195	4,900	0,313	4,383	4,869	0,0075	0,105	0,116	4,900	0,217	-3,550	23,876	0,0052	-0,085	0,570	4,900	-2,066	6,896	11,467	-0,0493	0,165	0,274	4,900	-2,326	9,582	21,520	-0,0555	0,229	0,514	4,900	-2,678	10,085	31,102	-0,0639	0,241	0,743	4,900	4,635	18,630	-8,011	0,1107	0,445	-0,191	4,900	-2,659	-5,828	53,721	-0,0635	-0,139	1,283	4,900	-3,329	2,749	73,827	-0,0795	0,066	1,762	4,900	-0,077	-3,236	-42,412	-0,0018	-0,077	-1,013	4,900	0,157	-6,660	-20,892	0,0038	-0,159	-0,499	4,900	-1,577	4,807	6,283	-0,0376	0,115	0,150	4,900	-1,021	-2,372	13,666	-0,0244	-0,057	0,326	4,900	1,740	-0,456	-9,268	0,0416	-0,011	-0,221	4,900	-1,850	-14,090	4,712	-0,0442	-0,336	0,112	4,900	7,015	7,461	-66,445	0,1675	0,178	-1,586	4,900	2,908	-9,173	-76,027	0,0694	-0,219	-1,815	4,900	-5,361	-15,064	42,097	-0,1280	-0,360	1,005	4,900	1,893	7,446	-36,285	0,0452	0,178	-0,866
4,950	0,522	-2,765	-9,896	0,0125	-0,066	-0,236	4,950	-0,594	-3,801	-2,670	-0,0142	-0,091	-0,064	4,950	0,539	4,477	-1,414	0,0129	0,107	-0,034	4,950	0,069	-2,215	28,117	0,0017	-0,053	0,671	4,950	-1,706	7,273	3,142	-0,0407	0,174	0,075	4,950	-1,821	10,414	11,310	-0,0435	0,249	0,270	4,950	-2,135	11,404	20,892	-0,0510	0,272	0,499	4,950	5,556	17,797	-24,662	0,1326	0,425	-0,589	4,950	-2,882	-3,032	56,392	-0,0688	-0,072	1,346	4,950	-3,098	6,362	69,900	-0,0739	0,152	1,669	4,950	-0,292	-5,278	-38,956	-0,0070	-0,126	-0,930	4,950	-0,203	-7,587	-15,708	-0,0048	-0,181	-0,375	4,950	-1,329	5,042	3,142	-0,0317	0,120	0,075	4,950	-1,122	-1,634	15,394	-0,0268	-0,039	0,368	4,950	1,706	-0,895	-8,482	0,0407	-0,021	-0,202	4,950	-2,549	-13,493	18,692	-0,0609	-0,322	0,446	4,950	7,304	3,927	-72,414	0,1744	0,094	-1,729	4,950	2,353	-12,755	-65,659	0,0562	-0,305	-1,567	4,950	-6,062	-12,629	54,350	-0,1447	-0,302	1,298	4,950	2,220	5,451	-42,412	0,0530	0,130	-1,013
5,000	0,371	-3,142	-5,184	0,0089	-0,075	-0,124	5,000	-0,787	-3,786	2,985	-0,0188	-0,090	0,071	5,000	0,760	4,241	-7,383	0,0181	0,101	-0,176	5,000	-0,005	-0,738	29,060	-1,1250E-4	-0,018	0,694	5,000	-1,338	7,210	-5,027	-0,0320	0,172	-0,120	5,000	-1,285	10,713	0,471	-0,0307	0,256	0,011	5,000	-1,538	12,174	9,111	-0,0367	0,291	0,217	5,000	6,415	16,164	-40,684	0,1531	0,386	-0,971	5,000	-2,963	-0,188	55,920	-0,0707	-0,004	1,335	5,000	-2,692	9,739	63,931	-0,0643	0,232	1,526	5,000	-0,605	-7,131	-34,558	-0,0144	-0,170	-0,825	5,000	-0,602	-8,231	-9,896	-0,0144	-0,196	-0,236	5,000	-1,073	5,121	-4,530E-13	-0,0256	0,122	-1,069E-14	5,000	-1,184	-0,833	15,551	-0,0283	-0,020	0,371	5,000	1,651	-1,304	-8,168	0,0394	-0,031	-0,195	5,000	-3,200	-12,221	30,945	-0,0764	-0,292	0,739	5,000	7,408	0,220	-73,670	0,1769	0,005	-1,759	5,000	1,632	-15,739	-52,465	0,0390	-0,376	-1,252	5,000	-6,624	-9,629	63,774	-0,1581	-0,230	1,523	5,000	2,438	3,204	-46,181	0,0582	0,076	-1,102
5,050	0,207	-3,283	-0,471	0,0050	-0,078	-0,011	5,050	-0,972	-3,503	8,482	-0,0232	-0,084	0,202	5,050	0,963	3,738	-12,881	0,0230	0,089	-0,307	5,050	-0,005	0,691	27,332	-1,1250E-4	0,016	0,653	5,050	-0,985	6,770	-12,881	-0,0235	0,162	-0,307	5,050	-0,749	10,462	-10,367	-0,0179	0,250	-0,247	5,050	-0,917	12,315	-3,613	-0,0219	0,294	-0,086	5,050	7,172	13,729	-55,763	0,1712	0,328	-1,331	5,050	-2,901	2,560	53,250	-0,0693	0,061	1,271	5,050	-2,124	12,755	55,135	-0,0507	0,304	1,316	5,050	-1,005	-8,734	-28,589	-0,0240	-0,208	-0,683	5,050	-1,026	-8,577	-3,613	-0,0245	-0,205	-0,086	5,050	-0,817	5,042	-3,299	-0,0195	0,120	-0,079	5,050	-1,205	-0,079	13,352	-0,0288	-0,002	0,319	5,050	1,576	-1,712	-8,011	0,0376	-0,041	-0,191	5,050	-3,771	-10,399	41,469	-0,0900	-0,248	0,990	5,050	7,326	-3,440	-71,157	0,1749	-0,082	-1,699	5,050	0,779	-18,001	-37,071	0,0186	-0,430	-0,885	5,050	-7,025	-6,252	70,058	-0,1677	-0,149	1,673	5,050	2,540	0,833	-47,438	0,0606	0,020	-1,132
5,100	0,042	-3,189	4,712	0,0010	-0,076	0,112	5,100	-1,137	-2,937	14,137	-0,0271	-0,070	0,337	5,100	1,134	2,953	-18,064	0,0271	0,071	-0,431	5,100	0,064	1,995	24,662	0,0015	0,048	0,589	5,100	-0,661	5,922	-20,735	-0,0158	0,141	-0,495	5,100	-0,239	9,676	-21,049	-0,0057	0,231	-0,502	5,100	-0,306	11,812	-15,865	-0,0073	0,282	-0,379	5,100	7,788	10,587	-68,330	0,1859	0,253	-1,631	5,100	-2,706	5,137	49,794	-0,0646	0,123	1,189	5,100	-1,417	15,252	43,825	-0,0338	0,364	1,046	5,100	-1,478	-9,990	-21,206	-0,0353	-0,239	-0,506	5,100	-1,459	-8,592	3,142	-0,0348	-0,205	0,075	5,100	-0,569	4,791	-6,440	-0,0136	0,114	-0,154	5,100	-1,192	0,503	10,681	-0,0285	0,012	0,255	5,100	1,480	-2,105	-7,383	0,0353	-0,050	-0,176	5,100	-4,240	-8,074	50,737	-0,1012	-0,193	1,211	5,100	7,064	-6,896	-65,659	0,1686	-0,165	-1,568	5,100	-0,168	-19,446	-20,106	-0,0040	-0,464	-0,480	5,100	-7,249	-2,623	73,199	-0,1731	-0,063	1,747	5,100	2,521	-1,539	-46,496	0,0602	-0,037	-1,110
5,150	-0,112	-2,812	10,210	-0,0027	-0,067	0,244	5,150	-1,266	-2,089	19,007	-0,0302	-0,050	0,454	5,150	1,258	1,932	-21,677	0,0300	0,046	-0,518	5,150	0,195	3,157	21,834	0,0047	0,075	0,521	5,150	-0,393	4,697	-27,332	-0,0094	0,112	-0,653	5,150	0,218	8,357	-30,788	0,0052	0,200	-0,735	5,150	0,264	10,729	-27,175	0,0063	0,256	-0,649	5,150	8,231	6,896	-77,126	0,1965	0,165	-1,841	5,150	-2,388	7,540	45,396	-0,0570	0,180	1,084	5,150	-0,598	17,137	30,159	-0,0143	0,409	0,720	5,150	-2,004	-10,854	-12,881	-0,0478	-0,259	-0,308	5,150	-1,885	-8,262	9,896	-0,0450	-0,197	0,236	5,150	-0,338	4,398	-9,582	-0,0081	0,105	-0,229	5,150	-1,155	0,990	9,739	-0,0276	0,024	0,233	5,150	1,365	-2,450	-6,440	0,0326	-0,059	-0,154	5,150	-4,579	-5,325	57,648	-0,1093	-0,127	1,376	5,150	6,637	-10,006	-57,648	0,1584	-0,239	-1,376	5,150	-1,166	-20,012	-2,199	-0,0278	-0,478	-0,052	5,150	-7,287	1,068	72,728	-0,1740	0,026	1,736	5,150	2,386	-3,817	-44,296	0,0570	-0,091	-1,058
5,200	-0,239	-2,168	15,080	-0,0057	-0,052	0,360	5,200	-1,346	-1,037	21,206	-0,0321	-0,025	0,506	5,200	1,327	0,785	-23,248	0,0317	0,019	-0,555	5,200	0,380	4,178	18,221	0,0091	0,100	0,435	5,200	-0,192	3,189	-32,044	-0,0046	0,076	-0,765	5,200	0,597	6,597	-38,799	0,0142	0,158	-0,926	5,200	0,767	9,095	-37,699	0,0183	0,217	-0,900	5,200	8,478	2,875	-81,839	0,2024	0,069	-1,954	5,200	-1,953	9,676	39,113	-0,0466	0,231	0,934	5,200	0,297	18,268	14,765	0,0071	0,436	0,352	5,200	-2,564	-11,278	-4,084	-0,0612	-0,269	-0,098	5,200	-2,286	-7,603	16,022	-0,0546	-0,182	0,383	5,200	-0,129	3,833	-12,881	-0,0031	0,092	-0,308	5,200	-1,093	1,477	9,739	-0,0261	0,035	0,232	5,200	1,235	-2,749	-5,498	0,0295	-0,066	-0,131	5,200	-4,772	-2,309	60,947	-0,1139	-0,055	1,455	5,200	6,063	-12,661	-46,810	0,1448	-0,302	-1,118	5,200	-2,169	-19,666	15,551	-0,0518	-0,470	0,371	5,200	-7,142	4,650	69,743	-0,1705	0,111	1,665	5,200	2,139	-5,969	-40,527	0,0511	-0,143	-0,967
5,250	-0,328	-1,304	18,378	-0,0078	-0,031	0,439	5,250	-1,370	0,031	20,577	-0,0327	7,500E-4	0,491	5,250	1,337	-0,393	-23,091	0,0319	-0,009	-0,551	5,250	0,613	4,979	12,881	0,0146	0,119	0,307	5,250	-0,074	1,492	-34,715	-0,0018	0,036	-0,829	5,250	0,878	4,477	-45,239	0,0210	0,107	-1,080	5,250	1,173	6,959	-46,496	0,0280	0,166	-1,110	5,250	8,518	-1,288	-82,310	0,2034	-0,031	-1,965	5,250	-1,420	11,451	31,102	-0,0339	0,273	0,742	5,250	1,228	18,614	-0,785	0,0293	0,444	-0,019	5,250	-3,132	-11,263	4,869	-0,0748	-0,269	0,116	5,250	-2,645	-6,660	21,363	-0,0631	-0,159	0,510	5,250	0,046	3,110	-15,394	0,0011	0,074	-0,368	5,250	-1,007	1,963	9,425	-0,0240	0,047	0,225	5,250	1,090	-3,000	-4,084	0,0260	-0,072	-0,097	5,250	-4,810	0,770	60,633	-0,1148	0,018	1,447	5,250	5,371	-14,687	-33,458	0,1282	-0,351	-0,799	5,250	-3,132	-18,457	32,201	-0,0748	-0,441	0,769	5,250	-6,822	8,042	64,717	-0,1629	0,192	1,545	5,250	1,789	-7,870	-35,029	0,0427	-0,188	-0,836
5,300	-0,369	-0,330	19,007	-0,0088	-0,008	0,454	5,300	-1,343	1,021	19,007	-0,0321	0,024	0,454	5,300	1,288	-1,524	-21,363	0,0307	-0,036	-0,510	5,300	0,878	5,466	6,597	0,0210	0,130	0,158	5,300	-0,042	-0,283	-35,186	-0,0010	-0,007	-0,840	5,300	1,045	2,073	-49,009	0,0249	0,049	-1,170	5,300	1,462	4,445	-52,622	0,0349	0,106	-1,256	5,300	8,349	-5,356	-78,383	0,1993	-0,128	-1,871	5,300	-0,807	12,786	21,677	-0,0193	0,305	0,518	5,300	2,158	18,190	-16,493	0,0515	0,434	-0,394	5,300	-3,690	-10,791	13,823	-0,0881	-0,258	0,330	5,300	-2,952	-5,466	25,918	-0,0705	-0,130	0,619	5,300	0,182	2,293	-17,436	0,0044	0,055	-0,416	5,300	-0,897	2,419	8,639	-0,0214	0,058	0,206	5,300	0,935	-3,157	-2,199	0,0223	-0,075	-0,053	5,300	-4,695	3,754	57,962	-0,1121	0,090	1,384	5,300	4,595	-16,006	-18,850	0,1097	-0,382	-0,450	5,300	-4,015	-16,446	47,595	-0,0958	-0,393	1,136	5,300	-6,338	11,121	57,334	-0,1513	0,265	1,369	5,300	1,352	-9,472	-28,589	0,0323	-0,226	-0,683
5,350	-0,361	0,597	17,750	-0,0086	0,014	0,424	5,350	-1,268	1,932	16,808	-0,0303	0,046	0,401	5,350	1,184	-2,529	-18,535	0,0283	-0,060	-0,443	5,350	1,159	5,639	-0,157	0,0277	0,135	-0,004	5,350	-0,102	-2,026	-33,301	-0,0024	-0,048	-0,795	5,350	1,085	-0,424	-49,009	0,0259	-0,010	-1,170	5,350	1,618	1,696	-55,606	0,0386	0,041	-1,328	5,350	7,983	-9,126	-71,000	0,1906	-0,218	-1,695	5,350	-0,141	13,619	11,310	-0,0034	0,325	0,270	5,350	3,047	16,965	-32,201	0,0727	0,405	-0,769	5,350	-4,211	-9,880	21,991	-0,1005	-0,236	0,525	5,350	-3,192	-4,068	29,845	-0,0762	-0,097	0,712	5,350	0,275	1,367	-19,164	0,0066	0,033	-0,457	5,350	-0,765	2,827	7,697	-0,0183	0,068	0,184	5,350	0,774	-3,220	-0,628	0,0185	-0,077	-0,015	5,350	-4,434	6,566	53,250	-0,1059	0,157	1,271	5,350	3,770	-16,572	-3,299	0,0900	-0,396	-0,079	5,350	-4,777	-13,697	60,947	-0,1140	-0,327	1,455	5,350	-5,710	13,776	47,752	-0,1363	0,329	1,140	5,350	0,842	-10,729	-20,577	0,0201	-0,256	-0,491
5,400	-0,309	1,445	16,022	-0,0074	0,035	0,383	5,400	-1,150	2,702	13,666	-0,0274	0,065	0,326	5,400	1,035	-3,377	-15,080	0,0247	-0,081	-0,360	5,400	1,442	5,451	-7,383	0,0344	0,130	-0,176	5,400	-0,245	-3,613	-30,002	-0,0059	-0,086	-0,716	5,400	1,002	-2,827	-46,496	0,0239	-0,068	-1,110	5,400	1,632	-1,115	-55,292	0,0390	-0,027	-1,320	5,400	7,436	-12,456	-60,633	0,1775	-0,297	-1,448	5,400	0,554	13,917	0,157	0,0132	0,332	0,004	5,400	3,855	14,970	-46,967	0,0920	0,357	-1,121	5,400	-4,678	-8,592	29,374	-0,1117	-0,205	0,701	5,400	-3,358	-2,482	32,673	-0,0802	-0,059	0,780	5,400	0,319	0,377	-19,478	0,0076	0,009	-0,465	5,400	-0,614	3,189	6,440	-0,0147	0,076	0,154	5,400	0,613	-3,220	1,257	0,0146	-0,077	0,030	5,400	-4,039	9,079	46,339	-0,0964	0,217	1,106	5,400	2,937	-16,336	12,252	0,0701	-0,390	0,292	5,400	-5,385	-10,352	71,314	-0,1285	-0,247	1,703	5,400	-4,961	15,896	35,657	-0,1184	0,380	0,851	5,400	0,280	-11,530	-11,310	0,0067	-0,275	-0,270
