	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
	Zeit (s)	Absolutdruck 1 (kPa)	Absolutdruck 2 (kPa)	1-2 Druckdifferenz (kPa)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Temperatur (°C)
	805,700	153,61	99,77	53,84	1,923	3,746	-70,097	0,0459	0,089	-1,673	89,1
	805,800	114,73	99,77	14,96	1,038	-8,726	1,728	0,0248	-0,208	0,041	89,1
	805,900	190,13	99,78	90,35	0,178	4,092	69,704	0,0042	0,098	1,664	89,1
	806,000	149,32	99,77	49,54	1,857	5,215	-64,678	0,0443	0,125	-1,544	89,2
	806,100	116,71	99,77	16,94	1,221	-8,844	-12,213	0,0291	-0,211	-0,292	89,2
	806,200	193,80	99,78	94,02	0,088	2,772	77,008	0,0021	0,066	1,838	89,2
	806,300	145,61	99,77	45,84	1,775	6,558	-57,648	0,0424	0,157	-1,376	89,2
	806,400	107,69	99,77	7,92	1,400	-8,757	-26,154	0,0334	-0,209	-0,624	89,2
	806,500	196,03	99,77	96,25	0,024	1,327	82,663	5,6250E-4	0,032	1,973	89,2
	806,600	174,51	99,77	74,74	1,665	7,775	-48,381	0,0398	0,186	-1,155	89,2
	806,700	108,20	99,77	8,43	1,579	-8,349	-40,055	0,0377	-0,199	-0,956	89,2
	806,800	171,72	99,77	71,95	-0,005	-0,236	84,784	-1,1250E-4	-0,006	2,024	89,2
	806,900	170,96	99,77	71,19	1,532	8,608	-36,914	0,0366	0,206	-0,881	89,2
	807,000	106,73	99,77	6,96	1,717	-7,618	-51,326	0,0410	-0,182	-1,225	89,2
	807,100	175,07	99,78	75,30	0,008	-1,657	83,566	1,8750E-4	-0,040	1,995	89,2
	807,200	196,24	99,77	96,47	1,385	9,095	-25,133	0,0331	0,217	-0,600	89,2
	807,300	106,40	99,77	6,63	1,827	-6,684	-60,319	0,0436	-0,160	-1,440	89,2
	807,400	149,37	99,77	49,60	0,049	-2,969	79,836	0,0012	-0,071	1,906	89,2
	807,500	192,71	99,78	92,93	1,233	9,283	-12,920	0,0294	0,222	-0,308	89,2
	807,600	112,45	99,77	12,68	1,905	-5,553	-67,152	0,0455	-0,133	-1,603	89,2
	807,700	153,68	99,78	53,90	0,123	-4,147	73,827	0,0029	-0,099	1,762	89,2
	807,800	208,49	99,78	108,71	1,076	9,213	-0,393	0,0257	0,220	-0,009	89,2
	807,900	110,97	99,77	11,21	1,965	-4,225	-72,846	0,0469	-0,101	-1,739	89,2
	808,000	130,48	99,77	30,71	0,231	-5,356	65,306	0,0055	-0,128	1,559	89,2
	808,100	207,30	99,78	107,53	0,894	8,836	13,980	0,0213	0,211	0,334	89,2
	808,200	109,85	99,76	10,09	1,998	-2,560	-76,380	0,0477	-0,061	-1,823	89,2
	808,300	133,07	99,77	33,30	0,382	-6,440	53,329	0,0091	-0,154	1,273	89,2
	808,400	205,88	99,78	106,10	0,710	8,105	28,157	0,0170	0,194	0,672	89,2
	808,500	123,84	99,77	24,07	2,003	-0,809	-77,087	0,0478	-0,019	-1,840	89,2
	808,600	136,10	99,77	36,33	0,548	-7,312	40,055	0,0131	-0,175	0,956	89,2
	808,700	209,57	99,78	109,79	0,540	7,202	41,037	0,0129	0,172	0,980	89,2
	808,800	120,85	99,77	21,08	1,989	0,895	-75,870	0,0475	0,021	-1,811	89,2
	808,900	118,39	99,77	18,62	0,719	-7,972	26,507	0,0172	-0,190	0,633	89,2
	809,000	210,17	99,78	110,39	0,394	6,197	52,347	0,0094	0,148	1,250	89,2
	809,100	142,04	99,77	42,27	1,959	2,498	-73,356	0,0468	0,060	-1,751	89,2
	809,200	120,66	99,77	20,89	0,894	-8,474	12,841	0,0213	-0,202	0,307	89,2
	809,300	199,31	99,77	99,54	0,264	5,066	63,068	0,0063	0,121	1,506	89,2
	809,400	138,65	99,77	38,88	1,907	4,139	-69,311	0,0455	0,099	-1,655	89,2
	809,500	109,25	99,77	9,48	1,092	-8,796	-2,160	0,0261	-0,210	-0,052	89,2
	809,600	201,50	99,78	101,72	0,148	3,707	72,453	0,0035	0,088	1,730	89,2
	809,700	166,13	99,77	66,36	1,833	5,694	-62,832	0,0438	0,136	-1,500	89,2
	809,800	110,22	99,77	10,45	1,286	-8,859	-17,161	0,0307	-0,211	-0,410	89,2
	809,900	179,35	99,78	79,57	0,061	2,262	79,443	0,0015	0,054	1,897	89,2
	810,000	162,70	99,77	62,93	1,739	7,029	-54,546	0,0415	0,168	-1,302	89,2
	810,100	111,40	99,77	11,63	1,467	-8,647	-31,180	0,0350	-0,206	-0,744	89,2
	810,200	182,84	99,78	83,06	0,009	0,793	83,370	2,2500E-4	0,019	1,990	89,2
	810,300	158,31	99,77	58,54	1,626	8,027	-44,689	0,0388	0,192	-1,067	89,2
	810,400	106,36	99,77	6,60	1,615	-8,145	-43,001	0,0386	-0,194	-1,027	89,2
	810,500	186,63	99,78	86,85	-0,003	-0,573	84,195	-7,5000E-5	-0,014	2,010	89,2
	810,600	185,05	99,78	85,27	1,500	8,694	-34,322	0,0358	0,208	-0,819	89,2
	810,700	106,65	99,77	6,88	1,736	-7,438	-52,700	0,0414	-0,178	-1,258	89,2
	810,800	161,90	99,78	62,13	0,013	-1,846	82,860	3,0000E-4	-0,044	1,978	89,2
	810,900	180,99	99,77	81,22	1,367	9,134	-23,405	0,0326	0,218	-0,559	89,2
	811,000	108,39	99,77	8,62	1,839	-6,527	-61,654	0,0439	-0,156	-1,472	89,2
	811,100	165,26	99,78	65,48	0,061	-3,197	79,247	0,0015	-0,076	1,892	89,3
	811,200	203,41	99,78	103,63	1,200	9,323	-10,210	0,0287	0,223	-0,244	89,3
	811,300	107,76	99,77	8,00	1,926	-5,239	-69,272	0,0460	-0,125	-1,654	89,3
	811,400	139,70	99,78	39,92	0,152	-4,532	71,903	0,0036	-0,108	1,717	89,3
	811,500	201,39	99,78	101,62	1,019	9,142	4,006	0,0243	0,218	0,096	89,3
	811,600	118,64	99,77	18,87	1,981	-3,731	-74,259	0,0473	-0,089	-1,773	89,3
	811,700	142,66	99,77	42,88	0,273	-5,710	61,850	0,0065	-0,136	1,477	89,3
	811,800	210,38	99,78	110,60	0,839	8,639	17,946	0,0200	0,206	0,428	89,3
	811,900	116,27	99,77	16,50	2,001	-2,121	-76,380	0,0478	-0,051	-1,823	89,3
	812,000	122,76	99,77	22,98	0,415	-6,637	50,305	0,0099	-0,158	1,201	89,3
	812,100	210,01	99,78	110,24	0,674	7,940	30,434	0,0161	0,190	0,727	89,3
	812,200	113,87	99,77	14,10	2,003	-0,550	-76,773	0,0478	-0,013	-1,833	89,3
	812,300	125,63	99,78	25,85	0,564	-7,414	38,249	0,0135	-0,177	0,913	89,3
	812,400	209,36	99,78	109,58	0,520	7,100	42,961	0,0124	0,170	1,026	89,3
	812,500	131,86	99,77	32,09	1,984	1,178	-76,066	0,0474	0,028	-1,816	89,3
	812,600	128,00	99,77	28,22	0,756	-8,113	23,915	0,0180	-0,194	0,571	89,3
	812,700	205,94	99,78	106,16	0,361	5,961	55,292	0,0086	0,142	1,320	89,3
	812,800	128,77	99,77	28,99	1,948	2,945	-72,767	0,0465	0,070	-1,737	89,3
	812,900	113,24	99,78	13,47	0,950	-8,592	8,757	0,0227	-0,205	0,209	89,3
	813,000	207,52	99,78	107,74	0,229	4,697	65,895	0,0055	0,112	1,573	89,3
	813,100	153,68	99,77	53,91	1,890	4,587	-67,662	0,0451	0,109	-1,615	89,3
	813,200	114,83	99,77	15,06	1,147	-8,836	-6,283	0,0274	-0,211	-0,150	89,3
	813,300	190,47	99,78	90,70	0,123	3,330	74,417	0,0029	0,079	1,777	89,3
	813,400	149,66	99,77	49,89	1,813	6,048	-60,829	0,0433	0,144	-1,452	89,3
	813,500	107,07	99,77	7,30	1,332	-8,836	-20,538	0,0318	-0,211	-0,490	89,3
	813,600	193,66	99,78	93,88	0,046	1,940	80,111	0,0011	0,046	1,912	89,3
	813,700	176,73	99,77	76,96	1,720	7,186	-52,582	0,0411	0,172	-1,255	89,3
	813,800	107,77	99,77	8,01	1,483	-8,577	-32,751	0,0354	-0,205	-0,782	89,3
	813,900	169,74	99,77	69,96	0,005	0,636	83,645	1,1250E-4	0,015	1,997	89,4
	814,000	172,94	99,77	73,17	1,610	8,152	-43,511	0,0384	0,195	-1,039	89,4
	814,100	108,50	99,77	8,74	1,635	-8,066	-44,846	0,0390	-0,193	-1,071	89,4
	814,200	173,05	99,78	73,28	-0,003	-0,817	84,587	-7,5000E-5	-0,019	2,019	89,4
	814,300	169,39	99,77	69,61	1,472	8,851	-32,162	0,0351	0,211	-0,768	89,4
	814,400	106,55	99,77	6,78	1,767	-7,249	-55,371	0,0422	-0,173	-1,322	89,4
	814,500	176,61	99,78	76,84	0,022	-2,223	82,388	5,2500E-4	-0,053	1,967	89,4
	814,600	195,38	99,77	95,61	1,323	9,228	-19,910	0,0316	0,220	-0,475	89,4
	814,700	106,37	99,77	6,60	1,868	-6,205	-63,892	0,0446	-0,148	-1,525	89,4
	814,800	150,56	99,78	50,78	0,082	-3,550	77,440	0,0020	-0,085	1,849	89,4
	814,900	192,05	99,78	92,27	1,158	9,283	-6,794	0,0276	0,222	-0,162	89,4
	815,000	112,24	99,77	12,47	1,938	-4,909	-70,175	0,0463	-0,117	-1,675	89,4
	815,100	154,32	99,77	54,55	0,176	-4,752	69,704	0,0042	-0,113	1,664	89,4
	815,200	207,97	99,77	108,20	0,988	9,032	6,087	0,0236	0,216	0,145	89,4
	815,300	110,31	99,77	10,54	1,982	-3,534	-73,945	0,0473	-0,084	-1,765	89,4
	815,400	132,00	99,77	32,23	0,281	-5,757	60,711	0,0067	-0,137	1,449	89,4
	815,500	206,21	99,78	106,43	0,831	8,608	18,575	0,0198	0,206	0,443	89,4
	815,600	124,47	99,77	24,70	2,003	-2,042	-76,694	0,0478	-0,049	-1,831	89,4
	815,700	135,05	99,77	35,28	0,423	-6,731	49,676	0,0101	-0,161	1,186	89,4
	815,800	209,30	99,78	109,52	0,657	7,893	32,162	0,0157	0,188	0,768	89,4
	815,900	121,92	99,77	22,15	2,001	-0,298	-77,126	0,0478	-0,007	-1,841	89,4
	816,000	117,50	99,77	17,72	0,597	-7,532	36,050	0,0143	-0,180	0,861	89,4
	816,100	209,97	99,78	110,20	0,495	6,912	44,964	0,0118	0,165	1,073	89,4
	816,200	119,61	99,77	19,84	1,979	1,461	-75,555	0,0473	0,035	-1,804	89,4
	816,300	119,27	99,77	19,49	0,787	-8,200	21,520	0,0188	-0,196	0,514	89,4
	816,400	210,22	99,78	110,44	0,339	5,765	57,138	0,0081	0,138	1,364	89,4
	816,500	141,14	99,77	41,37	1,940	3,228	-72,060	0,0463	0,077	-1,720	89,4
	816,600	121,34	99,77	21,57	0,985	-8,647	6,205	0,0235	-0,206	0,148	89,4
	816,700	200,10	99,77	100,32	0,210	4,469	66,995	0,0050	0,107	1,599	89,4
	816,800	137,15	99,77	37,38	1,879	4,752	-66,484	0,0449	0,113	-1,587	89,4
	816,900	109,77	99,77	10,00	1,161	-8,828	-7,697	0,0277	-0,211	-0,184	89,4
	817,000	202,73	99,78	102,95	0,113	3,212	74,888	0,0027	0,077	1,788	89,4
	817,100	163,81	99,77	64,04	1,803	6,150	-60,162	0,0431	0,147	-1,436	89,4
	817,200	110,93	99,77	11,16	1,343	-8,820	-21,756	0,0321	-0,211	-0,519	89,4
	817,300	181,43	99,78	81,66	0,039	1,799	81,014	9,3750E-4	0,043	1,934	89,4
	817,400	160,06	99,77	60,29	1,703	7,383	-51,561	0,0407	0,176	-1,231	89,4
	817,500	106,30	99,77	6,53	1,516	-8,514	-35,225	0,0362	-0,203	-0,841	89,4
	817,600	184,87	99,78	85,10	1,776E-15	0,338	84,234	1,3184E-16	0,008	2,011	89,4
	817,700	187,81	99,77	88,03	1,583	8,333	-41,273	0,0378	0,199	-0,985	89,4
	817,800	106,46	99,77	6,69	1,667	-7,917	-47,202	0,0398	-0,189	-1,127	89,4
	817,900	159,11	99,77	59,33	1,776E-15	-1,107	84,313	1,2490E-16	-0,026	2,013	89,4
	818,000	184,16	99,78	84,39	1,445	8,946	-29,806	0,0345	0,214	-0,712	89,4
	818,100	109,21	99,77	9,43	1,789	-7,069	-57,177	0,0427	-0,169	-1,365	89,4
	818,200	162,72	99,77	62,95	0,031	-2,490	81,524	7,5000E-4	-0,059	1,946	89,4
	818,300	179,81	99,77	80,03	1,291	9,236	-17,514	0,0308	0,220	-0,418	89,4
	818,400	108,13	99,77	8,36	1,879	-5,993	-64,835	0,0449	-0,143	-1,548	89,4
	818,500	166,80	99,77	67,03	0,093	-3,731	76,301	0,0022	-0,089	1,822	89,4
	818,600	202,20	99,77	102,42	1,133	9,268	-4,948	0,0270	0,221	-0,118	89,4
	818,700	107,35	99,77	7,59	1,946	-4,720	-70,922	0,0465	-0,113	-1,693	89,4
	818,800	141,45	99,77	41,68	0,188	-4,917	68,565	0,0045	-0,117	1,637	89,4
	818,900	199,55	99,78	99,77	0,963	8,993	8,168	0,0230	0,215	0,195	89,4
	819,000	116,84	99,77	17,07	1,987	-3,283	-74,809	0,0474	-0,078	-1,786	89,4
	819,100	145,06	99,77	45,29	0,306	-5,969	58,866	0,0073	-0,142	1,405	89,5
	819,200	210,28	99,78	110,51	0,793	8,490	21,756	0,0189	0,203	0,519	89,5
	819,300	115,19	99,77	15,43	2,004	-1,618	-77,165	0,0479	-0,039	-1,842	89,5
	819,400	124,02	99,77	24,25	0,470	-6,943	46,299	0,0112	-0,166	1,105	89,5
	819,500	209,79	99,78	110,02	0,616	7,642	35,500	0,0147	0,182	0,848	89,5
	819,600	133,95	99,77	34,18	1,998	0,157	-76,851	0,0477	0,004	-1,835	89,5
	819,700	126,49	99,77	26,72	0,647	-7,728	32,358	0,0155	-0,184	0,772	89,5
	819,800	205,01	99,77	105,24	0,452	6,629	47,870	0,0108	0,158	1,143	89,5
	819,900	130,17	99,77	30,40	1,973	1,846	-74,613	0,0471	0,044	-1,781	89,5
	820,000	112,63	99,77	12,86	0,822	-8,294	18,496	0,0196	-0,198	0,442	89,5
	820,100	206,91	99,77	107,13	0,314	5,545	58,709	0,0075	0,132	1,402	89,5
	820,200	126,59	99,77	26,82	1,931	3,448	-71,118	0,0461	0,082	-1,698	89,5
	820,300	114,31	99,77	14,54	1,004	-8,679	4,359	0,0240	-0,207	0,104	89,5
	820,400	208,42	99,78	108,64	0,195	4,320	68,644	0,0047	0,103	1,639	89,5
	820,500	151,12	99,77	51,35	1,868	5,050	-65,934	0,0446	0,121	-1,574	89,5
	820,600	115,95	99,77	16,17	1,205	-8,867	-10,839	0,0288	-0,212	-0,259	89,5
	820,700	192,29	99,78	92,51	0,094	2,882	76,812	0,0023	0,069	1,834	89,5
	820,800	147,75	99,77	47,98	1,781	6,495	-58,316	0,0425	0,155	-1,392	89,5
	820,900	107,36	99,77	7,60	1,393	-8,781	-25,447	0,0333	-0,210	-0,607	89,5
	821,000	194,89	99,77	95,12	0,025	1,406	82,467	6,0000E-4	0,034	1,969	89,5
	821,100	176,35	99,77	76,58	1,674	7,713	-48,970	0,0400	0,184	-1,169	89,5
	821,200	107,88	99,77	8,12	1,568	-8,388	-39,074	0,0374	-0,200	-0,933	89,5
	821,300	170,34	99,78	70,56	-0,003	-0,102	84,391	-7,5000E-5	-0,002	2,015	89,5
	821,400	171,76	99,78	71,99	1,547	8,490	-38,092	0,0369	0,203	-0,909	89,5
	821,500	106,83	99,77	7,07	1,695	-7,720	-49,402	0,0405	-0,184	-1,179	89,5
	821,600	174,66	99,78	74,88	0,003	-1,390	83,606	7,5000E-5	-0,033	1,996	89,5
	821,700	196,59	99,77	96,81	1,417	9,001	-27,528	0,0338	0,215	-0,657	89,5
	821,800	106,42	99,77	6,66	1,803	-6,896	-58,355	0,0431	-0,165	-1,393	89,5
	821,900	148,91	99,77	49,13	0,038	-2,670	80,896	9,0000E-4	-0,064	1,931	89,5
	822,000	193,70	99,78	93,92	1,269	9,283	-15,629	0,0303	0,222	-0,373	89,5
	822,100	112,93	99,77	13,16	1,894	-5,796	-66,327	0,0452	-0,138	-1,583	89,5
	822,200	152,51	99,77	52,74	0,110	-3,982	75,241	0,0026	-0,095	1,796	89,5
	822,300	190,55	99,77	90,78	1,098	9,252	-2,121	0,0262	0,221	-0,051	89,5
	822,400	111,50	99,77	11,73	1,960	-4,406	-72,296	0,0468	-0,105	-1,726	89,5
	822,500	156,04	99,77	56,27	0,217	-5,207	66,484	0,0052	-0,124	1,587	89,6
	822,600	207,82	99,78	108,05	0,919	8,891	11,899	0,0219	0,212	0,284	89,6
	822,700	110,13	99,77	10,36	1,995	-2,827	-75,752	0,0476	-0,067	-1,808	89,6
	822,800	132,56	99,77	32,78	0,353	-6,260	55,410	0,0084	-0,149	1,323	89,6
	822,900	205,96	99,78	106,18	0,743	8,255	25,290	0,0177	0,197	0,604	89,6
	823,000	123,90	99,77	24,14	2,004	-1,202	-76,655	0,0479	-0,029	-1,830	89,6
	823,100	136,15	99,78	36,38	0,503	-7,076	43,354	0,0120	-0,169	1,035	89,6
	823,200	209,70	99,78	109,92	0,589	7,469	37,071	0,0141	0,178	0,885	89,6
	823,300	120,51	99,77	20,74	1,996	0,338	-76,262	0,0477	0,008	-1,821	89,6
	823,400	118,53	99,77	18,76	0,657	-7,783	31,180	0,0157	-0,186	0,744	89,6
	823,500	210,23	99,78	110,46	0,440	6,574	49,127	0,0105	0,157	1,173	89,6
	823,600	142,29	99,77	42,52	1,971	2,042	-74,809	0,0471	0,049	-1,786	89,6
	823,700	120,45	99,77	20,68	0,848	-8,388	16,611	0,0203	-0,200	0,397	89,6
	823,800	198,94	99,78	99,17	0,294	5,364	60,868	0,0070	0,128	1,453	89,6
	823,900	139,29	99,77	39,52	1,921	3,786	-70,490	0,0459	0,090	-1,683	89,6
	824,000	109,20	99,77	9,43	1,051	-8,734	1,217	0,0251	-0,209	0,029	89,6
	824,100	201,51	99,78	101,73	0,174	4,029	70,058	0,0042	0,096	1,672	89,6
	824,200	135,57	99,77	35,80	1,857	5,278	-64,442	0,0443	0,126	-1,538	89,6
	824,300	110,45	99,77	10,68	1,230	-8,859	-12,802	0,0294	-0,211	-0,306	89,6
	824,400	203,95	99,77	104,18	0,085	2,717	77,205	0,0020	0,065	1,843	89,6
	824,500	161,51	99,77	61,74	1,773	6,582	-57,295	0,0423	0,157	-1,368	89,6
	824,600	111,79	99,77	12,02	1,401	-8,741	-26,036	0,0335	-0,209	-0,622	89,6
	824,700	184,07	99,78	84,29	0,025	1,374	81,721	6,0000E-4	0,033	1,951	89,6
	824,800	156,29	99,77	56,52	1,676	7,603	-48,852	0,0400	0,181	-1,166	89,6
	824,900	106,38	99,77	6,61	1,546	-8,396	-37,621	0,0369	-0,200	-0,898	89,6
	825,000	188,16	99,77	88,38	-0,003	0,079	84,195	-7,5000E-5	0,002	2,010	89,6
	825,100	183,97	99,77	84,19	1,561	8,443	-39,388	0,0373	0,202	-0,940	89,6
	825,200	106,75	99,77	6,98	1,685	-7,799	-48,891	0,0402	-0,186	-1,167	89,6
	825,300	162,56	99,77	62,79	0,002	-1,335	84,195	3,7500E-5	-0,032	2,010	89,6
	825,400	180,56	99,77	80,79	1,418	9,040	-27,764	0,0339	0,216	-0,663	89,6
	825,500	108,27	99,77	8,50	1,810	-6,888	-58,866	0,0432	-0,164	-1,405	89,6
	825,600	166,21	99,77	66,44	0,041	-2,733	80,857	9,7500E-4	-0,065	1,930	89,6
	825,700	202,68	99,77	102,91	1,263	9,283	-15,119	0,0302	0,222	-0,361	89,6
	825,800	107,50	99,77	7,73	1,898	-5,757	-66,405	0,0453	-0,137	-1,585	89,6
	825,900	140,97	99,77	41,20	0,112	-3,998	74,888	0,0027	-0,095	1,788	89,6
	826,000	200,00	99,78	100,22	1,098	9,221	-2,278	0,0262	0,220	-0,054	89,6
	826,100	117,27	99,77	17,50	1,956	-4,453	-71,589	0,0467	-0,106	-1,709	89,6
	826,200	144,92	99,77	45,14	0,207	-5,097	66,877	0,0050	-0,122	1,597	89,6
	826,300	196,83	99,77	97,06	0,936	8,922	10,210	0,0224	0,213	0,244	89,6
	826,400	114,75	99,77	14,98	1,992	-3,055	-75,084	0,0476	-0,073	-1,793	89,6
	826,500	148,92	99,77	49,15	0,325	-6,095	57,256	0,0078	-0,146	1,367	89,6
	826,600	209,78	99,77	110,01	0,773	8,396	23,248	0,0185	0,200	0,555	89,6
	826,700	113,05	99,77	13,28	2,004	-1,445	-77,165	0,0479	-0,034	-1,842	89,6
	826,800	126,98	99,77	27,21	0,484	-7,037	45,043	0,0116	-0,168	1,075	89,6
	826,900	208,84	99,78	109,07	0,597	7,563	36,835	0,0143	0,181	0,879	89,6
	827,000	130,07	99,77	30,30	1,996	0,330	-76,733	0,0477	0,008	-1,832	89,6
	827,100	129,91	99,77	30,14	0,663	-7,783	31,023	0,0158	-0,186	0,741	89,6
	827,200	207,00	99,78	107,22	0,440	6,535	49,362	0,0105	0,156	1,178	89,6
	827,300	127,17	99,77	27,40	1,970	2,089	-74,613	0,0470	0,050	-1,781	89,6
	827,400	114,23	99,77	14,46	0,858	-8,388	16,179	0,0205	-0,200	0,386	89,6
	827,500	208,56	99,78	108,78	0,292	5,325	60,515	0,0070	0,127	1,445	89,6
	827,600	150,57	99,77	50,80	1,923	3,715	-70,097	0,0459	0,089	-1,673	89,6
	827,700	116,37	99,77	16,60	1,035	-8,694	2,199	0,0247	-0,208	0,052	89,6
	827,800	193,36	99,77	93,58	0,184	4,155	68,762	0,0044	0,099	1,642	89,6
	827,900	145,38	99,77	45,61	1,866	5,058	-64,992	0,0446	0,121	-1,552	89,7
	828,000	107,78	99,77	8,01	1,195	-8,844	-10,485	0,0285	-0,211	-0,250	89,7
	828,100	196,98	99,78	97,20	0,097	2,961	76,223	0,0023	0,071	1,820	89,7
	828,200	173,17	99,77	73,40	1,788	6,401	-58,748	0,0427	0,153	-1,402	89,7
	828,300	108,51	99,77	8,74	1,378	-8,789	-24,347	0,0329	-0,210	-0,581	89,7
	828,400	199,28	99,77	99,51	0,030	1,532	81,917	7,1250E-4	0,037	1,956	89,7
	828,500	169,70	99,77	69,92	1,684	7,595	-49,794	0,0402	0,181	-1,189	89,7
	828,600	109,40	99,77	9,63	1,549	-8,427	-37,621	0,0370	-0,201	-0,898	89,7
	828,700	176,61	99,77	76,84	-0,002	0,071	84,470	-3,7500E-5	0,002	2,017	89,7
	828,800	165,88	99,77	66,11	1,563	8,467	-39,388	0,0373	0,202	-0,940	89,7
	828,900	106,37	99,77	6,60	1,692	-7,807	-49,009	0,0404	-0,186	-1,170	89,7
	829,000	180,19	99,77	80,42	0,002	-1,335	83,959	3,7500E-5	-0,032	2,004	89,7
	829,100	191,71	99,77	91,94	1,425	8,985	-28,039	0,0340	0,214	-0,669	89,7
	829,200	106,27	99,77	6,51	1,799	-6,943	-57,845	0,0429	-0,166	-1,381	89,7
	829,300	154,86	99,77	55,09	0,036	-2,584	80,857	8,6250E-4	-0,062	1,930	89,7
	829,400	187,51	99,77	87,74	1,282	9,228	-16,729	0,0306	0,220	-0,399	89,7
	829,500	110,22	99,77	10,45	1,882	-5,930	-64,952	0,0449	-0,142	-1,551	89,7
	829,600	159,46	99,77	59,69	0,096	-3,762	76,027	0,0023	-0,090	1,815	89,7
	829,700	206,35	99,77	106,58	1,129	9,276	-4,555	0,0270	0,221	-0,109	89,7
	829,800	109,13	99,76	9,36	1,951	-4,673	-71,471	0,0466	-0,112	-1,706	89,7
	829,900	135,02	99,77	35,25	0,195	-5,019	68,290	0,0047	-0,120	1,630	89,7
	830,000	204,83	99,77	105,06	0,947	8,985	9,660	0,0226	0,215	0,231	89,7
	830,100	122,18	99,76	22,41	1,992	-3,087	-75,398	0,0476	-0,074	-1,800	89,7
	830,200	138,00	99,77	38,23	0,330	-6,095	57,295	0,0079	-0,145	1,368	89,7
	830,300	202,73	99,77	102,96	0,773	8,372	23,287	0,0185	0,200	0,556	89,7
	830,400	119,69	99,77	19,92	2,004	-1,437	-76,930	0,0479	-0,034	-1,837	89,7
	830,500	141,16	99,77	41,39	0,485	-7,014	45,003	0,0116	-0,167	1,074	89,7
	830,600	210,39	99,77	110,62	0,602	7,563	36,364	0,0144	0,181	0,868	89,7
	830,700	117,25	99,77	17,48	1,998	0,259	-76,498	0,0477	0,006	-1,826	89,7
	830,800	121,83	99,77	22,06	0,653	-7,736	31,730	0,0156	-0,185	0,758	89,7
	830,900	210,34	99,77	110,56	0,451	6,605	47,909	0,0108	0,158	1,144	89,7
	831,000	136,35	99,77	36,58	1,974	1,846	-74,534	0,0471	0,044	-1,779	89,7
	831,100	124,61	99,77	24,84	0,820	-8,302	18,535	0,0196	-0,198	0,442	89,7
	831,200	203,34	99,77	103,57	0,314	5,553	59,023	0,0075	0,133	1,409	89,8
	831,300	133,11	99,77	33,34	1,931	3,503	-71,275	0,0461	0,084	-1,702	89,8
	831,400	111,30	99,77	11,54	1,015	-8,702	3,731	0,0242	-0,208	0,089	89,8
	831,500	205,33	99,77	105,56	0,190	4,249	69,037	0,0045	0,101	1,648	89,8
	831,600	159,21	99,77	59,44	1,865	5,105	-65,542	0,0445	0,122	-1,565	89,8
	831,700	112,72	99,77	12,96	1,211	-8,859	-11,270	0,0289	-0,211	-0,269	89,8
	831,800	185,95	99,77	86,17	0,093	2,851	76,851	0,0022	0,068	1,835	89,8
	831,900	155,19	99,78	55,42	1,781	6,511	-58,159	0,0425	0,155	-1,388	89,8
	832,000	106,53	99,77	6,76	1,395	-8,781	-25,486	0,0333	-0,210	-0,608	89,8
	832,100	189,32	99,77	89,54	0,025	1,414	82,192	6,0000E-4	0,034	1,962	89,8
	832,200	183,01	99,77	83,24	1,678	7,658	-49,087	0,0401	0,183	-1,172	89,8
	832,300	106,92	99,77	7,16	1,557	-8,404	-38,249	0,0372	-0,201	-0,913	89,8
	832,400	192,67	99,77	92,90	-0,003	0,008	84,155	-7,5000E-5	1,875E-4	2,009	89,8
	832,500	178,16	99,77	78,39	1,558	8,427	-38,956	0,0372	0,201	-0,930	89,8
	832,600	107,57	99,77	7,80	1,682	-7,783	-48,498	0,0402	-0,186	-1,158	89,8
	832,700	168,57	99,77	68,80	0,002	-1,272	83,881	3,7500E-5	-0,030	2,002	89,8
	832,800	174,22	99,77	74,44	1,428	8,993	-28,431	0,0341	0,215	-0,679	89,8
	832,900	107,19	99,77	7,42	1,800	-6,959	-58,120	0,0430	-0,166	-1,388	89,8
	833,000	172,17	99,78	72,39	0,036	-2,631	81,171	8,6250E-4	-0,063	1,938	89,8
	833,100	198,85	99,78	99,08	1,274	9,276	-16,061	0,0304	0,221	-0,383	89,8
	833,200	106,66	99,77	6,90	1,891	-5,843	-66,013	0,0452	-0,139	-1,576	89,8
	833,300	146,17	99,77	46,40	0,105	-3,927	75,555	0,0025	-0,094	1,804	89,8
	833,400	196,39	99,77	96,62	1,106	9,268	-2,670	0,0264	0,221	-0,064	89,8
	833,500	114,64	99,77	14,87	1,959	-4,461	-72,178	0,0468	-0,107	-1,723	89,8
	833,600	149,33	99,77	49,56	0,214	-5,168	66,798	0,0051	-0,123	1,595	89,8
	833,700	209,69	99,78	109,91	0,925	8,899	11,388	0,0221	0,212	0,272	89,8
	833,800	112,82	99,77	13,05	1,993	-2,890	-75,477	0,0476	-0,069	-1,802	89,8
	833,900	127,55	99,77	27,78	0,347	-6,197	55,881	0,0083	-0,148	1,334	89,8
	834,000	208,45	99,78	108,67	0,754	8,286	24,151	0,0180	0,198	0,577	89,8
